source	target	weight	p_value
Androgen	FBXW11	1.3361685	0.00012898608
Androgen	CRISPLD2	1.9937311	0.0001339091
Androgen	EWSR1	-1.3810437	0.00013540695
Androgen	FBXL7	-1.6467353	0.00014034106
Androgen	FAM111A	-1.779476	0.00014272655
Androgen	REPS1	1.0294517	0.00014316998
Androgen	SELENBP1	-3.399423	0.00014694296
Androgen	RAB27B	-2.2348053	0.00014818413
Androgen	SLC25A16	1.0065928	0.00014942816
Androgen	PHC1	-1.3809805	0.0001494441
Androgen	KDM4D	-0.9276677	0.00014974397
Androgen	MLX	1.1353775	0.00014996663
Androgen	RBM12B	-1.0579991	0.0001514751
Androgen	TWIST1	2.618365	0.00015219806
Androgen	PURA	-1.0907439	0.00015518197
Androgen	TRIM23	-1.6997588	0.00015819054
Androgen	EML4	-1.556593	0.00016212734
Androgen	KCNK5	-2.000945	0.00017362324
Androgen	PIGN	-1.4966335	0.00017428045
Androgen	NTS	-1.8607113	0.0001743057
Androgen	SLC9A6	-1.6682205	0.00017439746
Androgen	LGALS4	-0.9241432	0.00017455623
Androgen	MORC3	-2.0384512	0.00017493614
Androgen	ENTPD2	0.791009	0.00017655599
Androgen	ZDHHC3	-0.99496675	0.0001767597
Androgen	GTF2A2	1.5646102	0.00018718095
Androgen	LYST	-1.6876254	0.00019452364
Androgen	LDAF1	-1.9536747	0.00019496687
Androgen	SELENOF	1.3744291	0.00019688309
Androgen	PARL	-1.2479916	0.00019690687
Androgen	STX10	-1.3682251	0.00019696091
Androgen	ZNF212	-0.9830488	0.00019727446
Androgen	HSD17B4	1.2790555	0.00019816613
Androgen	PLA1A	2.0189555	0.00019878375
Androgen	PRKG2	-0.9006151	0.00019974813
Androgen	GABRB3	1.0999881	0.0002015033
Androgen	SCCPDH	-1.7000601	0.00020262465
Androgen	PRDM4	1.3261633	0.00020508427
Androgen	TSKU	2.4097555	0.00020757996
Androgen	ABHD3	2.2322054	0.0002094646
Androgen	DTNB	-0.73387355	0.00020951602
Androgen	SLC16A2	-1.565154	0.00021325971
Androgen	KL	1.5488546	0.0002133412
Androgen	SYNM	-1.1744996	0.00022034207
Androgen	CYP4F8	1.7534796	0.00022448454
Androgen	STMN4	-0.7820428	0.00022761936
Androgen	ACTR6	-1.0893978	0.00023134911
Androgen	GLS2	-1.4985194	0.0002381076
Androgen	USP8	1.5120426	0.00023944062
Androgen	WDR91	-1.517263	0.0002405103
Androgen	LMAN1	1.7027442	0.0002447608
Androgen	ZNF839	-0.9212565	0.00024737176
Androgen	ACSM3	1.4780279	0.00025060732
Androgen	TSPAN8	-2.024454	0.0002533385
Androgen	DDC	-1.7332578	0.00025809702
Androgen	HSPA4L	-2.540478	0.0002595364
Androgen	SIRT5	-0.77942014	0.00026021912
Androgen	ADAM9	1.6826911	0.00026049558
Androgen	RAB28	0.9756885	0.00026125793
Androgen	DCAF15	-1.0639054	0.0002623874
Androgen	IFT27	-0.8319168	0.00026370105
Androgen	MAP3K13	-1.0761377	0.0002689605
Androgen	SHC3	-1.0548688	0.00027015124
Androgen	PPM1A	1.330707	0.00027065372
Androgen	MERTK	1.3339934	0.000271569
Androgen	AIP	-1.2836953	0.00027957794
Androgen	EPHA1	-0.71240616	0.00028330483
Androgen	SLC6A13	-0.8934225	0.00028422612
Androgen	DOCK4	1.9174478	0.00028564196
Androgen	LRP6	-1.2216127	0.0002874057
Androgen	EXPH5	-1.4916096	0.0002907902
Androgen	SLN	1.5484477	0.00029183537
Androgen	SUGP1	-0.82261825	0.00029523467
Androgen	ETFDH	-1.4228449	0.00029707944
Androgen	BABAM1	-1.2442945	0.00029882655
Androgen	CSRNP3	-0.9201541	0.00029940598
Androgen	CBFA2T2	-1.1951578	0.00030154525
Androgen	ATG7	-1.0048872	0.00030386736
Androgen	TRIM32	-1.2357568	0.00030560052
Androgen	NUP107	-2.4388938	0.0003087464
Androgen	GPX7	1.6640844	0.0003124349
Androgen	MRPL2	-1.3737048	0.0003156583
Androgen	GUSB	-1.1213449	0.00031679173
Androgen	NDUFB1	-1.1844336	0.0003242017
Androgen	KANSL1L	1.2861675	0.00032953784
Androgen	YWHAQ	1.6052779	0.00033073692
Androgen	TMPRSS11E	1.3327346	0.00033077702
Androgen	POLDIP3	-0.8564511	0.00033833858
Androgen	ABHD18	-1.0852802	0.00034487553
Androgen	PHLPP1	-0.9713712	0.0003463534
Androgen	GTF2E2	1.2140169	0.00035056498
Androgen	CAMK1G	1.0975249	0.0003513558
Androgen	LNPEP	1.3485863	0.00035637736
Androgen	ORMDL2	1.9879348	0.00035882083
Androgen	TMEM121	-0.963781	0.00035888611
Androgen	FBXO9	-1.1197999	0.000360717
Androgen	TAF6L	-0.6686468	0.00036119865
Androgen	SLC2A11	-1.0587074	0.000362514
Androgen	CERS6	1.8373457	0.0003630267
Androgen	CAPZA2	-1.020476	0.0003672694
Androgen	GLOD4	-1.5546114	0.00036948125
Androgen	ITPR1	-2.2103925	0.0003722757
Androgen	CERK	-2.3757343	0.00037342357
Androgen	TFPI	1.8658073	0.00037364973
Androgen	HIVEP1	1.9830759	0.00037411408
Androgen	PRKAA2	1.3778179	0.00037952865
Androgen	CAMK2N1	-2.7536073	0.00038258464
Androgen	CASP2	-1.2244253	0.00038275393
Androgen	KCTD9	2.082941	0.0003853629
Androgen	GRB14	-2.4035742	0.00038861085
Androgen	RMC1	0.95120543	0.0003903742
Androgen	PTPN9	0.96711564	0.00039161916
Androgen	ZCCHC4	-0.8674422	0.0003933297
Androgen	SLC39A6	1.6066478	0.00040135093
Androgen	MGAT2	1.4050242	0.00040188764
Androgen	COG5	1.385804	0.00040207518
Androgen	PSMD5	0.84700185	0.00040209238
Androgen	SLC36A1	1.1726146	0.00040235888
Androgen	B4GALT1	1.4948593	0.00040300266
Androgen	GSR	1.7890984	0.00040304317
Androgen	PRPF4	-2.1966298	0.00040395636
Androgen	CLSTN1	-1.7709892	0.00041200183
Androgen	MTF2	-1.4326016	0.0004122771
Androgen	PAFAH1B2	0.8624048	0.0004125815
Androgen	IMPDH1	1.2328345	0.00041569368
Androgen	CORO2A	1.7108953	0.0004226944
Androgen	FDX1	-1.3604431	0.00042501753
Androgen	PRRC1	1.4809891	0.00042817256
Androgen	MCFD2	1.5958263	0.0004346717
Androgen	SGPL1	-1.5629295	0.0004355171
Androgen	ABCC5	-1.4412186	0.00044289415
Androgen	UBA3	-1.4044914	0.00044751266
Androgen	DNAI7	-1.0378212	0.00045547198
Androgen	SAT1	4.6860275	0.00046506288
Androgen	AKAP12	3.7034817	0.00046749384
Androgen	BLVRA	-1.368522	0.00047652292
Androgen	RNF19A	-2.0094006	0.0004781052
Androgen	SAR1B	1.5124226	0.00050005317
Androgen	ETFB	-1.4563824	0.000502592
Androgen	SH3GLB2	-1.0542521	0.0005127233
Androgen	VPS37C	-0.7519371	0.0005184409
Androgen	SMPDL3B	-1.0269117	0.0005285577
Androgen	PEX13	-1.1170602	0.00053452025
Androgen	IDH1	2.5533867	0.0005416446
Androgen	NIPSNAP3B	-1.1762769	0.00054199295
Androgen	FAM13C	1.3341173	0.0005429185
Androgen	CNIH4	1.1337605	0.00054642756
Androgen	KANK2	-1.0165538	0.00055247796
Androgen	BCLAF1	-1.5784969	0.0005536689
Androgen	TNFSF15	-3.0217195	0.0005554595
Androgen	IDI1	1.8264376	0.00055712025
Androgen	PDE5A	-1.8743036	0.0005587173
Androgen	ZMIZ1	2.0684083	0.0005625513
Androgen	CDK2AP2	1.7975628	0.0005639754
Androgen	KLHL12	-1.2375468	0.0005656913
Androgen	SLC25A20	1.5557256	0.00056880136
Androgen	DYNC1LI2	-1.0724931	0.00057036703
Androgen	CACNA1D	-0.85923404	0.0005886831
Androgen	PICALM	1.3485085	0.00059075607
Androgen	GLI3	-1.4725633	0.0005928723
Androgen	NUP98	1.4836271	0.00059924147
Androgen	ATP5PD	-0.8843949	0.00060143345
Androgen	PPP5C	-0.949197	0.0006045931
Androgen	TPM1	2.1267467	0.0006079586
Androgen	CPSF7	0.878955	0.00061916444
Androgen	CLCN3	-1.8720659	0.0006222087
Androgen	IRF6	-1.9271392	0.000630641
Androgen	ZC3H15	1.1661096	0.0006320753
Androgen	INHBB	-1.8915762	0.00063520117
Androgen	SOAT1	1.851634	0.0006382702
Androgen	WWC1	2.0253878	0.0006455186
Androgen	SPG21	0.8208144	0.00064894336
Androgen	DNAJC12	-1.9005182	0.00064996287
Androgen	IMPG1	0.62312406	0.000650351
Androgen	PEA15	2.4271433	0.00065792975
Androgen	TMED5	1.1363325	0.0006606767
Androgen	MTHFSD	-0.5839371	0.0006640191
Androgen	CDKL5	1.4509577	0.00066807086
Androgen	MINDY3	-1.4233043	0.0006683502
Androgen	AHI1	-0.8458969	0.00067093264
Androgen	TRAPPC11	1.314451	0.00067486503
Androgen	LAPTM4B	-1.7913656	0.0006822465
Androgen	CDH6	-1.6374099	0.00069445063
Androgen	UROD	-1.1610196	0.00069576676
Androgen	TMCO3	-1.3802621	0.00069780514
Androgen	SLC26A2	3.4767601	0.00071083434
Androgen	PCGF2	-0.8680109	0.00071681925
Androgen	MEIS1	1.7390337	0.00071706995
Androgen	LOX	3.4596162	0.00072038424
Androgen	ATP6V1A	-1.721533	0.00072389207
Androgen	RAC3	1.3497288	0.0007254013
Androgen	ADCY7	-1.4895532	0.0007261312
Androgen	RNF6	-0.9112598	0.0007304392
Androgen	GRB2	-1.0174706	0.00077538204
Androgen	ARHGAP35	-1.0718983	0.0007764863
Androgen	NINL	-1.7758617	0.00077842054
Androgen	ASAP2	-2.8192909	0.0007856363
Androgen	ARHGAP32	-1.3406374	0.00079306733
Androgen	QRICH1	0.8108007	0.00079454685
Androgen	ZC2HC1C	-0.975289	0.0007996148
Androgen	FAM184A	-0.83929545	0.00080240483
Androgen	IQCB1	1.3549354	0.0008032111
Androgen	MARK1	-1.0999424	0.0008112344
Androgen	GPATCH2	-1.2930062	0.0008135465
Androgen	PREB	1.393722	0.0008186356
Androgen	SCAI	-1.3237615	0.0008283234
Androgen	SLC38A1	1.8815858	0.00082960085
Androgen	TMEM100	2.3936822	0.0008326454
Androgen	SNRNP70	-0.915141	0.00083650765
Androgen	PICK1	0.8036168	0.0008395558
Androgen	POLRMT	-0.89052135	0.00084833306
Androgen	NIPAL3	-1.4194901	0.0008621136
Androgen	PTPRK	-2.2415721	0.0008674807
Androgen	B2M	1.5987192	0.00086883607
Androgen	SLC22A1	0.7628096	0.00088046305
Androgen	PSEN1	0.9993053	0.00088994764
Androgen	IGSF3	-1.5482272	0.0008916889
Androgen	TBPL1	1.428574	0.0008921613
Androgen	NDUFS2	-1.2073054	0.0008998933
Androgen	CCDC86	2.6390312	0.0009005295
Androgen	MAST4	-1.3778731	0.0009107883
Androgen	ISOC2	1.5218434	0.0009177634
Androgen	TTC39A	0.81568545	0.00092240924
Androgen	ICAM3	1.6103472	0.00092461397
Androgen	PER3	-1.1559966	0.00092841074
Androgen	AKT2	0.67825425	0.000934968
Androgen	YARS2	1.0197729	0.0009457226
Androgen	NLRP2	-0.86609894	0.0009522701
Androgen	MKLN1	1.0531772	0.00097023323
Androgen	CFAP70	-0.7174369	0.0009940107
Androgen	CLSTN3	-1.1646847	0.0009992853
Androgen	APBB1	-0.7961038	0.001001048
Androgen	CCNG2	-3.3963144	0.0010016748
Androgen	LLGL2	-1.0428768	0.001013351
Androgen	OGFR	-1.1194375	0.0010154665
Androgen	WDR26	-1.3015143	0.0010184376
Androgen	VPS54	-1.6414673	0.001025201
Androgen	CD63	-1.4345821	0.001033309
Androgen	TARBP1	-1.3532691	0.0010364464
Androgen	GADD45GIP1	-0.76507515	0.00104276
Androgen	KAT8	-0.8564961	0.0010448424
Androgen	ACAD10	-0.78475636	0.0010696452
Androgen	CDK2AP1	1.8832287	0.0010815052
Androgen	ATG3	-1.1351364	0.0010900771
Androgen	EGFR	1.2304627	0.0011035047
Androgen	CDR2L	-1.5969793	0.0011270974
Androgen	GLCE	-2.260338	0.0011328339
Androgen	RIMS1	-0.9041687	0.00113851
Androgen	ZBTB25	1.4958488	0.0011521238
Androgen	ENOX1	-1.4938298	0.0011621149
Androgen	BTRC	-0.5978079	0.0011757776
Androgen	SOX14	0.81563026	0.0011808596
Androgen	HS3ST1	1.2377704	0.0011848557
Androgen	NTNG1	0.76373017	0.0011981395
Androgen	TIMM10B	1.3876895	0.0012062518
Androgen	PFKM	-1.6682302	0.0012113438
Androgen	EPM2A	-0.6408117	0.001223335
Androgen	PRKAA1	-0.95303655	0.001241196
Androgen	MACROH2A2	-1.2314922	0.001241535
Androgen	WWTR1	2.1303062	0.001260176
Androgen	MTM1	1.402459	0.001261928
Androgen	EPHB3	-1.0756575	0.0012719302
Androgen	ADRB2	2.8985877	0.0012856988
Androgen	LYRM9	-1.3071358	0.0013132961
Androgen	FBXO42	0.932921	0.0013141216
Androgen	HGF	-1.2874094	0.0013238537
Androgen	CNNM3	-1.2502203	0.001330333
Androgen	MTMR12	1.2412663	0.001351535
Androgen	AP1AR	-1.2785571	0.0013630328
Androgen	SMAD1	-1.6511078	0.0013638822
Androgen	NUMA1	-1.009561	0.0013647621
Androgen	LMAN2	0.95729244	0.0013862783
Androgen	HSD11B1	2.0074737	0.0013887417
Androgen	EMP2	1.6155709	0.0013965038
Androgen	GOLGA4	1.4167225	0.0014027691
Androgen	PCDH1	0.8825412	0.001415763
Androgen	QDPR	-1.4568512	0.0014179451
Androgen	NCOR1	0.7585002	0.0014221936
Androgen	SLC25A17	-0.9763699	0.0014235346
Androgen	KLHL35	0.58323824	0.0014235552
Androgen	CSAD	-1.1066443	0.0014235773
Androgen	ARAP1	-1.0155532	0.0014350234
Androgen	SCN8A	-0.6053232	0.0014355641
Androgen	KITLG	-1.7150116	0.0014418745
Androgen	VLDLR	3.388078	0.0014481647
Androgen	SRSF4	-0.9520651	0.0014526362
Androgen	CIAO3	0.7241437	0.0014535028
Androgen	EYA3	0.7957355	0.0014566586
Androgen	SETBP1	1.730226	0.001470479
Androgen	CEP250	-0.79982513	0.0014725404
Androgen	SLC50A1	1.3685834	0.0014958668
Androgen	CADPS2	2.3253	0.0015116972
Androgen	POLR2B	-0.93454903	0.0015392342
Androgen	ZMYND11	-0.99535894	0.0015424412
Androgen	GALNT3	-1.1954381	0.0015426888
Androgen	GATA2	-1.4983402	0.001552897
Androgen	PRMT7	-1.300137	0.001563082
Androgen	ITSN1	0.7336611	0.0015644733
Androgen	EPS15	1.6356659	0.0015681331
Androgen	ATP2C2	-0.8335269	0.0015772546
Androgen	PPM1D	1.6235373	0.0015888117
Androgen	ATP6V0A2	0.8979919	0.0015972976
Androgen	APBA2	-1.0424584	0.0016185422
Androgen	IL1RN	-2.373992	0.0016188725
Androgen	PREP	1.088938	0.0016253908
Androgen	TNFRSF10D	-1.5893	0.0016568708
Androgen	THG1L	-1.3902507	0.0016789198
Androgen	FXR1	-1.2197373	0.0016995881
Androgen	HOXB6	-0.72832304	0.001706208
Androgen	INPP5J	-0.8490558	0.0017257839
Androgen	AAGAB	-0.92529863	0.0017259307
Androgen	NRDC	1.126732	0.0017294281
Androgen	YAP1	-1.356095	0.0017465042
Androgen	CDH3	-1.72147	0.0017474244
Androgen	LMAN2L	-1.2189391	0.0017530422
Androgen	ME2	-1.5837692	0.0017720006
Androgen	OARD1	-1.6149216	0.0018187313
Androgen	METTL9	0.92776304	0.0018351681
Androgen	BRDT	0.80466324	0.0018420453
Androgen	RPA1	-1.3151087	0.0018531616
Androgen	SOBP	-1.11632	0.0018623646
Androgen	ASH2L	-1.0668559	0.0018733226
Androgen	DCTN6	1.1897855	0.0018751199
Androgen	PYGO1	0.88178253	0.0018992462
Androgen	PHIP	-1.066469	0.0019048755
Androgen	ARF4	1.5374038	0.001906202
Androgen	PHLDA3	-1.4519762	0.0019138635
Androgen	AZI2	1.1667047	0.0019170148
Androgen	ARHGEF40	-1.1108062	0.0019204705
Androgen	SESN1	-2.5038931	0.0019428269
Androgen	FBXO2	-1.0486687	0.0019512069
Androgen	RCC1L	-0.7365562	0.0019550847
Androgen	LAMA3	1.6209424	0.0019864256
Androgen	UBQLN2	-1.4219747	0.0019975153
Androgen	SLC29A2	0.87161905	0.0020021256
Androgen	CLEC7A	1.0230385	0.0020034441
Androgen	GSK3A	0.82846045	0.002008288
Androgen	TMEM268	2.136998	0.002009168
Androgen	POLB	0.9813646	0.0020105583
Androgen	PLPBP	-0.8749887	0.0020114586
Androgen	PTPA	-1.0729487	0.00201641
Androgen	ARCN1	1.2237152	0.0020166435
Androgen	APOD	1.8133684	0.0020266501
Androgen	PACSIN2	1.1983944	0.0020368753
Androgen	MAPK4	0.4701023	0.0020403746
Androgen	MBD1	-0.6493626	0.0020534208
Androgen	AZIN1	-1.2261077	0.0020563814
Androgen	ANTXR1	-1.0631694	0.0020591032
Androgen	FUBP1	-0.9918544	0.0020710013
Androgen	PRKD1	-1.3529571	0.0020743308
Androgen	CTNNA3	-0.5993337	0.0020748468
Androgen	IDH3B	-1.0560353	0.0020921193
Androgen	RPL36	0.98032194	0.0021018586
Androgen	KDELR3	1.5301591	0.0021099593
Androgen	GOLGB1	1.440198	0.0021135185
Androgen	PDP1	-2.028569	0.00212508
Androgen	GCLC	-1.8520322	0.0021321385
Androgen	HLA-DMA	2.5552404	0.002139632
Androgen	DDB2	-1.934007	0.002150388
Androgen	CHML	-1.073835	0.0022019576
Androgen	YIPF1	1.072097	0.0022152895
Androgen	C19orf73	0.745897	0.0022219562
Androgen	C22orf46	-0.93774766	0.0022727684
Androgen	ADRB1	1.0662446	0.0022751726
Androgen	ERP29	-1.1895057	0.0022761424
Androgen	SLC4A4	1.3938749	0.0022787615
Androgen	PPIB	1.4357831	0.002282033
Androgen	RP2	-1.3104718	0.0023407252
Androgen	PKNOX1	-0.70088893	0.0023464602
Androgen	LITAF	-1.4357395	0.002351482
Androgen	TFB2M	1.2043232	0.0023597486
Androgen	NUP93	-1.4132735	0.002367865
Androgen	RBMX2	-0.8016781	0.0023806982
Androgen	ARHGEF10	-0.952368	0.0023917423
Androgen	RDX	-1.3518845	0.0023950173
Androgen	PPP4C	-1.0748872	0.0024011584
Androgen	SETD3	0.793513	0.0024262583
Androgen	RFXANK	-1.1658823	0.0024273514
Androgen	ITGB1BP1	-0.8531935	0.002467819
Androgen	ZCCHC2	1.3338317	0.0024931387
Androgen	CYP7A1	-0.90532243	0.002501883
Androgen	NDP	-1.5962493	0.00252025
Androgen	SMAD3	-1.645384	0.0025335324
Androgen	ROR1	1.4409208	0.0025357732
Androgen	ZMYM2	1.0172882	0.0025821824
Androgen	SF3B2	-0.8157391	0.002605209
Androgen	TULP3	1.1870822	0.0026165028
Androgen	SSBP3	-1.4899194	0.0026226125
Androgen	LARS2	-1.2397138	0.0026286952
Androgen	KIAA0753	-1.0661333	0.0026488868
Androgen	RBBP5	-1.0910151	0.0027111168
Androgen	PTGFR	1.4111978	0.0027541684
Androgen	ARPC1A	-1.2810297	0.0027594997
Androgen	SORL1	-1.7923981	0.0027605707
Androgen	TTBK2	-0.9639532	0.0027633237
Androgen	IER5	-2.7673957	0.0027798384
Androgen	NXPE3	1.7059313	0.0028006039
Androgen	MAFB	2.6527507	0.0028203286
Androgen	TSR2	-0.8600026	0.0028332826
Androgen	DNAJC1	1.5910748	0.0028499924
Androgen	GANAB	-0.9930147	0.0028507994
Androgen	TUT4	1.355986	0.0028739618
Androgen	MSX2	-0.91857034	0.0028892397
Androgen	QPCTL	0.7701743	0.0028945021
Androgen	ARL1	1.175733	0.002906554
Androgen	BASP1	-1.3006066	0.0029068557
Androgen	LRRC75B	0.6278699	0.0029068796
Androgen	PNPLA2	0.93266666	0.0029236292
Androgen	FBXO34	-1.2768539	0.0029456767
Androgen	THYN1	1.5497329	0.0029473999
Androgen	ABLIM3	1.71139	0.00295922
Androgen	NCAPH2	-0.68394095	0.0029876588
Androgen	HSPA13	1.8847252	0.0029985115
Androgen	UFC1	1.4995785	0.0030033493
Androgen	GAS2	-1.7720712	0.003022173
Androgen	NCOA2	-1.194036	0.003027323
Androgen	NLRX1	-1.089543	0.0030385135
Androgen	SSBP2	-1.982408	0.0030397205
Androgen	EEF1A2	-1.398753	0.0030447226
Androgen	RHO	0.46379122	0.0030949262
Androgen	PQBP1	-0.9484002	0.0030982706
Androgen	KIF3C	-1.211461	0.003110956
Androgen	ERCC3	-0.921501	0.0031212908
Androgen	ERLIN2	-1.099123	0.0031223698
Androgen	DHX38	-0.7220738	0.0031370833
Androgen	ATP5MC1	2.1640885	0.0031617656
Androgen	GRK5	-0.9384783	0.003173318
Androgen	SPRING1	-0.9306014	0.0031885174
Androgen	ATP6V1G1	1.219009	0.0032010565
Androgen	C14orf93	-1.2247473	0.0032340176
Androgen	CDH15	0.6099502	0.003252977
Androgen	CDC73	1.0994251	0.0032689269
Androgen	PPP2R1B	-0.7808321	0.0032718093
Androgen	PKN2	-0.9356465	0.0032845913
Androgen	LRIT1	-0.592982	0.0032966312
Androgen	MAPKAPK2	-1.3041718	0.0033574349
Androgen	SNW1	-0.9430257	0.0033671109
Androgen	GRAMD4	-1.1944861	0.0033677304
Androgen	MSMO1	3.2075608	0.003395979
Androgen	ZKSCAN3	-0.81131583	0.0034098397
Androgen	DLG3	-0.8355892	0.0034145184
Androgen	SLC25A14	-0.7538689	0.003438407
Androgen	SYBU	-1.9461029	0.003448563
Androgen	COL9A3	-1.3546797	0.0034664313
Androgen	RPL22	-0.9563472	0.003468281
Androgen	MAN2C1	-0.6465394	0.0035391962
Androgen	SEPTIN2	0.7912857	0.003590537
Androgen	MAP2K4	1.4127924	0.0035954055
Androgen	RPL11	-0.9738673	0.0036020412
Androgen	ZNF235	0.64939827	0.0036110654
Androgen	TXNRD1	-1.841798	0.0036271475
Androgen	NFAT5	-1.5276824	0.0036330144
Androgen	HMCES	-1.0486706	0.0036775921
Androgen	MCTP2	1.0781751	0.0036878842
Androgen	STX2	0.7506091	0.0037093242
EGFR	LZTFL1	-1.8738769	2.0809955e-18
EGFR	PHLDA2	3.5051384	2.0530624e-17
EGFR	DUSP6	12.6293125	6.537324e-17
EGFR	DUSP5	7.9430394	6.86669e-17
EGFR	PHLDA1	6.619626	3.4106933e-16
EGFR	CRIPT	-2.0449378	3.7781314e-16
EGFR	DUSP4	6.96718	5.4875056e-16
EGFR	EPHA2	5.4111843	6.199383e-16
EGFR	MCCC1	-2.1703236	3.2000062e-15
EGFR	HAS3	2.9237378	4.8987215e-15
EGFR	VAV3	-3.386485	5.049612e-15
EGFR	FOSL1	7.64783	6.806465e-15
EGFR	SENP7	-2.1103437	1.0328673e-14
EGFR	BZW1	2.746152	1.0816094e-14
EGFR	EGR4	2.9530764	3.1981003e-14
EGFR	POT1	-1.8333008	4.841246e-14
EGFR	LAMC2	3.9201157	6.321008e-14
EGFR	ATG2B	-1.6455804	7.2057045e-14
EGFR	NR1D2	-3.0832725	7.3112245e-14
EGFR	LARP7	-0.9170775	1.2447289e-13
EGFR	MYO1A	0.9947781	1.3820856e-13
EGFR	GOLPH3L	-2.741525	1.6256792e-13
EGFR	KIAA1522	-2.5069416	1.8561881e-13
EGFR	ADORA1	1.26781	2.6954093e-13
EGFR	RABGAP1	-1.2694002	2.6958142e-13
EGFR	SYF2	-1.4076358	3.137143e-13
EGFR	BBIP1	-1.1843189	3.592745e-13
EGFR	PCMTD2	-2.1953754	4.0342455e-13
EGFR	CHRNA10	0.6899809	4.6780494e-13
EGFR	MARF1	-2.2984686	4.765138e-13
EGFR	RETREG3	-2.1223178	5.5554975e-13
EGFR	PNP	4.64362	5.9753217e-13
EGFR	ATXN3	-1.2742786	6.11584e-13
EGFR	ETFDH	-1.6684587	6.390857e-13
EGFR	SPOCD1	4.2956896	6.905648e-13
EGFR	NBR1	-1.9972034	1.1358567e-12
EGFR	TRIB1	3.9177945	1.1973904e-12
EGFR	ELF2	-1.3429286	1.2698948e-12
EGFR	PLEK2	3.439257	1.4464429e-12
EGFR	CLDN8	-2.0187078	1.9898874e-12
EGFR	ZNF224	-1.3973099	2.0746794e-12
EGFR	CBARP	0.9794425	2.5590335e-12
EGFR	RNF146	-2.1708212	2.5825e-12
EGFR	EAPP	-2.2398996	2.724264e-12
EGFR	BSDC1	-1.269369	2.7954698e-12
EGFR	RAB33B	-1.7836428	3.0490757e-12
EGFR	MBTPS1	-1.4066014	3.4606664e-12
EGFR	MDFI	1.160109	4.0640113e-12
EGFR	KCNF1	1.5758758	4.139418e-12
EGFR	RBM48	-1.0537742	4.1642306e-12
EGFR	KLHDC2	-3.5939298	5.3362536e-12
EGFR	AEN	2.987403	5.3670657e-12
EGFR	PWP2	1.1724883	5.5922563e-12
EGFR	DYNC2LI1	-1.4302386	6.1040574e-12
EGFR	CCDC28A	-3.1018147	6.800547e-12
EGFR	EFHC1	-2.0346036	7.098563e-12
EGFR	XRCC3	1.4879571	7.443977e-12
EGFR	SPATA2L	1.7564976	7.557239e-12
EGFR	SLC45A3	1.9024389	8.612088e-12
EGFR	WDR19	-1.4937894	8.978148e-12
EGFR	TRH	0.77196467	9.4074635e-12
EGFR	TMEM59	-1.8640665	9.4245705e-12
EGFR	CEPT1	-0.99459374	1.2027885e-11
EGFR	ZNF75D	-1.3158195	1.4412897e-11
EGFR	TUBB4B	4.0845103	1.656305e-11
EGFR	HMOX2	1.719638	1.7181624e-11
EGFR	ODC1	4.6785507	1.727654e-11
EGFR	EXD3	0.7799245	1.7501037e-11
EGFR	RCOR3	-1.6707724	1.7571456e-11
EGFR	ZNF350	-1.2635001	2.1643723e-11
EGFR	DCAF13	1.434233	2.2202644e-11
EGFR	N4BP2L2	-1.5940146	2.3300353e-11
EGFR	AJUBA	-3.1932647	2.3959385e-11
EGFR	MMUT	-1.6908696	2.4575925e-11
EGFR	CFL1	1.3292454	2.778532e-11
EGFR	GPR75	1.0370395	2.8023842e-11
EGFR	TRIM52	-2.0121603	3.2450403e-11
EGFR	ZNF451	-1.0560069	4.214409e-11
EGFR	GRAMD1C	-2.797092	4.4443314e-11
EGFR	C2CD5	-1.939043	5.2456872e-11
EGFR	ZNF571	-1.9039669	6.067183e-11
EGFR	ZBED8	-3.1168487	6.2768506e-11
EGFR	PTHLH	3.6139767	6.995018e-11
EGFR	CARF	-1.601284	8.6728874e-11
EGFR	SH2D5	2.432133	8.678847e-11
EGFR	ZSCAN31	-3.1000917	8.8666095e-11
EGFR	MYEOV	1.7266325	9.2220696e-11
EGFR	PNISR	-1.595388	1.00011256e-10
EGFR	TTC33	-1.384409	1.024023e-10
EGFR	DSPP	2.350387	1.08195654e-10
EGFR	ANAPC16	-1.8210183	1.1932676e-10
EGFR	EGR3	6.2714157	1.2871065e-10
EGFR	FOXN3	-1.679543	1.2927046e-10
EGFR	PEX1	-1.6616625	1.4416772e-10
EGFR	TOMM34	1.8059788	1.5100002e-10
EGFR	ABHD18	-1.2730325	1.5579052e-10
EGFR	NPNT	-1.871356	1.6012182e-10
EGFR	SUDS3	-2.1953197	1.609849e-10
EGFR	GABARAPL1	-2.9596434	1.6825617e-10
EGFR	AUH	-2.1940036	1.7036464e-10
EGFR	CDKN1B	-3.2676659	1.7763234e-10
EGFR	HACE1	-2.489462	1.7983648e-10
EGFR	TPM3	0.9241115	2.0512805e-10
EGFR	RELT	2.291653	2.2536051e-10
EGFR	CREG1	-2.1134245	2.39891e-10
EGFR	GAL	2.1627758	2.4730984e-10
EGFR	CD160	0.7620558	2.6485056e-10
EGFR	ZBTB3	-1.418173	2.7345176e-10
EGFR	C11orf54	-2.5908427	2.8945724e-10
EGFR	HOXC6	-2.426993	2.954817e-10
EGFR	LIPG	3.6110659	3.0582784e-10
EGFR	STX1A	1.6968879	3.1010777e-10
EGFR	USP36	1.5925431	3.208929e-10
