sampleID	hgncSymbol	geneID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank	padjust_Sample_specific_genes	padjust_Test_subset	foldChange	HPO_label_overlap	HPO_id_overlap	Ngenes_per_pheno	Nphenos_gene
HG00116	LINC00161	ENSG00000226935.6_4	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	LINC00163	ENSG00000234880.1_4	1	1	-0.08	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	LINC00189	ENSG00000215533.8_3	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	LINC00205	ENSG00000223768.2_3	0.429353582581862	1	-0.84	-0.13	105	142.2	128.61	140.29	495.75	TRUE	161	10	81			0.91				
HG00116	LINC00319	ENSG00000188660.3_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	LINC00323	ENSG00000226496.2_5	1	1	0.38	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	LINC00334	ENSG00000182586.8_2	0.207442480354874	1	-1.86	-0.48	15	22.7	15.47	21.81	1000	TRUE	161	10	81			0.72				
HG00116	LINC00515	ENSG00000260583.1_5	0.39198353614623	1	-1.12	-0.83	2	11.6	4.75	9.91	1000	TRUE	161	10	81			0.56				
HG00116	LINC00649	ENSG00000237945.7_4	0.607681141882541	1	0.55	0.14	96	101.6	106.77	96.7	30.04	TRUE	161	10	81			1.1				
HG00116	LINC01424	ENSG00000236519.1_5	1	1	0.18	-0.01	5	6.9	6.65	6.61	1000	TRUE	161	10	81			0.99				
HG00116	LINC01684	ENSG00000237484.5_4	0.3191848670444	1	-1.07	-0.81	14	38.3	20.17	36.36	6.44	TRUE	161	10	81			0.57				
HG00116	LINC01695	ENSG00000236532.5_4	1	1	-0.98	-0.34	0	0.2	0	0.17	1000	TRUE	161	10	81			0.79				
HG00116	LSS	ENSG00000160285.14_2	0.555149652051602	1	0.66	0.3	16	16.5	19.34	15.55	11.26	TRUE	161	10	81			1.23				
HG00116	MCM3AP	ENSG00000160294.10_3	0.202607706254731	1	-1.22	-0.13	688	800.7	718.94	788.22	284.79	TRUE	161	10	81			0.91				
HG00116	MCM3AP-AS1	ENSG00000215424.9_6	0.0676257430340519	1	-2.14	-0.14	509	632.1	563.48	622.13	1000	TRUE	161	10	81			0.91				
HG00116	MRAP	ENSG00000170262.12_3	0.919095680157499	1	-0.07	-0.07	24	22.7	19.98	21.17	152.11	TRUE	161	10	81			0.95				
HG00116	MRPS6	ENSG00000243927.5_3	0.441594068487798	1	-0.81	-0.24	79	164	134.52	159.33	38.41	TRUE	161	10	81			0.85				
HG00116	NRIP1	ENSG00000180530.10_3	0.0160085507537249	1	-2.38	-0.71	42	91.8	54.52	89.75	58.22	TRUE	161	10	81			0.61				
HG00116	OLIG1	ENSG00000184221.12_4	1	1	0.29	0.04	2	2.9	2.65	2.5	41.22	TRUE	161	10	81			1.03				
HG00116	PCBP3	ENSG00000183570.16_4	0.578827157912296	1	0.35	0.17	27	21.2	13.98	13.66	1000	TRUE	161	10	81			1.13				
HG00116	PIGP	ENSG00000185808.13_2	0.91775889620859	1	0.12	0.01	244	325.1	325.08	322.7	235.12	TRUE	161	10	81			1.01				
HG00116	PKNOX1	ENSG00000160199.14_3	0.614279963383931	1	-0.49	-0.06	345	375.2	351.53	367.05	282.85	TRUE	161	10	81		1	0.96				
HG00116	PLAC4	ENSG00000280109.3_5	0.89605898646488	1	1.05	0.33	1	1.1	1.44	0.58	1000	TRUE	161	10	81			1.26				
HG00116	POFUT2	ENSG00000186866.16_2	0.231015510353165	1	1.15	0.16	367	392.2	436.31	392.19	173.63	TRUE	161	10	81			1.12				
HG00116	PPIAP1	ENSG00000215351.3_4	1	1	-2.36	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	PRMT2	ENSG00000160310.17_2	0.357181040644072	1	0.9	0.13	1016	1056.6	1147.66	1048.17	104.75	TRUE	161	10	81		1	1.09				
HG00116	PSMD4P1	ENSG00000223741.1_4	0.145119918421417	1	1.39	0.7	14	11.1	18.74	11.12	18.99	TRUE	161	10	81			1.62				
HG00116	RHOT1P2	ENSG00000203616.2_4	0.768406279240253	1	0.41	0.17	10	7.9	8.51	7.62	25.78	TRUE	161	10	81			1.13				
HG00116	RIPK4	ENSG00000183421.11_2	0.534642025090505	1	0.93	0.61	1	1.9	2.51	1.24	1000	TRUE	161	10	81			1.53				
HG00116	RPL10P1	ENSG00000217026.3_2	0.0942422302076157	1	1.53	0.54	801	574.4	835.1	573.18	16.19	TRUE	161	10	81			1.45				
HG00116	RPL23AP3	ENSG00000214914.3_2	0.606077601335457	1	0.66	0.2	18	18.1	19.41	17.03	1000	TRUE	161	10	81			1.15				
HG00116	RPL23AP4	ENSG00000212932.3_2	0.120470862794006	1	1.4	0.56	42	25.6	37.15	25.07	21.2	TRUE	161	10	81			1.47				
HG00116	RPL31P1	ENSG00000214326.2_2	0.847354444346519	1	0.87	0.37	1	0.9	1.53	0.81	1000	TRUE	161	10	81			1.29				
HG00116	RPL34P3	ENSG00000223671.2_2	0.50194082747545	1	1.57	0.63	1	0.2	1.04	0.21	1000	TRUE	161	10	81			1.55				
HG00116	RPL37P4	ENSG00000230198.1_2	0.472368868074916	1	-2.17	-1.42	0	0.5	0	0.42	5.03	TRUE	161	10	81			0.37				
HG00116	RPL3P1	ENSG00000228149.1_2	0.925883145210513	1	-0.09	-0.04	94	114.9	110.17	112.73	84.77	TRUE	161	10	81			0.97				
HG00116	RPL8P2	ENSG00000225267.1_2	0.285739233038133	1	1.03	0.27	179	167.6	198.64	165.16	35.14	TRUE	161	10	81			1.21				
HG00116	RPS5P2	ENSG00000224598.1_2	0.0376077234832611	1	1.93	0.79	20	11	19.28	10.88	54.84	TRUE	161	10	81			1.73				
HG00116	RRP1	ENSG00000160214.12_2	0.651556107534875	1	0.45	0.06	1329	1357.3	1392.03	1335.68	114.29	TRUE	161	10	81		1	1.04				
HG00116	S100B	ENSG00000160307.9_2	1	1	0.1	0	0	0.2	0	0.21	1000	TRUE	161	10	81			1				
HG00116	SETD4	ENSG00000185917.13_4	1	1	0.07	-0.06	4	4.1	3.32	3.49	1000	TRUE	161	10	81			0.96				
HG00116	SH3BGR	ENSG00000185437.13_4	0.834858025135603	1	0.36	0.07	29	29.1	30.22	28.91	1000	TRUE	161	10	81			1.05				
HG00116	SLC19A1	ENSG00000173638.18_4	0.985771841259915	1	0.06	-0.01	475	672.4	648.34	653.99	25.03	TRUE	161	10	81		1	0.99				
HG00116	SLC37A1	ENSG00000160190.13_5	0.497619006576989	1	1.28	0.64	1	0.5	1.22	0.47	1000	TRUE	161	10	81			1.56				
HG00116	SLC5A3	ENSG00000198743.6_3	0.0973289421512291	1	-1.62	-0.29	1721	2541.5	2051.78	2503.95	80.92	TRUE	161	10	81		1	0.82				
HG00116	SLC6A6P1	ENSG00000226818.1_4	1	1	1.58	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00116	SMIM11A	ENSG00000205670.10_3	1	1	0.54	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	SMIM11B	ENSG00000273590.4_3	1	1	0.54	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	SMIM34B	ENSG00000278961.2_6	1	1	-0.29	-0.38	0	0.5	0	0.47	0.69	TRUE	161	10	81			0.77				
HG00116	SPATC1L	ENSG00000160284.14_2	0.348558494953619	1	0.95	0.21	133	240	260.85	225.11	51.42	TRUE	161	10	81			1.16				
HG00116	TEKT4P2	ENSG00000188681.11_2	0.100656127653327	1	1.47	0.66	203	203	316.66	200.04	10.35	TRUE	161	10	81			1.58				
HG00116	TERF1P1	ENSG00000173231.6_4	0.132943742233354	1	-2	-0.82	6	10.9	5.56	10.39	1000	TRUE	161	10	81			0.57				
HG00116	TPT1P1	ENSG00000234107.1_4	0.435149106029077	1	1.73	0.27	21	17.1	17.14	14.12	1000	TRUE	161	10	81			1.21				
HG00116	TPTE	ENSG00000166157.12	0.502997939919028	1	-1.49	-1.26	0	1.1	0	0.89	47.72	TRUE	161	10	81			0.42				
HG00116	TRPM2	ENSG00000142185.16_5	0.638251643050437	1	0.76	0.46	2	2.3	3.46	2.01	3.91	TRUE	161	10	81			1.38				
HG00116	TSPEAR	ENSG00000175894.16_5	1	1	-0.23	-0.31	0	0.8	0	0.63	5.06	TRUE	161	10	81			0.81				
HG00116	TSPEAR-AS2	ENSG00000182912.6_4	0.737249805301155	1	-1.57	-1	0	2	0	1.77	1000	TRUE	161	10	81			0.5				
HG00116	U2AF1	ENSG00000160201.11_3	0.29472642496091	1	-1.01	-0.16	2734	3233.6	2813.06	3150.62	97.69	TRUE	161	10	81		1	0.9				
HG00116	U2AF1L5	ENSG00000275895.6_4	0.290155887885471	1	-1.02	-0.17	2726	3220.7	2798.21	3137.58	97.56	TRUE	161	10	81		1	0.89				
HG00116	UMODL1-AS1	ENSG00000184385.2_4	0.38589144202134	1	1.17	0.62	4	1.5	2.37	1.36	1000	TRUE	161	10	81			1.54				
HG00116	URB1	ENSG00000142207.6_2	0.0672863303400211	1	1.71	0.22	1662	1392	1548.61	1327.3	142.92	TRUE	161	10	81		1	1.16				
HG00116	VPS26C	ENSG00000157538.13_3	0.14560999695466	1	1.35	0.2	1822	1900.7	2182.52	1901.16	108.01	TRUE	161	10	81		1	1.15				
HG00116	WRB	ENSG00000182093.15_3	0.340171658853513	1	0.89	0.18	150	138.3	152.86	134.78	86.89	TRUE	161	10	81		1	1.13				
HG00116	WRB-SH3BGR	ENSG00000285815.1_1	0.255524946024371	1	1.02	0.2	135	122	138.36	120.76	126.92	TRUE	161	10	81		1	1.15				
HG00116	ZNF355P	ENSG00000168122.4_2	1	1	0.07	-0.01	0	0.3	0	0.27	1000	TRUE	161	10	81			0.99				
HG00126	AATBC	ENSG00000215458.8_5	0.681745508094771	1	-0.36	-0.34	19	16.2	9.77	12.26	8.37	TRUE	161	10	81			0.79				
HG00126	ABCG1	ENSG00000160179.18_5	0.044653863704212	1	-2.01	-0.91	140	198.8	106.13	200.88	14.36	TRUE	161	10	81			0.53				
HG00126	AF015262.1	ENSG00000234703.1_5	1	1	0.22	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	AF121897.1	ENSG00000235012.1_5	1	1	0.2	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	AF127577.1	ENSG00000229047.1_5	0.253827287683904	1	0.98	0.26	79	67.7	79.8	65.85	71.34	TRUE	161	10	81			1.2				
HG00126	AF127577.2	ENSG00000231201.1_5	0.277564591184171	1	1.85	0.91	2	0.3	1.82	0.29	1.04	TRUE	161	10	81			1.88				
HG00126	AF127577.6	ENSG00000279390.1_5	0.874192392312272	1	0.76	0.27	2	0.6	0.91	0.41	1000	TRUE	161	10	81			1.21				
HG00126	AF129408.1	ENSG00000272991.1_5	0.39374323127992	1	0.99	0.37	13	12.8	16.06	11.88	1000	TRUE	161	10	81			1.29				
HG00126	AF165147.1	ENSG00000232855.6_6	0.850190791774233	1	-1.14	-0.89	0	0.9	0	0.83	1000	TRUE	161	10	81			0.54				
HG00126	AF254983.1	ENSG00000273840.1_5	0.19145264995898	1	1.49	0.89	4	1.1	2.37	0.89	47.72	TRUE	161	10	81			1.85				
HG00126	AJ011931.1	ENSG00000276633.1_3	0.8243342349808	1	0.85	0.31	2	0.8	1.16	0.65	1000	TRUE	161	10	81			1.24				
HG00126	AJ239328.1	ENSG00000280604.1_5	0.352577654802974	1	-1.1	-0.96	3	4.1	1.38	3.14	7.99	TRUE	161	10	81			0.51				
HG00126	AP000146.1	ENSG00000230379.5_5	1	1	0.55	0.18	1	0.4	0.71	0.36	1000	TRUE	161	10	81			1.13				
HG00126	AP000229.1	ENSG00000273492.5_6	1	1	-0.15	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	AP000265.1	ENSG00000261610.1_2	1	1	-0.84	-0.58	0	0.7	0	0.6	1000	TRUE	161	10	81			0.67				
HG00126	AP000281.1	ENSG00000224427.1_2	0.963035919251684	1	-0.31	-0.32	2	2.9	1.91	2.58	1000	TRUE	161	10	81			0.8				
HG00126	AP000295.1	ENSG00000249624.9_6	0.909470580299757	1	-0.09	-0.03	2843	2517.7	2462.05	2518.32	52.76	TRUE	161	10	81			0.98				
HG00126	AP000311.1	ENSG00000249209.2_6	1	1	0.09	-0.09	12	32.7	25.84	27.67	5.74	TRUE	161	10	81		1	0.94				
HG00126	AP000317.2	ENSG00000272657.1_6	0.584632172557973	1	0.58	0.19	127	101.9	109.11	95.66	14.16	TRUE	161	10	81			1.14				
HG00126	AP000568.1	ENSG00000229336.1_5	1	1	0.05	-0.08	12	10.5	9.38	9.95	32.17	TRUE	161	10	81			0.95				
HG00126	AP000569.1	ENSG00000273102.1_5	0.101179937065554	1	1.72	1.08	5	6.2	12.97	4.72	12.87	TRUE	161	10	81			2.11				
HG00126	AP000688.4	ENSG00000236677.1_5	1	1	0.22	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	AP000695.1	ENSG00000230479.1_6	1	1	0.26	0.06	4	5.3	5.33	5.08	1000	TRUE	161	10	81			1.04				
HG00126	AP000695.1_2	ENSG00000267976.1	0.295445013649063	1	0.95	0.34	23	18.4	22.86	18.16	745.98	TRUE	161	10	81			1.27				
HG00126	AP000695.2	ENSG00000233818.1_6	1	1	-0.63	-0.47	0	0.3	0	0.31	0.95	TRUE	161	10	81			0.72				
HG00126	AP000695.3	ENSG00000279365.1_6	0.295445013649063	1	0.95	0.34	23	18.4	22.86	18.16	745.98	TRUE	161	10	81			1.27				
HG00126	AP000704.1	ENSG00000224790.2_6	1	1	0.02	-0.15	4	3.9	3.15	3.46	11.36	TRUE	161	10	81			0.9				
HG00126	AP000962.1	ENSG00000269950.1_5	1	1	-2.67	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	AP001043.1	ENSG00000205622.9_6	1	1	-0.36	-0.13	1	0.6	0.57	0.45	1000	TRUE	161	10	81			0.91				
HG00126	AP001055.1	ENSG00000267913.1	0.440126585475532	1	-1.56	-1.33	0	2.3	0	0.99	1000	TRUE	161	10	81			0.4				
HG00126	AP001056.2	ENSG00000285413.1_2	0.768152359416955	1	-1.63	-0.97	0	1.3	0	0.98	1000	TRUE	161	10	81			0.51				
HG00126	AP001062.1	ENSG00000184441.4_5	0.75465536521292	1	0.35	0.11	55	37.9	38.37	35.59	13.37	TRUE	161	10	81			1.08				
HG00126	AP001062.1_2	ENSG00000255902.1	0.253125427142436	1	0.92	0.38	28	16.3	19.68	14.79	60.74	TRUE	161	10	81			1.3				
HG00126	AP001341.1	ENSG00000222042.1_5	0.42847111009986	1	0.8	0.41	9	5.2	6.54	4.74	1000	TRUE	161	10	81			1.33				
HG00126	AP001412.1	ENSG00000272948.2_4	0.747820695819811	1	1.45	0.45	1	0.6	1.36	0.47	1000	TRUE	161	10	81			1.37				
HG00126	AP001468.1	ENSG00000228404.1_5	1	1	0.02	-0.07	9	11.4	9.63	10.22	25.68	TRUE	161	10	81			0.95				
HG00126	AP001469.3	ENSG00000239415.1_6	0.529914446436627	1	-0.59	-0.19	35	49.8	42.1	47.78	166.53	TRUE	161	10	81			0.88				
HG00126	AP001505.1	ENSG00000276529.1_5	0.512234975510143	1	-0.68	-0.28	24	27.9	22.51	27.23	43.94	TRUE	161	10	81			0.82				
HG00126	AP001615.1	ENSG00000236883.1_5	1	1	-0.07	-0.12	0	1.2	0	0.59	1000	TRUE	161	10	81			0.92				
HG00126	AP001625.2	ENSG00000235772.1_5	0.499905190996416	1	-0.71	-0.72	2	2.5	1.01	1.99	1000	TRUE	161	10	81			0.61				
HG00126	AP001626.1	ENSG00000235023.1_5	1	1	0.04	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	AP001627.1	ENSG00000225731.1_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	APP	ENSG00000142192.20_5	0.722015007800605	1	0.36	0.09	3129	2531.3	2678.04	2522.02	22.44	TRUE	161	10	81		1	1.06				
HG00126	ATP5PO	ENSG00000241837.6_4	0.984839139837165	1	0.14	-0.01	17	37.3	32.54	32.82	9.47	TRUE	161	10	81			0.99				
HG00126	B3GALT5	ENSG00000183778.17_4	0.441619748670487	1	1.44	0.68	1	0.6	1.35	0.45	1000	TRUE	161	10	81			1.6				
HG00126	BACH1	ENSG00000156273.15_5	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	BAGE2	ENSG00000187172.15_4	0.19145264995898	1	1.49	0.89	4	1.1	2.37	0.89	47.72	TRUE	161	10	81			1.85				
HG00126	BRWD1	ENSG00000185658.13_4	0.107401402881766	1	1.41	0.51	23	20.3	27.96	18.74	1000	TRUE	161	10	81			1.42				
HG00126	BRWD1-IT2	ENSG00000255568.2	0.242084873511568	1	1.66	0.62	8	4.2	6.55	3.99	1000	TRUE	161	10	81			1.54				
HG00126	BTG3	ENSG00000154640.14_3	0.841562250663282	1	-0.17	-0.07	763	865	819.79	859.82	32.36	TRUE	161	10	81		1	0.95				
HG00126	BTG3-AS1	ENSG00000280594.1_3	0.732618144589514	1	-0.3	-0.38	31	28.6	20.74	27.21	4.66	TRUE	161	10	81			0.77				
HG00126	CFAP410	ENSG00000160226.15_4	0.848057302236521	1	0.25	0.05	60	44.9	44.29	42.64	16.64	TRUE	161	10	81			1.04				
HG00126	CHODL	ENSG00000154645.13_3	0.800156875735716	1	-0.27	-0.45	5	9.6	6.36	9.13	4.49	TRUE	161	10	81			0.73				
HG00126	CLDN14	ENSG00000159261.10_4	0.459384750756867	1	-0.75	-0.47	60	70	48.3	67.4	8.72	TRUE	161	10	81		1	0.72				
HG00126	CLIC6	ENSG00000159212.12_2	0.698480562917164	1	-0.32	-0.35	440	593.3	423.81	541.57	5.26	TRUE	161	10	81			0.78				
HG00126	COL18A1	ENSG00000182871.14_3	0.299793223280174	1	-1.03	-0.38	48	56.6	42.1	55.06	29.09	TRUE	161	10	81			0.77				
HG00126	COL6A1	ENSG00000142156.14_2	0.329180915504102	1	-0.57	-0.45	21	16.2	10.42	14.5	26.77	TRUE	161	10	81			0.73				
HG00126	CR382287.1	ENSG00000279062.1_5	0.806372501800217	1	-1.07	-0.59	1	1.8	0.86	1.7	1000	TRUE	161	10	81			0.66				
HG00126	CR392039.2	ENSG00000279414.1_5	1	1	-0.34	0	0	0.2	0	0.11	1000	TRUE	161	10	81			1				
HG00126	CR392039.4	ENSG00000279720.1_5	0.522799254614912	1	-1.39	-0.59	3	5.7	3.12	5.34	1000	TRUE	161	10	81			0.66				
HG00126	CU639417.4	ENSG00000280179.1_5	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	CXADRP1	ENSG00000214319.2_4	1	1	-2.66	-0.03	0	0.2	0	0.12	1000	TRUE	161	10	81			0.98				
HG00126	CYYR1	ENSG00000166265.11_2	1	1	0.38	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	DOP1B	ENSG00000142197.12_4	1	1	0.2	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	EIF3FP1	ENSG00000275945.1_4	0.950703886740747	1	0.14	0	52	55.3	53.19	53.08	15.34	TRUE	161	10	81			1				
HG00126	ETS2	ENSG00000157557.11_3	0.185012178604982	1	-1.3	-0.4	142	158.9	118.23	156.65	32.28	TRUE	161	10	81			0.76				
HG00126	EVA1C	ENSG00000166979.12_3	1	1	0.04	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00126	EXOSC3P1	ENSG00000229007.1_4	0.417767759408547	1	-0.98	-0.3	30	56.4	41.88	51.88	49.97	TRUE	161	10	81			0.81				
HG00126	EZH2P1	ENSG00000231300.1_4	0.541341511069142	1	0.78	0.16	50	63.2	66.6	59.05	69.37	TRUE	161	10	81			1.12				
HG00126	FAM207CP	ENSG00000232797.1_4	0.110950133168415	1	1.95	1.19	3	1	3.58	0.75	3.54	TRUE	161	10	81			2.28				
HG00126	FAM243A	ENSG00000222018.1_3	0.253839921892302	1	-1.09	-0.82	4	5.2	2.5	4.98	49.8	TRUE	161	10	81			0.57				
HG00126	FAM243B	ENSG00000277277.3_5	0.191572213996458	1	-1.3	-0.95	4	6	2.64	5.73	29.11	TRUE	161	10	81			0.52				
HG00126	FP236240.2	ENSG00000279226.1_5	1	1	-0.55	-0.43	0	0.4	0	0.39	1000	TRUE	161	10	81			0.74				
HG00126	FP475955.3	ENSG00000279998.1_5	1	1	-2.66	-0.03	0	0.2	0	0.12	1000	TRUE	161	10	81			0.98				
HG00126	FP565260.2	ENSG00000276612.3_6	0.436079966858724	1	0.75	0.05	2031	2040.7	2089.23	2015.75	592.52	TRUE	161	10	81			1.04				
HG00126	FP565260.5	ENSG00000279687.1_5	1	1	-1.42	-0.59	0	0.8	0	0.58	1000	TRUE	161	10	81			0.66				
HG00126	GAPDHP14	ENSG00000236056.1_2	0.563320021515946	1	-0.84	-0.49	4	6.1	3.98	6.17	291.14	TRUE	161	10	81			0.71				
HG00126	GATD3A	ENSG00000160221.17_5	0.699581685469953	1	0.38	0.03	2657	2535.5	2572.83	2518.82	340.07	TRUE	161	10	81		1	1.02				
HG00126	GATD3B	ENSG00000280071.3_6	0.517006416716415	1	0.62	0.05	2552	2421.3	2495.51	2403.87	316.79	TRUE	161	10	81		1	1.04				
HG00126	GPX1P2	ENSG00000215326.3_4	0.926838411529325	1	0	-0.07	47	34.7	29.4	30.78	25.11	TRUE	161	10	81			0.95				
HG00126	H2BFS	ENSG00000234289.5_2	1	1	0.05	-0.08	17	21.7	15.9	16.67	8.58	TRUE	161	10	81			0.95				
HG00126	H2BFS_2	ENSG00000274559.3_5	1	1	0.05	-0.08	17	21.7	15.9	16.67	8.58	TRUE	161	10	81			0.95				
HG00126	HLCS	ENSG00000159267.14_3	0.0745619571073241	1	1.67	0.21	577	431.4	493.28	424.78	182.74	TRUE	161	10	81		1	1.16				
HG00126	HMGN1	ENSG00000205581.10_3	0.151370840340947	1	-1.77	-1.9	0	7.6	0	5.88	24.41	TRUE	161	10	81		1	0.27				
HG00126	HSF2BP	ENSG00000160207.8_3	0.727958481473076	1	-0.59	-0.43	3	6.1	3.35	5.32	1000	TRUE	161	10	81			0.74				
HG00126	HSPA13	ENSG00000155304.5_2	0.287596622660996	1	-1.01	-0.46	1117	1256.2	913.93	1261.04	14.45	TRUE	161	10	81			0.73				
HG00126	HSPD1P7	ENSG00000215005.2_4	0.189612323756374	1	1.24	0.34	85	103.7	118.35	93.19	45.06	TRUE	161	10	81			1.27				
HG00126	HUNK	ENSG00000142149.8_3	1	1	0.05	-0.02	13	13.5	11.93	12.26	66.57	TRUE	161	10	81			0.99				
HG00126	IFNAR2	ENSG00000159110.19_3	0.450361439714519	1	-0.7	-0.13	2381	2314	2102.26	2308.33	77.23	TRUE	161	10	81			0.91				
HG00126	IL10RB	ENSG00000243646.9_3	0.900278701099305	1	-0.1	-0.04	1599	1487.6	1448.85	1486.3	49.82	TRUE	161	10	81		1	0.97				
HG00126	IL10RB-DT	ENSG00000223799.1_5	0.363114110315656	1	-0.86	-0.18	797	912.3	798.7	903.36	68.25	TRUE	161	10	81			0.88				
HG00126	ITSN1	ENSG00000205726.14_4	0.315053771023675	1	-1.06	-0.24	43	38.9	32.06	38.05	1000	TRUE	161	10	81			0.85				
HG00126	KCNE1	ENSG00000180509.11_4	1	1	0.19	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00126	KCNE1B	ENSG00000276289.4_3	1	1	0.19	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00126	KCNJ15	ENSG00000157551.18_5	0.499519192698065	1	0.76	0.39	16	14	17.62	13.23	5.96	TRUE	161	10	81			1.31				
HG00126	LCA5L	ENSG00000157578.13_2	1	1	0.35	0	0	0.5	0	0.21	1000	TRUE	161	10	81			1				
HG00126	LINC00161	ENSG00000226935.6_4	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	LINC00163	ENSG00000234880.1_4	1	1	2.52	0.01	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1.01				
HG00126	LINC00189	ENSG00000215533.8_3	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	LINC00205	ENSG00000223768.2_3	0.924996553675381	1	-0.05	-0.02	162	142.2	138.99	140.29	495.75	TRUE	161	10	81			0.99				
HG00126	LINC00319	ENSG00000188660.3_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	LINC00323	ENSG00000226496.2_5	1	1	0.38	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	LINC00334	ENSG00000182586.8_2	0.707294834560559	1	0.65	0.13	22	22.7	24.17	21.81	1000	TRUE	161	10	81			1.09				
HG00126	LINC00515	ENSG00000260583.1_5	0.341699855724621	1	-0.56	-0.48	9	11.6	7.13	9.91	1000	TRUE	161	10	81			0.72				
HG00126	LINC00649	ENSG00000237945.7_4	0.128043806772786	1	1.38	0.4	212	101.6	127.67	96.7	30.04	TRUE	161	10	81			1.32				
HG00126	LINC01424	ENSG00000236519.1_5	0.863583524039546	1	0.43	0.13	8	6.9	7.42	6.61	1000	TRUE	161	10	81			1.09				
HG00126	LINC01684	ENSG00000237484.5_4	0.0702780548209763	1	1.64	0.91	68	38.3	69.56	36.36	6.44	TRUE	161	10	81			1.88				
HG00126	LINC01695	ENSG00000236532.5_4	0.461519295378914	1	2.16	0.66	1	0.2	1.05	0.17	1000	TRUE	161	10	81			1.58				
HG00126	LSS	ENSG00000160285.14_2	0.440589575938247	1	-0.78	-0.58	9	16.5	9.98	15.55	11.26	TRUE	161	10	81			0.67				
HG00126	MCM3AP	ENSG00000160294.10_3	0.321787311560911	1	0.95	0.1	842	800.7	843.09	788.22	284.79	TRUE	161	10	81			1.07				
HG00126	MCM3AP-AS1	ENSG00000215424.9_6	0.966189142380608	1	0.11	0	599	632.1	624.61	622.13	1000	TRUE	161	10	81			1				
HG00126	MRAP	ENSG00000170262.12_3	0.0808370413224953	1	-1.92	-0.85	8	22.7	11.08	21.17	152.11	TRUE	161	10	81			0.55				
HG00126	MRPS6	ENSG00000243927.5_3	0.451635573990663	1	0.75	0.18	206	164	180.44	159.33	38.41	TRUE	161	10	81			1.13				
HG00126	NRIP1	ENSG00000180530.10_3	0.379696378505475	1	0.81	0.2	104	91.8	103.83	89.75	58.22	TRUE	161	10	81			1.15				
HG00126	OLIG1	ENSG00000184221.12_4	0.169977082160211	1	1.41	0.93	4	2.9	6.3	2.5	41.22	TRUE	161	10	81			1.91				
HG00126	PCBP3	ENSG00000183570.16_4	0.998449836234535	1	-0.07	-0.02	49	21.2	12.19	13.66	1000	TRUE	161	10	81			0.99				
HG00126	PIGP	ENSG00000185808.13_2	0.983410901530169	1	0.03	0	321	325.1	322.49	322.7	235.12	TRUE	161	10	81			1	Abnormality of the forehead	HP:0000290	821	236
HG00126	PKNOX1	ENSG00000160199.14_3	0.117835051127552	1	1.48	0.17	425	375.2	413.67	367.05	282.85	TRUE	161	10	81		1	1.13				
HG00126	PLAC4	ENSG00000280109.3_5	0.947017994409661	1	0.49	0.14	4	1.1	0.96	0.58	1000	TRUE	161	10	81			1.1				
HG00126	POFUT2	ENSG00000186866.16_2	0.0827404877568217	1	-1.67	-0.23	405	392.2	332.6	392.19	173.63	TRUE	161	10	81			0.85				
