gene_id	GSM1841068	GSM1841069	GSM1841070	GSM1841071	GSM1841072	GSM1841073	GSM1841074	GSM1841075	GSM1841076	GSM1841077	GSM1841078	GSM1841079	GSM1841080	GSM1841081
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	0	1	0	1	0	1	0	0	1	3	0	2	1	0
353238	0	3	0	0	0	1	0	1	0	5	3	2	3	2
55920	1209	677	661	757	286	643	597	838	490	576	1012	672	914	549
55160	0	3	0	6	0	1	2	2	5	5	10	6	7	4
107984028	1	0	1	1	0	0	0	1	0	0	0	0	0	0
81569	0	0	0	1	0	0	1	1	0	0	0	1	1	6
105376809	1	0	0	0	0	0	0	2	1	0	0	2	0	0
105376812	0	1	2	1	0	1	0	0	0	0	0	2	1	0
101927876	2	0	3	0	0	0	0	0	0	2	2	3	0	0
84966	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105376814	0	0	1	0	1	0	0	0	1	1	5	4	1	0
127707	11	8	13	2	0	4	0	3	1	4	2	4	3	2
5081	1	3	1	3	0	0	1	3	1	2	4	4	4	1
80834	0	0	0	0	0	0	0	0	0	1	0	1	1	1
8659	8	5	1	19	2	10	10	15	6	9	14	12	7	6
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	331	470	205	439	96	400	174	424	151	381	272	316	226	201
105376815	0	3	0	1	0	0	0	0	1	2	5	4	5	1
23352	3695	3427	2980	2953	776	2896	1613	3108	1600	2508	4026	2684	3325	1974
101927895	53	27	28	20	6	21	13	24	12	14	28	17	30	10
23065	1544	1130	1219	867	174	586	554	1040	422	615	834	566	745	455
51154	1897	1095	1366	955	450	882	813	1099	469	593	866	445	813	403
246181	5	1	5	1	2	1	2	2	1	3	5	1	0	1
22977	1	0	0	0	0	3	1	0	0	2	2	1	2	2
100506730	7	8	16	4	1	5	3	4	3	7	11	6	1	6
8574	54	50	48	65	15	47	32	64	23	31	60	59	32	47
54896	14	17	3	12	3	6	8	14	14	18	22	22	14	17
832	524	506	350	307	141	304	250	335	175	292	538	272	431	262
105376819	0	1	0	0	0	1	0	2	1	1	1	0	0	0
105376818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	1	0	0	0	2	4	0
105378614	0	0	1	3	0	1	0	0	0	0	1	3	0	0
440574	420	292	581	118	89	129	153	197	90	96	230	133	166	69
100532736	38	17	7	66	16	27	31	39	10	18	47	46	33	38
644068	13	7	17	14	3	8	6	9	8	8	16	7	6	9
4681	37	14	5	62	17	26	30	38	9	20	50	46	32	37
3362	1	1	0	0	0	1	0	3	1	0	3	1	5	1
255104	81	39	54	59	29	65	46	58	31	33	59	23	75	37
54546	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376823	2	2	2	0	0	3	2	3	0	3	0	1	2	0
23252	386	249	447	171	74	165	135	189	108	176	273	170	119	82
30814	0	1	0	0	0	0	0	1	0	1	0	0	0	1
5320	0	0	0	0	0	0	0	1	0	1	1	2	2	1
5322	2	0	0	2	0	0	0	0	3	1	4	1	2	2
26279	0	0	1	0	0	0	0	0	1	0	1	0	2	0
64600	0	0	0	1	0	0	1	0	0	0	1	0	1	0
391013	1	0	0	0	0	0	0	0	1	2	4	1	2	0
127733	8	5	11	7	2	4	6	9	10	16	11	8	22	9
101928017	0	0	0	0	0	0	1	0	1	0	3	0	4	0
105376825	2	4	1	0	0	0	0	0	0	2	5	1	1	2
105376826	0	0	2	0	0	1	0	1	0	1	0	0	3	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	1	0	0	3	0	0	0	0	0	0	0	0	1	0
127731	4	1	1	2	0	2	1	5	10	3	15	10	12	5
339505	0	1	1	4	1	4	1	3	0	5	3	4	2	2
55450	6	8	14	6	2	5	3	10	4	13	15	4	9	4
79594	179	113	73	105	40	98	87	113	58	80	129	80	138	52
163933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	0	0	0	0	0	0	0	0	1	0	2	2	1	0
65018	48	39	31	34	12	29	27	38	21	27	47	33	37	22
102464833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100861548	255	173	151	119	55	113	102	156	77	100	199	117	133	65
1650	2052	1001	773	1231	481	1006	1060	1412	691	787	1650	855	1222	646
57576	1	0	1	2	0	1	0	0	0	1	1	5	1	2
400745	18	10	1	9	0	8	3	4	3	5	0	1	5	2
112268222	227	263	209	173	40	171	68	206	70	141	170	131	163	93
50809	1266	1414	1415	922	267	993	452	1168	439	802	1114	662	847	563
8672	801	606	861	384	173	443	360	596	241	367	651	331	437	223
105376830	1	6	2	9	0	6	2	2	3	5	14	5	9	3
105376829	6	0	2	1	0	3	1	2	2	4	7	9	2	1
100302155	0	0	0	0	0	0	0	0	0	0	0	0	3	0
1889	1152	959	485	1417	402	1183	711	1179	672	978	1323	1241	1224	955
100506801	27	16	14	26	8	49	16	17	17	31	42	24	22	30
105376832	0	0	0	0	0	0	0	0	0	1	4	0	0	0
84224	51	51	59	43	5	27	43	71	36	85	35	29	46	18
249	2	3	0	0	0	0	3	0	0	2	0	1	0	1
105376834	0	0	0	0	0	0	0	2	0	0	0	1	3	0
5909	5	1	2	0	1	0	1	4	0	1	2	5	3	3
84196	787	557	1175	435	184	430	298	517	336	460	688	420	738	332
401944	0	0	0	2	0	0	0	0	2	2	2	0	0	2
3339	2	1	1	11	0	0	2	2	3	2	3	7	5	7
23436	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10136	0	0	1	1	0	0	0	1	0	1	1	1	0	3
101928043	6	0	2	3	1	2	0	2	5	4	1	0	0	0
29092	40	50	24	22	14	31	17	46	21	21	22	25	30	18
112268223	5	7	2	5	0	2	2	4	3	2	4	1	3	0
998	5116	4988	7485	2810	1172	3034	2046	3790	1728	2569	4278	2063	4145	1787
54361	16	11	4	11	3	10	6	5	5	6	15	8	21	11
105376845	1	1	2	1	0	1	1	0	0	0	4	0	1	1
105376850	1	1	1	0	0	1	0	2	2	1	2	4	4	0
107985377	0	0	0	0	0	0	0	0	0	0	1	0	1	0
100616433	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105376856	2	1	0	0	0	0	0	0	0	0	0	1	2	1
9923	822	668	646	509	201	584	309	649	382	547	733	429	549	339
2046	3	0	0	0	0	1	1	0	0	2	2	1	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0	1	1	1	0	0
714	0	0	0	0	0	0	0	0	0	0	0	1	1	1
713	0	1	0	1	0	0	0	0	4	6	5	7	4	4
2048	9	7	1	5	1	5	2	3	10	2	7	8	7	5
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646262	0	0	0	1	0	0	0	0	0	0	3	0	4	0
729059	0	0	0	0	0	0	1	0	1	1	0	0	0	0
23028	1420	1126	1558	687	222	745	504	1001	317	497	702	451	625	369
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	569	759	618	601	135	635	321	716	369	764	693	502	574	400
3352	0	0	0	0	0	0	0	0	1	0	3	0	5	1
100996511	31	27	47	24	4	22	2	19	11	15	29	13	24	14
10236	2910	2085	3929	1232	600	1311	1125	1789	812	1039	1974	773	1899	811
80818	109	90	124	48	39	56	54	64	41	64	72	33	69	42
148898	7	2	9	3	3	1	3	3	6	3	8	5	5	1
6920	23	16	23	7	9	24	11	15	6	7	16	5	11	4
55616	12	3	4	11	0	10	10	3	5	3	9	6	3	1
1870	15	3	16	7	5	7	11	4	10	5	21	4	9	3
101928163	0	0	0	1	1	0	1	0	0	3	1	2	0	0
105376859	1	0	0	0	0	0	0	0	2	6	1	0	0	0
3399	12	13	1	13	1	8	8	14	2	13	4	9	2	4
107984928	1	2	0	3	0	1	0	0	1	0	2	1	1	1
259283	2	3	2	0	0	2	2	6	5	3	4	9	2	4
6135	9902	8000	10529	4845	2460	5067	5161	7108	2464	2971	6003	2408	4649	2060
6924	1571	1216	1302	942	395	1017	660	1284	528	864	1301	734	1177	659
100506963	77	69	100	46	14	56	31	62	34	44	57	32	54	32
57095	1094	1070	1078	579	198	659	441	878	274	461	514	348	476	262
105376860	26	4	2	16	6	11	13	10	5	7	8	11	12	6
11313	296	93	23	195	71	142	193	153	85	103	171	147	177	105
2582	164	60	24	116	55	90	110	123	31	52	101	83	89	57
3155	65	64	40	58	15	42	27	68	20	43	51	35	42	34
105376861	4	0	1	0	1	0	0	0	1	0	2	0	2	1
2517	87	95	159	73	15	55	23	79	27	28	36	42	32	37
1269	3	3	2	1	0	0	1	0	0	1	1	5	1	0
107984929	0	0	0	0	0	0	0	0	2	1	1	0	0	1
100616492	0	0	0	0	0	0	1	0	0	0	0	0	0	0
55629	1950	1885	2867	1084	417	1242	764	1618	686	1077	1551	815	1627	724
10772	3692	3115	5372	1947	813	2060	1321	2575	1194	1620	3089	1387	2409	1081
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	1	0	1	1	0	0	0	1	0	1	3	0	0	0
107984931	0	1	0	0	0	0	0	1	1	0	1	0	0	0
127294	5	4	1	1	0	3	1	1	4	6	6	3	0	3
107985737	0	2	0	1	0	0	0	0	0	2	0	3	2	0
105376864	0	0	1	1	0	2	1	1	2	0	6	1	6	1
58985	1	0	0	0	0	1	0	2	0	1	3	4	2	2
163702	98	58	16	41	13	34	25	62	16	27	18	13	21	10
284632	2	0	1	0	1	0	0	0	1	2	2	2	1	0
105376871	3	1	1	4	0	3	1	1	4	4	11	4	3	2
57822	4	0	1	6	0	1	0	3	0	5	1	6	1	1
90529	29	11	9	10	2	13	12	6	5	6	22	3	10	6
57185	577	294	460	177	133	192	213	253	165	185	375	183	192	76
100750325	0	0	2	1	2	2	0	0	0	2	1	0	1	0
11123	1225	829	1150	435	204	563	383	653	284	378	493	261	392	210
100506985	52	46	50	14	6	24	13	32	14	14	17	10	5	9
400746	3	1	3	1	1	2	0	4	6	4	10	4	2	2
10250	1265	893	1267	777	266	744	521	905	369	523	913	552	793	307
25932	147	191	165	99	40	164	55	118	114	228	338	223	492	289
105376876	0	0	0	0	0	0	0	0	0	1	1	0	0	0
864	1961	1366	1088	1466	454	1602	683	1492	749	1079	1633	1273	1105	642
102465437	8	4	4	6	2	3	3	8	4	6	12	8	5	3
107984932	125	135	132	111	45	116	67	94	51	89	152	75	73	51
105376878	295	131	312	214	126	248	144	160	167	131	703	301	422	201
100616365	1	0	1	0	0	0	1	0	0	0	0	0	0	0
105376879	2	0	0	0	0	1	0	0	2	1	5	0	3	3
25949	570	432	904	222	141	325	231	362	210	267	484	257	501	203
57035	609	753	848	379	158	628	224	702	308	502	609	327	611	364
105376882	0	0	0	0	0	1	1	0	0	0	2	0	0	0
6007	2	0	3	1	2	8	4	7	2	4	11	4	1	1
23585	561	514	655	360	110	396	203	498	224	336	489	318	478	231
6006	380	363	454	224	78	241	120	310	145	236	312	194	306	136
55219	447	376	620	262	98	297	220	314	149	204	348	195	341	147
26119	72	47	25	50	24	64	45	69	27	45	20	31	30	30
57134	31	16	16	11	5	15	13	22	6	6	7	4	10	6
57190	105	77	21	77	31	60	69	80	23	45	59	64	62	40
56181	211	142	154	98	38	99	93	128	60	101	137	87	138	63
646471	22	30	17	21	5	21	7	19	12	24	32	16	31	14
79000	43	39	60	22	6	16	18	32	11	22	33	20	23	13
164091	76	24	15	24	15	15	28	27	15	19	29	13	29	11
3925	1159	666	1107	290	152	321	297	429	226	272	638	279	288	148
100500808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376885	0	2	0	2	0	0	0	0	1	0	1	2	1	0
5051	164	69	107	59	25	66	57	79	45	53	124	56	72	34
101928216	2	0	0	1	0	0	1	1	2	3	6	2	1	2
2134	2	1	0	1	0	1	0	3	1	0	0	0	1	3
7780	0	2	0	0	0	1	1	0	0	0	4	1	0	0
105376910	3	0	0	0	0	0	0	0	0	1	3	3	1	3
84676	2	1	0	0	0	0	0	0	0	1	2	1	3	2
149420	349	191	421	91	59	114	105	152	66	84	234	70	205	66
105376886	0	3	0	0	0	0	0	1	0	2	2	0	2	1
79927	4	3	1	0	0	1	0	0	0	0	2	2	0	0
110806296	0	0	0	0	0	0	0	2	1	0	0	1	0	0
51042	108	35	9	137	48	73	107	91	42	41	48	61	66	53
10256	8	4	0	6	2	5	2	0	5	4	7	4	9	3
378807	1	4	0	1	2	0	0	0	4	1	0	1	2	0
101928303	1	0	0	0	0	0	0	0	1	0	0	4	1	0
64793	494	433	487	425	133	437	250	501	144	319	344	269	253	220
83442	808	831	184	1009	318	872	562	955	254	515	609	736	492	455
91544	51	18	13	32	7	26	26	26	10	13	16	15	7	8
1043	248	629	168	313	101	358	117	380	61	180	219	208	105	110
55057	11	5	3	1	2	0	2	7	2	2	3	3	3	2
257101	1	0	0	1	1	0	0	0	0	3	1	0	0	0
79727	3	3	6	0	0	2	2	4	1	1	3	2	5	2
79947	494	316	339	297	103	305	207	321	171	259	392	198	355	160
101928324	13	9	11	4	0	2	0	13	5	3	11	5	3	4
3151	845	649	1083	515	162	476	306	513	193	289	558	335	449	229
6195	1422	568	326	686	372	705	663	720	484	557	1413	920	1241	775
100302190	0	0	0	0	1	0	1	0	0	1	2	0	2	1
105376888	3	1	1	0	0	0	0	0	1	0	4	2	2	3
101928728	15	13	24	10	3	13	9	11	5	7	4	12	9	2
8289	948	507	580	603	233	554	460	629	284	365	878	549	617	330
55650	237	131	260	121	99	181	116	138	70	77	332	186	122	73
84243	637	268	208	489	183	421	376	472	310	395	711	494	667	356
2810	0	0	0	0	0	0	0	0	0	1	0	0	0	0
54707	340	254	244	196	68	208	138	262	142	173	218	138	188	99
63906	63	36	30	48	18	50	48	43	27	47	78	47	47	33
10726	721	414	461	538	190	366	424	439	191	212	399	291	376	155
8431	0	0	0	0	0	0	0	0	0	4	0	2	0	0
126695	1	1	2	1	0	3	1	2	2	0	1	2	2	2
388610	3	0	2	4	1	1	4	2	2	3	1	2	1	1
115572	0	0	0	0	0	0	0	0	1	1	0	1	0	0
101928391	1	0	0	0	0	1	0	0	1	2	2	1	1	1
6548	64	20	10	63	17	52	37	48	30	40	60	54	51	24
102723760	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105376890	0	0	0	0	0	0	1	0	0	0	0	0	1	1
23038	147	112	30	154	65	136	82	147	121	152	252	203	153	113
84065	134	47	12	121	41	106	99	100	47	68	90	92	98	101
644961	46	41	40	31	8	31	16	42	23	29	44	19	29	18
84958	5	0	0	4	0	3	3	1	0	3	2	1	4	4
9064	9	5	3	2	4	7	8	8	8	8	19	14	50	31
8547	2	0	0	0	0	0	0	0	3	1	1	0	0	0
388611	0	0	0	1	0	0	0	0	0	0	0	0	1	0
2827	7	6	16	10	2	4	7	9	0	11	12	6	4	2
10163	690	527	643	497	155	477	349	523	325	513	800	505	667	317
105376892	0	3	0	1	1	1	0	1	5	5	1	7	3	1
27245	3	11	1	9	2	7	8	12	7	10	10	17	1	9
2268	8	12	4	9	4	17	2	7	13	10	20	13	39	11
111216282	0	0	1	0	0	3	0	2	0	0	1	2	0	3
2537	26	13	241	31	9	17	27	24	207	251	130	40	587	58
199870	157	134	175	69	22	77	38	126	30	71	82	43	82	55
23673	544	361	744	240	99	308	208	421	200	286	563	243	585	199
5511	1019	762	1324	496	224	528	485	669	335	409	647	340	692	337
677774	3	5	10	2	0	1	1	3	2	3	0	1	1	3
9473	69	52	37	49	23	57	65	100	25	45	74	67	223	143
6118	1150	745	1517	464	245	522	436	655	333	382	675	355	787	289
27293	3	0	1	3	0	1	3	2	5	3	5	1	4	3
55113	61	20	32	15	15	24	35	26	24	26	61	31	75	31
2140	617	535	705	355	130	374	272	436	219	324	648	285	569	240
5724	10	2	15	4	4	10	9	3	5	4	33	5	16	4
22826	1344	1181	1639	757	297	765	591	1018	437	584	868	380	845	387
93974	180	153	213	84	48	113	90	110	51	83	107	57	94	55
83667	175	130	67	198	37	177	102	190	40	96	110	154	139	100
54797	126	60	97	38	29	55	55	50	39	34	83	45	62	18
65979	232	175	278	120	43	112	116	190	103	159	193	111	181	86
1104	748	476	552	361	183	352	392	525	217	278	356	228	299	167
8420	1651	1346	1651	874	352	1042	626	1229	530	712	1285	579	1011	470
6080	470	211	398	185	96	178	194	246	78	130	275	109	229	107
26768	867	340	753	233	151	259	352	323	185	175	443	131	321	108
54952	334	241	263	133	74	200	122	247	69	135	182	106	183	99
85028	695	850	942	407	149	451	333	641	159	366	396	249	384	225
692212	28	43	42	20	5	39	14	25	16	22	26	11	12	10
677838	76	53	63	30	11	27	24	38	15	23	33	14	27	16
677825	55	100	81	34	9	52	35	66	23	33	31	27	47	20
692073	34	40	18	23	10	35	21	34	4	25	21	19	22	17
115273	0	0	0	0	1	0	0	3	0	3	4	4	4	0
6883	265	251	350	164	69	210	138	232	84	149	193	135	190	96
105378616	24	43	52	21	20	22	10	21	17	15	44	24	25	19
26824	4	3	4	4	4	4	3	2	2	3	3	2	4	2
10691	498	315	478	252	120	223	207	310	179	172	424	190	339	152
51441	1386	998	1616	740	265	735	505	990	375	569	889	493	796	382
4985	0	3	1	3	0	0	0	4	3	5	4	6	6	1
2035	1878	1192	2145	744	315	780	797	1027	478	525	1187	435	890	331
399474	70	33	71	34	14	23	34	27	19	14	43	13	44	13
6429	848	606	815	417	222	522	421	632	283	430	739	389	619	254
51102	124	77	48	76	30	75	71	127	40	50	76	65	74	36
10076	2	0	0	8	0	2	0	3	2	3	4	7	2	3
101928460	0	0	0	0	0	0	0	0	0	0	1	0	3	1
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984934	2	1	0	0	0	0	0	2	0	1	2	0	1	3
101929406	0	0	0	0	0	0	0	0	1	1	2	1	2	0
105378617	1	2	0	1	0	0	1	4	0	4	3	3	2	2
105378618	0	0	0	0	0	0	0	1	0	0	1	0	0	1
4146	13	7	5	6	2	4	5	1	2	8	13	7	7	3
100129196	15	11	9	4	1	9	5	10	5	7	4	6	2	5
7805	795	418	672	396	230	372	399	447	341	406	703	399	633	314
100616164	0	3	0	0	1	0	1	0	1	0	2	0	0	0
105378620	32	18	25	21	5	12	20	14	22	23	34	21	27	21
105378621	1	0	0	0	0	1	0	0	0	1	1	0	0	0
105378622	1	0	0	2	0	0	0	0	0	3	0	1	0	0
400748	2	0	1	3	0	1	0	2	1	1	3	0	6	1
9672	10	8	3	11	3	8	4	13	6	13	14	8	8	3
9698	1347	1211	1392	961	293	998	603	1146	561	850	1187	747	1094	568
692234	2	3	0	2	1	3	1	3	1	1	3	2	2	1
692235	2	3	0	2	1	3	1	3	1	1	3	2	2	1
692200	1	1	1	2	0	0	0	4	1	1	1	0	0	0
107984935	0	0	0	0	0	0	1	0	0	1	0	0	0	1
79570	2	0	0	3	0	1	0	0	2	0	4	5	2	1
9410	975	639	1303	426	179	485	429	603	283	360	576	251	540	252
51538	288	218	400	145	60	153	132	177	86	125	236	113	214	86
2170	12	6	14	4	3	5	3	3	3	6	9	4	7	1
105378623	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107985470	0	0	0	0	0	0	0	0	0	0	0	0	1	1
347735	0	0	0	0	0	1	0	0	2	0	4	2	0	1
105378625	2	2	0	0	0	0	0	0	0	1	0	0	1	3
105379772	0	0	0	0	0	0	0	0	0	0	1	0	0	0
149086	1	0	0	0	0	0	0	0	1	0	0	2	0	1
284551	4	0	0	1	0	0	1	2	1	3	2	3	1	4
105378626	1	2	0	1	1	2	0	1	5	4	3	3	1	2
64129	0	0	1	0	0	0	0	1	0	1	4	3	3	0
3061	15	20	8	10	4	7	5	10	5	8	16	9	12	6
553115	537	230	241	284	162	319	237	290	198	189	479	240	376	189
107985471	2	2	0	3	0	2	2	7	2	5	5	1	4	3
105378628	2	0	3	6	0	1	0	2	1	1	6	3	1	1
1307	2	1	0	5	1	1	0	5	3	7	2	7	5	0
101929444	0	0	0	0	0	0	0	1	0	0	0	1	1	1
576	4	1	0	4	2	3	0	4	3	0	3	2	3	6
100423028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90853	0	2	0	4	0	1	0	2	4	3	1	5	3	0
8073	2757	2518	3777	1403	523	1595	1156	2480	973	1481	2308	1166	1987	952
10657	1186	832	1219	485	190	550	441	688	272	423	713	446	645	325
55116	95	46	29	39	18	53	40	50	14	49	57	42	41	35
100847018	1	0	0	0	0	0	0	0	0	0	0	0	0	1
23633	2788	2204	2740	1541	511	1490	1041	1960	897	1274	2071	1143	1677	871
200081	1876	1231	1315	1071	482	1252	802	1433	814	1134	1709	964	1505	753
79140	9	5	4	4	2	3	8	5	1	2	3	4	7	5
56063	39	49	14	30	14	45	24	42	11	26	41	32	35	27
55721	14	16	16	15	8	20	11	16	9	7	16	9	12	3
149069	11	7	5	15	4	11	8	12	5	7	9	4	10	10
8668	3739	2139	2189	1333	724	1551	1635	2087	913	1098	2159	926	1701	759
339483	11	1	8	10	0	2	5	10	1	10	7	3	10	4
84734	2	0	0	0	0	0	0	0	0	0	1	0	0	0
3932	1469	591	829	722	398	597	939	703	525	445	723	387	724	339
3065	1778	1172	1649	731	385	825	689	971	468	617	1237	585	930	437
65108	224	400	132	306	26	235	90	341	76	235	447	542	822	710
105378629	3	0	0	0	0	1	0	0	1	0	2	0	4	2
81629	30	14	29	12	6	17	10	21	12	18	30	16	32	7
100128071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55108	793	376	366	373	203	443	353	473	337	429	759	390	633	333
728116	7	3	2	4	0	1	2	5	5	5	13	5	6	5
653121	7	5	4	6	0	6	2	5	1	12	11	6	5	5
102723870	0	1	2	0	0	0	0	0	1	0	2	0	1	0
339487	230	174	325	87	50	121	86	167	74	144	219	100	163	73
5928	1372	840	1762	528	257	572	538	752	340	514	925	502	752	306
81493	361	195	401	109	60	122	109	162	73	110	216	99	169	67
57648	14	17	11	9	5	16	6	8	9	14	13	13	15	10
8565	2259	1827	2214	1254	478	1216	1099	1705	779	938	1471	765	1248	550
64766	109	106	115	76	18	71	40	102	47	62	73	39	66	43
252995	0	2	1	0	0	5	0	0	2	2	4	3	3	0
105378631	0	2	0	0	0	1	1	0	0	1	1	3	0	1
3208	0	0	0	1	0	0	0	0	0	0	3	4	1	3
113452	0	0	0	0	0	0	0	0	2	1	8	8	6	8
105378632	2	0	0	1	0	0	0	0	2	1	2	1	5	7
127544	417	521	499	462	178	580	276	645	555	849	2768	1811	3167	1569
204	2987	2047	3352	1467	587	1600	1380	2090	879	1193	2479	1353	1979	857
105378635	1	0	0	0	0	1	0	1	2	0	1	0	1	0
113451	7	5	4	6	3	8	5	16	9	6	10	9	18	11
112268224	2	2	0	1	0	2	1	1	0	1	1	0	0	3
55223	35	30	22	33	10	38	22	37	16	42	42	32	44	26
149076	20	15	8	17	10	19	13	27	7	12	16	28	6	13
127550	0	0	1	1	0	0	2	0	1	2	1	4	2	2
1912	317	263	77	357	96	322	131	325	122	256	256	227	189	195
100500853	2	7	2	3	0	4	2	5	3	5	2	1	2	3
101929464	3	2	2	0	0	1	1	0	0	0	0	0	0	0
7579	68	28	59	21	12	21	27	26	13	15	55	16	73	35
114784	6	2	1	3	0	0	2	2	3	7	15	9	12	4
105378638	0	0	0	1	0	0	2	1	0	0	1	0	1	3
127540	0	0	1	0	0	0	0	0	2	2	1	0	0	0
402779	0	2	0	0	0	2	2	1	3	0	3	2	1	1
84970	0	0	1	0	0	0	0	0	0	1	1	3	1	1
105378639	0	0	0	1	0	0	0	0	1	0	2	0	0	0
105378640	0	3	0	0	0	0	1	0	0	0	1	2	0	0
105378641	0	1	0	0	0	2	0	1	1	0	4	2	1	0
693137	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105378642	1	4	0	6	1	1	0	1	2	1	6	11	0	2
2709	0	1	0	1	0	0	0	0	0	1	0	1	2	2
127534	0	0	2	0	0	0	0	2	1	1	0	2	0	0
2707	0	1	0	1	0	0	2	0	0	0	4	3	2	0
2701	2	0	0	0	0	1	0	1	13	13	82	10	61	15
113444	844	571	665	461	188	501	365	642	291	435	629	366	603	327
58512	11	6	14	5	3	6	5	12	4	20	15	6	13	7
653160	7	3	3	4	0	4	1	7	0	9	15	12	11	2
100506144	78	79	134	55	14	50	40	81	43	55	112	57	97	69
9204	358	312	457	173	98	205	121	248	118	181	270	120	229	107
79830	28	40	45	38	9	24	13	52	20	34	27	27	36	15
105378644	4	1	1	2	1	0	0	0	0	2	0	2	1	1
6421	7960	7011	11103	4259	1816	4768	3129	5738	2560	3849	5606	2852	5322	2405
9202	532	325	668	214	108	260	204	327	140	174	427	140	384	156
100861513	18	13	25	16	5	8	10	14	5	11	13	6	19	5
79932	241	261	235	221	61	203	121	242	121	164	269	208	183	152
23154	132	41	23	150	37	93	88	85	26	55	76	115	61	56
339488	25	6	14	9	5	12	13	17	9	12	17	19	25	14
105378645	2	1	1	1	0	0	0	3	2	2	5	2	3	1
5690	1962	978	1734	838	400	807	823	1030	491	488	1168	582	987	327
105378646	0	4	0	0	0	0	0	3	1	1	7	5	1	0
127703	419	303	363	178	86	224	122	204	137	184	263	133	243	146
63967	395	169	598	150	59	146	153	205	59	105	187	138	142	90
192670	121	106	138	65	25	87	53	88	61	66	182	91	182	60
26523	843	486	822	404	158	372	418	461	237	319	754	376	406	214
192669	692	499	678	288	118	350	232	432	206	317	452	226	407	209
105378647	0	0	3	2	1	0	0	2	0	0	4	1	5	0
27285	3	0	0	0	0	3	0	0	0	1	1	0	1	0
54936	326	153	60	197	75	172	159	250	94	147	173	114	150	93
1296	4	9	4	7	2	3	4	8	4	2	6	5	4	4
27095	509	373	562	215	90	190	178	326	130	171	295	194	299	151
55700	336	174	110	168	83	206	194	212	87	105	210	107	203	113
9967	2759	2282	3527	1611	620	1668	1261	2214	1125	1387	2449	1318	1986	982
79729	16	17	8	14	4	9	10	19	7	20	50	13	12	13
55194	1	0	0	0	0	1	1	1	0	1	2	1	3	0
83931	360	215	83	379	103	318	254	313	167	202	284	312	278	209
84967	62	35	35	60	20	45	49	60	27	17	51	65	26	7
127700	4	1	4	5	1	0	2	1	0	2	1	2	3	1
109616970	0	0	0	0	0	0	0	0	1	0	0	0	0	0
107984940	0	0	0	0	0	0	0	0	0	1	0	0	1	0
64960	735	370	801	232	159	270	339	325	207	178	444	159	353	141
1441	2	3	0	2	0	0	0	2	0	0	0	2	1	1
107984941	0	2	0	0	0	0	0	0	0	0	0	0	0	0
105378648	1	1	0	0	0	0	0	0	1	1	0	1	1	1
2899	7	2	0	1	0	5	0	0	5	5	8	9	3	2
100422898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984942	0	1	1	1	0	0	0	0	0	3	1	3	1	2
728431	10	4	3	3	1	4	1	4	0	2	2	2	1	5
80149	326	284	154	521	111	336	288	345	191	306	332	380	345	283
102465438	0	0	0	2	0	3	0	1	1	1	0	2	1	0
64769	632	526	770	318	139	327	218	426	160	284	382	173	297	153
100847010	1	1	2	1	0	0	1	1	2	0	0	0	1	0
105378649	29	14	22	11	5	14	9	12	7	10	24	14	14	10
79753	456	368	570	264	114	331	202	379	175	271	427	239	327	148
7802	63	34	78	25	12	32	21	38	8	21	29	23	33	19
29889	2832	1999	3663	1402	618	1500	1066	1826	846	1084	1625	820	1469	709
284654	0	0	0	2	0	1	0	0	0	2	1	2	2	3
54955	504	304	527	163	62	149	219	336	113	125	211	103	144	76
55143	38	35	38	28	6	21	18	26	15	24	27	30	13	16
284656	3	1	0	7	0	4	1	6	0	5	2	4	3	3
105378650	1	0	0	0	0	1	0	1	0	0	0	0	0	0
149175	28	5	14	11	4	12	18	10	4	20	23	14	12	7
79693	2398	1298	1684	869	391	873	824	1244	458	604	1207	533	1116	489
