SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL
AR	ENST00000374690	CBIOP_WGS_STAD_ONCOSG_2018	STAD	combination	10.0	10.0	2.675334460987857e-05	Act	True	False				0.9122005587862992	0.0	0.0
ARAF	ENST00000290277	TCGA_WXS_CHOL	CHOL	combination	2.0	2.0	0.00014836159531	Act	True	True		219:219		0.9904224627612817	0.0	0.0
ARAF	ENST00000290277	TCGA_WXS_LUAD	LUAD	combination	8.0	7.0	0.1667503606864661	Act	True	True		217:217		0.3921918900985651	0.0	0.0
ARAF	ENST00000290277	HARTWIG_WGS_OS_2020	OS	combination	5.0	2.0	0.00028974850057	LoF	True	False				0.6859944667440352	0.9690216403403497	0.0
ARHGAP35	ENST00000672722	TCGA_WXS_AML	AML	combination	2.0	2.0	0.0030375724352809	LoF	True	False				0.801018438970978	0.9836094460047108	0.0
ARHGAP35	ENST00000672722	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	combination	5.0	3.0	2.868308384130214e-06	LoF	True	False				0.5589058826160648	0.9838960376611522	0.0
ARHGAP35	ENST00000672722	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	combination	20.0	16.0	7.979526812624808e-05	LoF	True	False				0.2506371312614776	0.9255328129375252	0.0
ARHGAP35	ENST00000672722	TCGA_WXS_BLCA	BLCA	oncodrivefml,cbase	31.0	24.0	4.387167179125306e-09	LoF	True	False				0.608517970110579	0.8901681977996732	0.0
ARHGAP35	ENST00000672722	OTHER_WGS_BRCA_SCANB_TNBC_2019	BRCA	combination	5.0	3.0	0.0229008644996385	LoF	True	False				0.5229993608565241	0.9325807186884294	0.0
ARHGAP35	ENST00000672722	PCAWG_WGS_KIDNEY_RCC	CCRCC	combination	6.0	4.0	6.090992487230136e-06	LoF	True	False				0.7809794550475571	0.9759390498898524	0.9759390498898524
ARHGAP35	ENST00000672722	TCGA_WXS_HNSC	HNSC	cbase	13.0	12.0	0.010119542291887	LoF	True	False				0.472346466590663	0.9248167014823628	0.0
ARHGAP35	ENST00000672722	TCGA_WXS_LUSC	LUSC	oncodrivefml,dndscv,cbase,mutpanning	31.0	24.0	2.4069325232248765e-13	LoF	True	False				0.8045736942783073	0.9568562157583148	0.0
ARHGAP35	ENST00000672722	CPTAC_WXS_UCEC_2020	UCEC	combination	12.0	8.0	0.0042760079610012	LoF	True	True				0.6575273400132726	0.9548978955900874	0.0
ARHGAP35	ENST00000672722	PCAWG_WGS_UTERUS_ADENOCA	UCEC	oncodrivefml,dndscv,cbase	6.0	5.0	1.0688425815166823e-10	LoF	True	True				0.749024017046778	0.9940373952720108	0.0
ARHGAP35	ENST00000672722	TCGA_WXS_UCEC	UCEC	oncodrivefml,dndscv,cbase,mutpanning	62.0	47.0	9.91148839448297e-19	LoF	True	True				0.6797606011449822	0.9635293120691032	0.0
ARHGAP5	ENST00000345122	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	hotmaps	5.0	3.0	0.1006221573439528	Act	True	False				0.6574126102803591	0.0	0.0
ARHGAP5	ENST00000345122	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	combination	2.0	2.0	0.0102947179401579	LoF	True	False				0.9347956078325024	0.9938796316041952	0.0
ARHGAP5	ENST00000345122	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	combination	2.0	2.0	0.0003776516602651	LoF	True	False				0.920770915487715	0.9931568948758904	0.0
ARHGAP5	ENST00000345122	OTHER_WGS_MM_NATLEUK2018	PCM	smregions,hotmaps	12.0	12.0	9.283780128199692e-12	Act	True	False	PF01846:485:545	489:494	494,489	0.6580379538971133	0.0	0.0
ARHGAP5	ENST00000345122	OTHER_WXS_PLMESO_BUENO_2019	PLMESO	combination	2.0	2.0	0.0005738944631366	LoF	True	False				0.7130363508765966	0.97595589771059	0.0
ARHGAP5	ENST00000345122	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	smregions	3.0	3.0	1.6212064928570075e-05	LoF	True	False	PF00620:1275:1423	1293:1293		0.8587631301765235	0.9791444629673158	0.0
ARHGEF10	ENST00000518288	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	combination	3.0	3.0	0.0011001475885629	LoF	True	False				0.3025828444550406	0.8368355885521173	0.0
ARHGEF10	ENST00000518288	OTHER_WXS_SCC_NATCOM2018	CSCC	combination	6.0	5.0	0.0009739576843307	LoF	True	False				0.0	0.8545937270289717	0.0
ARHGEF10	ENST00000518288	HARTWIG_WGS_NSCLC_2020	NSCLC	combination	9.0	8.0	0.1023420764033885	Act	True	False		419:420		0.0876955462320708	0.0	0.0
ARHGEF10L	ENST00000361221	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	combination	4.0	4.0	0.0002828141557023	LoF	True	False				0.7876649898102284	0.9645321696516173	0.0
ARHGEF10L	ENST00000361221	PCAWG_WGS_KIDNEY_RCC	CCRCC	combination	3.0	2.0	0.0034975587699328	LoF	True	False				0.4715701657479734	0.9481878860724338	0.0
ARHGEF12	ENST00000397843	PCAWG_WGS_BREAST_ADENOCA	BRCA	combination	3.0	3.0	0.0021687749855969	LoF	True	False				0.3111253978350921	0.9519890805036536	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_BCC_2020	BCC	combination	7.0	3.0	8.40366150770045e-05	LoF	True	False				0.8007119912310118	0.956396154198386	0.0
ARID1A	ENST00000324856	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	combination	29.0	21.0	0.0008349100624804	LoF	True	False				0.0	0.9225152315289262	0.9225152315289262
ARID1A	ENST00000324856	CGCI_WGS_BL_2020	BL	oncodrivefml,dndscv,cbase,mutpanning	27.0	20.0	4.649675552928284e-36	LoF	True	False		1335:1335		0.8798973717801066	0.9984164884749842	0.9984164884749842
ARID1A	ENST00000324856	PEDCBIOP_WXS_BLY_PRY	BL	oncodrivefml,cbase	2.0	2.0	1.2069287328636683e-11	LoF	True	False				0.0	0.9984619008289304	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_BLCA_2020	BLCA	oncodrivefml,dndscv,cbase,mutpanning	53.0	31.0	5.955961922216154e-14	LoF	True	False				0.5665252023402969	0.9553526542969698	0.9553526542969698
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	oncodrivefml,dndscv,cbase,mutpanning	11.0	4.0	1.879488034722469e-26	LoF	True	False				0.8390219945622158	0.9876863385652216	0.9876863385652216
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	cbase	5.0	4.0	9.073747490276152e-05	LoF	True	False				0.8586501286436969	0.9908956157787264	0.9908956157787264
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_BGI	BLCA	oncodrivefml,dndscv,cbase,mutpanning	20.0	12.0	8.315760920135871e-16	LoF	True	False				0.9952279934675992	0.9998670228676264	0.0
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	dndscv,cbase,mutpanning	14.0	10.0	1.790383406915458e-07	LoF	True	False				0.6312650139535856	0.9774123187122264	0.9774123187122264
ARID1A	ENST00000324856	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	oncodrivefml,dndscv,cbase,mutpanning	15.0	12.0	5.6620809945864366e-24	LoF	True	False				0.3185936925016649	0.9839159920608178	0.0
ARID1A	ENST00000324856	PCAWG_WGS_BLADDER_TCC	BLCA	cbase,mutpanning	6.0	5.0	3.1462740805287286e-11	LoF	True	False				0.0	0.9753547780619354	0.0
ARID1A	ENST00000324856	TCGA_WXS_BLCA	BLCA	oncodrivefml,dndscv,cbase,mutpanning	127.0	86.0	2.2782573666381587e-37	LoF	True	False				0.6295840297915674	0.9720775413266888	0.9720775413266888
ARID1A	ENST00000324856	HARTWIG_WGS_BRCA_2020	BRCA	oncodrivefml,cbase,mutpanning	41.0	34.0	7.598130042762608e-07	LoF	True	True				0.4070425457865501	0.9083639862484136	0.0
ARID1A	ENST00000324856	CBIOP_WXS_BRCA_MBCP_MET_NOTREAT_2020	BRCA	combination	4.0	4.0	2.370503715403196e-07	LoF	True	True				0.0	0.9881520624679084	0.0
ARID1A	ENST00000324856	CBIOP_WXS_BRCA_MBCP_MET_TREAT_2020	BRCA	combination	3.0	3.0	0.0021321304544616	LoF	True	True				0.0	0.96109666172242	0.0
ARID1A	ENST00000324856	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	oncodrivefml,mutpanning	12.0	7.0	8.502232489036475e-07	LoF	True	True				0.0	0.9094876639046606	0.0
ARID1A	ENST00000324856	ICGC_WXS_BRCA_BRCA_UK_2019	BRCA	cbase	3.0	4.0	6.072470930047096e-06	LoF	True	True				0.5335367877687189	0.9774373531045684	0.0
ARID1A	ENST00000324856	PCAWG_WGS_BREAST_ADENOCA	BRCA	cbase	5.0	5.0	0.0008310435412506	LoF	True	True				0.481541068765382	0.958592123983699	0.0
ARID1A	ENST00000324856	OTHER_WGS_BRCA_SCANB_TNBC_2019	BRCA	combination	4.0	2.0	4.912356242077263e-06	LoF	True	True				0.0	0.961279755186685	0.961279755186685
ARID1A	ENST00000324856	TCGA_WXS_BRCA	BRCA	oncodrivefml,dndscv,cbase,mutpanning	40.0	29.0	5.619397321420354e-23	LoF	True	True				0.5333716655665071	0.9719758699257536	0.9719758699257536
ARID1A	ENST00000324856	TCGA_WXS_CCRCC	CCRCC	cbase,mutpanning	14.0	11.0	9.439408598614894e-05	LoF	True	True				0.5722320888655759	0.9098735725172328	0.0
ARID1A	ENST00000324856	TCGA_WXS_CESC	CESC	oncodrivefml,dndscv,cbase	15.0	12.0	2.3988409259972164e-08	LoF	True	False				0.0	0.9203949465065584	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_CHOL_2020	CHOL	oncodrivefml,dndscv,cbase,mutpanning	9.0	8.0	6.677386021996918e-20	LoF	True	False				0.7146613982619126	0.994488548421218	0.0
ARID1A	ENST00000324856	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	oncodrivefml,dndscv,cbase,mutpanning	25.0	18.0	2.018505502455928e-31	LoF	True	False				0.2822970065211755	0.9898847816349816	0.0
ARID1A	ENST00000324856	PCAWG_WGS_BILIARY_ADENOCA	CHOL	oncodrivefml,dndscv,cbase,mutpanning	4.0	3.0	3.409067287816632e-14	LoF	True	False				0.0	0.9933127773981452	0.0
ARID1A	ENST00000324856	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	cbase,mutpanning	7.0	7.0	4.164805536605964e-07	LoF	True	False				0.9454260132403608	0.9959280057871338	0.0
ARID1A	ENST00000324856	ICGC_WXS_CLLSLL_CLLE_ES_2019	CLLSLL	combination	2.0	2.0	0.0005204376067621	LoF	True	False				0.953882860552116	0.9962127157183118	0.0
ARID1A	ENST00000324856	CPTAC_WXS_COAD_2020	COAD	cbase,mutpanning	9.0	7.0	5.45007644617471e-06	LoF	True	False				0.4358574763348627	0.9812914521724836	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_COADREAD_2020	COADREAD	oncodrivefml,dndscv,cbase,mutpanning	49.0	41.0	5.912370072027284e-18	LoF	True	False				0.6665409483019122	0.9799910792053868	0.9799910792053868
ARID1A	ENST00000324856	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	combination	4.0	3.0	0.0002833233455976	LoF	True	False				0.0	0.9325758511572334	0.9325758511572334
ARID1A	ENST00000324856	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	combination	4.0	3.0	1.8690057684228016e-05	LoF	True	False				0.0	0.985430042658786	0.0
ARID1A	ENST00000324856	TCGA_WXS_COADREAD	COADREAD	oncodrivefml,dndscv,cbase,mutpanning	27.0	22.0	7.422596799984975e-13	LoF	True	False				0.2095260253634387	0.970878230233442	0.0
ARID1A	ENST00000324856	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	oncodrivefml,dndscv,cbase	7.0	7.0	6.86701517148305e-08	LoF	True	False				0.0	0.9673977856808388	0.0
ARID1A	ENST00000324856	TCGA_WXS_DLBCLNOS	DLBCLNOS	oncodrivefml,cbase	4.0	3.0	2.4244136065982545e-08	LoF	True	False				0.2582029356473423	0.972665523119652	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_ESCA_2020	ESCA	oncodrivefml,dndscv,cbase,mutpanning	26.0	18.0	3.920812239943785e-20	LoF	True	False				0.0330820983809832	0.9833866833819336	0.9833866833819336
ARID1A	ENST00000324856	CBIOP_WXS_ESCA_EGC_TRAP_2020	ESCA	combination	5.0	4.0	0.0039773841748991	LoF	True	False				0.4308612070377157	0.9602034267734256	0.0
ARID1A	ENST00000324856	CBIOP_WXS_ESCA_BROAD	ESCA	oncodrivefml,cbase,mutpanning	15.0	13.0	1.0671375788738027e-10	LoF	True	False				0.5254416571191793	0.9770510778830412	0.0
ARID1A	ENST00000324856	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	oncodrivefml,dndscv,cbase,mutpanning	33.0	23.0	5.203667896894456e-24	LoF	True	False				0.8550862892379778	0.996859533312665	0.996859533312665
ARID1A	ENST00000324856	TCGA_WXS_ESCA	ESCA	mutpanning	14.0	14.0	1.3818173148160326e-09	LoF	True	False				0.0	0.9433762926572088	0.0
ARID1A	ENST00000324856	PCAWG_WGS_ESO_ADENOCA	ESCA	oncodrivefml,dndscv,cbase,mutpanning	21.0	14.0	1.5052616370076098e-29	LoF	True	False				0.8455589408319436	0.9971467434221064	0.9971467434221064
ARID1A	ENST00000324856	ICGC_WXS_GBM_GBM_CN_2019	GBM	oncodrivefml,cbase,mutpanning	3.0	3.0	1.4615094513353565e-07	LoF	True	False				0.8474742441722238	0.9955650200769532	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_HCC_2020	HCC	dndscv,cbase,mutpanning	9.0	6.0	4.769561014523901e-17	LoF	True	False				0.8529499308226512	0.984647595660788	0.984647595660788
ARID1A	ENST00000324856	CBIOP_WXS_HCC_AMC_PRV	HCC	cbase,mutpanning	8.0	7.0	3.40602695587806e-08	LoF	True	False				0.1469309136874808	0.9664062321195328	0.9664062321195328
ARID1A	ENST00000324856	ICGC_WXS_HCC_LICA_FR_2019	HCC	oncodrivefml,cbase,mutpanning	27.0	17.0	5.93378349672657e-16	LoF	True	False				0.6605750163342563	0.9667852750944916	0.0
ARID1A	ENST00000324856	ICGC_WXS_HCC_LINC_JP_2019	HCC	oncodrivefml,dndscv,cbase,mutpanning	37.0	18.0	1.678041277678326e-40	LoF	True	False				0.8024668751250158	0.984396173428018	0.984396173428018
ARID1A	ENST00000324856	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	oncodrivefml,dndscv,cbase,mutpanning	15.0	13.0	1.0698858486174646e-17	LoF	True	False				0.7391132363512862	0.9838134584266458	0.9838134584266458
ARID1A	ENST00000324856	PCAWG_WGS_LIVER_HCC	HCC	dndscv,cbase,mutpanning	25.0	19.0	2.1841829545132223e-24	LoF	True	False				0.4478775386799882	0.97237744141357	0.0
ARID1A	ENST00000324856	TCGA_WXS_HCC	HCC	oncodrivefml,dndscv,cbase,mutpanning	31.0	28.0	2.147359742083292e-13	LoF	True	False		1142:1142		0.4104716820580585	0.9421503175184454	0.9421503175184454
ARID1A	ENST00000324856	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	combination	62.0	32.0	0.0003901637219283	LoF	True	False				0.0	0.8275385183857297	0.0
ARID1A	ENST00000324856	TCGA_WXS_LGGNOS	LGGNOS	oncodrivefml,dndscv,cbase,mutpanning	21.0	15.0	2.883005164623514e-21	LoF	True	False				0.0	0.9788797958721868	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_LNET_2020	LNET	combination	3.0	3.0	3.0442607478824592e-05	LoF	True	False				0.9270483668738394	0.994821476962922	0.0
ARID1A	ENST00000324856	CBIOP_WXS_LUAD_BROAD	LUAD	cbase	17.0	13.0	2.5008391448091397e-09	LoF	True	False				0.3965145070812018	0.9458520458696638	0.0
ARID1A	ENST00000324856	TCGA_WXS_LUAD	LUAD	oncodrivefml,dndscv,cbase,mutpanning	26.0	23.0	5.672673446117926e-12	LoF	True	False				0.6871985130993514	0.9753797021522428	0.9753797021522428
ARID1A	ENST00000324856	PCAWG_WGS_LUNG_SCC	LUSC	combination	4.0	3.0	0.0038629719217714	LoF	True	False				0.3077267877988678	0.9386325833644522	0.0
ARID1A	ENST00000324856	TCGA_WXS_LUSC	LUSC	dndscv,cbase,mutpanning	34.0	28.0	4.357723346296426e-13	LoF	True	False		1291:1291		0.3925967762500746	0.9125759654533464	0.9125759654533464
ARID1A	ENST00000324856	PEDCBIOP_WXS_MBL_WNT_PRY	MBL	oncodrivefml,dndscv	2.0	2.0	3.22208626884649e-09	LoF	True	False				0.0	0.9993758339657812	0.0
ARID1A	ENST00000324856	OTHER_WGS_PBCA_DE_MB	MBL	oncodrivefml,cbase	2.0	2.0	8.188106997856018e-05	LoF	True	False				0.0	0.9927212322389076	0.0
ARID1A	ENST00000324856	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	oncodrivefml,dndscv	4.0	2.0	2.5628282799956108e-11	LoF	True	False				0.0	0.998333986167156	0.998333986167156
ARID1A	ENST00000324856	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	oncodrivefml,dndscv,cbase,mutpanning	12.0	6.0	2.531508410439932e-09	LoF	True	False				0.3208486913376095	0.9808787446925856	0.9808787446925856
ARID1A	ENST00000324856	PCAWG_WGS_LYMPH_BNHL	NHL	oncodrivefml,dndscv,cbase,mutpanning	14.0	12.0	4.111544540463047e-26	LoF	True	False				0.707511975035882	0.9878519703006818	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_NSCLC_2020	NSCLC	oncodrivefml,dndscv,cbase,mutpanning	56.0	38.0	1.700777958541083e-17	LoF	True	False				0.0	0.9317606190830984	0.9317606190830984
ARID1A	ENST00000324856	STJUDE_WGS_D_OS_2018	OS	combination	2.0	2.0	0.0012019746408029	Act	True	False				0.9200027404355716	0.0	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_OVT_2020	OVT	dndscv,cbase	12.0	7.0	6.6452958804517894e-15	LoF	True	True				0.5358302981208309	0.972366209970468	0.0
ARID1A	ENST00000324856	CPTAC_WXS_OVT_2020	OVT	combination	2.0	2.0	0.0091268852607881	LoF	True	True				0.0	0.9563108297979132	0.0
ARID1A	ENST00000324856	TCGA_WXS_OVT	OVT	combination	5.0	5.0	1.3113136546540872e-05	LoF	True	True				0.0	0.9175286919442944	0.0
ARID1A	ENST00000324856	CPTAC_WXS_PAAD_2021	PAAD	dndscv,cbase	8.0	8.0	4.390734413248287e-11	LoF	True	False				0.0	0.9923733044326818	0.0
ARID1A	ENST00000324856	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	cbase,mutpanning	9.0	9.0	2.528571365009065e-09	LoF	True	False				0.7775791572278501	0.9847010233689648	0.0
ARID1A	ENST00000324856	ICGC_WGS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,dndscv,cbase,mutpanning	12.0	8.0	1.893653692901204e-22	LoF	True	False				0.842693226822121	0.9959852204368038	0.9959852204368038
ARID1A	ENST00000324856	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,cbase	3.0	2.0	2.291687687405692e-05	LoF	True	False				0.0	0.9954891409020288	0.0
ARID1A	ENST00000324856	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	combination	3.0	2.0	0.006627310412089	LoF	True	False				0.0	0.9723474287332192	0.0
ARID1A	ENST00000324856	PCAWG_WGS_PANC_ADENOCA	PAAD	oncodrivefml,dndscv,cbase,mutpanning	25.0	16.0	7.950549543351022e-20	LoF	True	False				0.8888075099809896	0.9936931539099388	0.9936931539099388
ARID1A	ENST00000324856	TCGA_WXS_PAAD	PAAD	oncodrivefml,dndscv,cbase,mutpanning	9.0	6.0	4.001332592897937e-18	LoF	True	False				0.0	0.9927276674254272	0.9927276674254272
ARID1A	ENST00000324856	HARTWIG_WGS_PANCREAS_2020	PANCREAS	oncodrivefml,cbase,mutpanning	9.0	8.0	1.9985174819345245e-06	LoF	True	False				0.5778555505260856	0.98983120636984	0.0
ARID1A	ENST00000324856	OTHER_WGS_PBCA_DE_PIA	PAST	oncodrivefml,cbase	4.0	3.0	2.0261073911090337e-07	LoF	True	False				0.1448627346549622	0.9715198268300476	0.0
ARID1A	ENST00000324856	CBIOP_WXS_PRAD_BROAD	PRAD	combination	2.0	2.0	0.0066235471963212	LoF	True	False				0.3751255262953023	0.9573142551154332	0.0
ARID1A	ENST00000324856	OTHER_WGS_PRAD_CPGEA_2021	PRAD	cbase	7.0	6.0	6.194787086428056e-08	LoF	True	False				0.94027639832989	0.9936988020296346	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_RCC_2020	RCC	dndscv,cbase,mutpanning	16.0	10.0	1.2816165033904608e-15	LoF	True	True				0.0	0.979842076956486	0.0
ARID1A	ENST00000324856	HARTWIG_WGS_SCLC_2020	SCLC	combination	5.0	4.0	0.0001668473163958	LoF	True	False				0.2687426125731837	0.9681734404910688	0.0
ARID1A	ENST00000324856	CBIOP_WGS_STAD_ONCOSG_2018	STAD	oncodrivefml,dndscv,cbase,mutpanning	19.0	12.0	7.482280061931611e-19	LoF	True	False				0.7655031975916945	0.987664194357601	0.0
ARID1A	ENST00000324856	CBIOP_WXS_EGC_TMUCIH_2015	STAD	oncodrivefml,dndscv,cbase,mutpanning	16.0	15.0	9.372551330831055e-25	LoF	True	False				0.6711198432757736	0.9935578866240924	0.9935578866240924
ARID1A	ENST00000324856	PCAWG_WGS_STOMACH_ADENOCA	STAD	cbase,mutpanning	9.0	6.0	7.147896383346732e-14	LoF	True	False				0.0	0.9911559179473358	0.0
ARID1A	ENST00000324856	TCGA_WXS_STAD	STAD	oncodrivefml,dndscv,cbase,mutpanning	66.0	44.0	2.747640299507065e-19	LoF	True	False				0.4202227666791576	0.9926244013644392	0.9926244013644392
ARID1A	ENST00000324856	HARTWIG_WGS_UCEC_2020	UCEC	cbase,mutpanning	12.0	7.0	2.93468442793184e-14	LoF	True	False				0.6581692503127389	0.9872023836595002	0.0
ARID1A	ENST00000324856	CPTAC_WXS_UCEC_2020	UCEC	oncodrivefml,dndscv,cbase,mutpanning	54.0	32.0	1.0081846783860837e-27	LoF	True	False		687:693		0.6356132833245055	0.9853161497781788	0.0
ARID1A	ENST00000324856	PCAWG_WGS_UTERUS_ADENOCA	UCEC	oncodrivefml,cbase	7.0	4.0	0.0002827188082335	LoF	True	False				0.634295940866688	0.9864083733262556	0.0
ARID1A	ENST00000324856	TCGA_WXS_UCEC	UCEC	oncodrivefml,dndscv,cbase,mutpanning	217.0	121.0	2.593507312282684e-32	LoF	True	False		1331:1335		0.6832957088367118	0.9928626955901187	0.9928626955901187
ARID1A	ENST00000324856	TCGA_WXS_UCS	UCS	smregions,cbase	8.0	6.0	4.773550129648863e-08	LoF	True	False	PF12031:1976:2231			0.8918279555230878	0.991555391862489	0.0
ARID1B	ENST00000647938	CBIOP_WXS_ANGS_UNTREAT_2020	ANGS	oncodriveclustl	3.0	3.0	0.0002841507456598	Act	True	False		640:640		0.8733590407877819	0.0	0.0
ARID1B	ENST00000647938	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	combination	3.0	2.0	0.0099410143338016	LoF	True	False				0.0	0.970630189668428	0.0
ARID1B	ENST00000647938	TCGA_WXS_BLCA	BLCA	cbase	32.0	25.0	7.978191513468661e-10	LoF	True	False				0.3886852685767463	0.8735398341656642	0.0
ARID1B	ENST00000647938	HARTWIG_WGS_BRCA_2020	BRCA	combination	28.0	17.0	0.0016499251744874	Act	True	True				0.4885572141932801	0.0	0.0
ARID1B	ENST00000647938	ICGC_WXS_BRCA_BRCA_UK_2019	BRCA	combination	4.0	2.0	0.0011362369192329	LoF	True	True				0.5033922329965341	0.9570720062781758	0.0
ARID1B	ENST00000647938	CPTAC_WXS_CCRCC_2020	CCRCC	combination	2.0	2.0	0.0065604682311053	LoF	True	False				0.1302273549916515	0.9294629142818716	0.0
ARID1B	ENST00000647938	TCGA_WXS_COADREAD	COADREAD	smregions	11.0	10.0	0.0084632063460394	LoF	True	False	PF12031:1940:2195			0.0	0.6116310171477919	0.0
ARID1B	ENST00000647938	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	cbase	4.0	3.0	0.0016473098157608	LoF	True	False				0.7405345886592145	0.9476249592162364	0.0
ARID1B	ENST00000647938	ICGC_WXS_HCC_LICA_FR_2019	HCC	combination	3.0	3.0	0.0025817294329455	LoF	True	True				0.0	0.9316425376295756	0.0
ARID1B	ENST00000647938	STJUDE_WGS_D_HGG_2018	HGGNOS	combination	2.0	2.0	0.005160870116122	Act	True	False				0.924933806622549	0.0	0.0
ARID1B	ENST00000647938	HARTWIG_WGS_HNSC_2020	HNSC	combination	5.0	3.0	0.0021868900276922	Act	True	False				0.7150040480493384	0.0	0.0
ARID1B	ENST00000647938	TCGA_WXS_LGGNOS	LGGNOS	cbase,mutpanning	8.0	5.0	2.457038573083987e-06	LoF	True	False				0.7196095304528943	0.9725652162699284	0.0
ARID1B	ENST00000647938	PCAWG_WGS_LUNG_SCC	LUSC	combination	5.0	5.0	0.0068237377519192	LoF	True	False				0.7717777675323759	0.9387877646647944	0.0
ARID1B	ENST00000647938	OTHER_WGS_PBCA_DE_MB	MBL	oncodrivefml,smregions,cbase	3.0	3.0	2.1269403838456205e-06	LoF	True	False	PF12031:1940:2195			0.7664349379910074	0.9920027780204512	0.0
ARID1B	ENST00000647938	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	cbase	8.0	7.0	1.5042817973438502e-05	LoF	True	False				0.1613957161205985	0.962286239423233	0.0
ARID1B	ENST00000647938	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	combination	3.0	3.0	0.0021004816389254	Act	True	False				0.885504599304986	0.0	0.0
ARID1B	ENST00000647938	OTHER_WGS_PBCA_DE_PIA	PAST	oncodrivefml,cbase	7.0	5.0	2.241184607102515e-12	LoF	True	False				0.5263178166122313	0.9689608807177988	0.0
ARID1B	ENST00000647938	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodriveclustl	22.0	19.0	0.0302993101831572	ambiguous	True	False		314:314		0.0	0.0	0.0
ARID1B	ENST00000647938	CPTAC_WXS_UCEC_2020	UCEC	cbase	10.0	7.0	6.610607527463095e-06	LoF	True	False				0.2401274871436168	0.949666046710224	0.949666046710224
ARID1B	ENST00000647938	TCGA_WXS_WDTC	WDTC	combination	2.0	2.0	0.0335722125922423	LoF	True	False				0.1388516602373916	0.9281972064048144	0.0
ARID2	ENST00000334344	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	oncodrivefml,dndscv,cbase,mutpanning	19.0	15.0	4.3575151885021605e-28	LoF	True	False				0.0	0.9856058848459864	0.9856058848459864
ARID2	ENST00000334344	CBIOP_WXS_CSCC_UCSF_2018	CSCC	oncodrivefml,dndscv,cbase,mutpanning	31.0	17.0	5.509185676344209e-16	LoF	True	False				0.5426096568682638	0.955215355192313	0.955215355192313
ARID2	ENST00000334344	OTHER_WXS_SCC_NATCOM2018	CSCC	cbase	11.0	7.0	5.541200649004183e-07	LoF	True	False				0.6108845021754363	0.9349572459956272	0.9349572459956272
ARID2	ENST00000334344	HARTWIG_WGS_ESCA_2020	ESCA	combination	10.0	7.0	5.994792231175368e-05	LoF	True	False				0.7670025815243654	0.9703256179346168	0.9703256179346168
