gene	lof.pLI
ABI1	9.9997e-01
ABI1	9.9987e-01
ABI1	9.9967e-01
ABI1	9.9944e-01
ABI1	9.9997e-01
ABI1	9.9906e-01
ABI1	9.9939e-01
ABI1	9.9965e-01
ABI1	9.9998e-01
ABI1	9.9992e-01
ABI1	9.9978e-01
ABI1	9.9966e-01
ABI1	9.9980e-01
ABI1	9.9967e-01
ABI1	9.9997e-01
ABI1	9.9997e-01
ABI1	9.9998e-01
ABI1	9.9989e-01
ABI1	9.9992e-01
ABI2	4.2417e-01
ABI2	4.2417e-01
ABI2	3.5372e-01
ABI2	1.4755e-01
ABI2	5.1279e-01
ABI2	5.1279e-01
ABI2	3.2670e-01
ABI2	3.2670e-01
ABI2	2.8313e-01
ABI2	2.8313e-01
ABI2	1.8266e-01
ABI2	1.8266e-01
ABI2	4.4932e-01
ABI2	9.0634e-01
ABI2	6.0384e-01
ABI2	7.0728e-01
ABI2	9.4758e-01
ABI2	4.4932e-01
ABI2	8.7414e-03
ABI2	8.9729e-01
ABI2	3.0632e-01
ABI2	5.9322e-01
ABI2	2.9437e-01
ABI2	8.3188e-01
ABI2	5.5266e-01
ABI2	2.9437e-01
ABI2	8.3188e-01
ABI2	2.8500e-01
ABI2	3.8795e-01
ABI2	8.0097e-01
ABI2	5.0120e-01
ABI2	8.8260e-01
ABI2	9.2258e-01
ABI2	5.6830e-01
ABI2	2.7354e-01
ABI2	8.1708e-01
ABI2	5.1279e-01
ABI2	2.4486e-01
ABI2	2.7354e-01
ABI2	8.1708e-01
ABI2	1.8162e-01
ABI2	3.8795e-01
ABI2	2.3449e-01
ABI2	7.8416e-01
ABI2	3.6395e-01
ABI2	8.7158e-01
ABI2	4.7565e-01
ABI2	4.8719e-01
ABI2	4.1294e-01
ABI2	1.1157e-01
ABI2	8.7794e-01
ABI2	4.1416e-01
ABI2	3.7748e-01
ABI2	8.7794e-01
ABI2	1.4781e-01
ABI2	6.7295e-01
ABI2	3.3936e-01
ABI2	8.5903e-01
ABI2	3.4973e-01
ABI2	9.2744e-02
ABI2	8.6453e-01
ABI2	5.4811e-01
ABI2	2.3241e-01
ABI2	1.0173e-01
ABI2	1.0173e-01
ABI2	3.0441e-01
ABI2	5.6447e-01
ABI2	3.2132e-01
ABI2	7.9355e-01
ABI2	1.3534e-01
ABI2	6.5002e-01
ABI2	3.1676e-01
ABI2	8.4448e-02
ABI2	8.5207e-01
ABI2	1.4698e-01
ABI2	2.7807e-01
ABI2	9.4463e-01
ABI2	8.2043e-01
ABI2	7.8616e-01
ABI2	5.3913e-01
ABI2	1.7903e-01
ABI2	2.4802e-01
ABI2	7.2626e-01
ABI2	4.4885e-02
ABI2	2.7349e-01
ABI2	3.5372e-01
ABI2	2.2624e-01
ABI2	2.5335e-01
ABI2	2.5335e-01
ABI2	2.3449e-01
ABI2	7.8416e-01
ABI2	3.6727e-01
ABI2	3.6395e-01
ABI2	4.2703e-01
ABI2	6.7295e-01
ABI2	8.8866e-01
ABI2	1.3534e-01
ABI2	5.9322e-01
ABI2	2.5335e-01
ABI2	4.4932e-01
ABI2	4.2417e-01
ABI2	4.0287e-01
ABI2	7.1716e-02
ABI2	4.2417e-01
ABI2	2.7354e-01
ABI2	4.3521e-01
ABI2	1.0997e-01
ABI3	1.6666e-07
ABI3	2.6510e-07
ABI3	9.4064e-08
ABI3	4.1636e-07
ABI3	1.1611e-06
ABI3	2.6510e-07
ABI3	1.6666e-07
ABI3	2.1293e-05
ABI3	4.2792e-02
ABI3BP	4.1542e-41
ABI3BP	7.0907e-40
ABI3BP	9.9989e-27
ABI3BP	1.1351e-21
ABI3BP	1.2243e-28
ABI3BP	4.8967e-29
ABI3BP	9.7143e-43
ABI3BP	1.6656e-42
ABI3BP	1.7768e-41
ABI3BP	7.2910e-38
ABI3BP	1.1351e-21
ABI3BP	7.3768e-43
ABI3BP	3.4636e-43
ABI3BP	7.5241e-42
ABI3BP	2.6859e-43
ABI3BP	1.3510e-42
ABI3BP	3.0526e-43
ABI3BP	8.3752e-43
ABI3BP	5.2271e-43
ABI3BP	1.8655e-42
ABI3BP	8.5403e-42
ABI3BP	1.3349e-41
ABI3BP	2.0392e-39
ABI3BP	2.6859e-43
ABI3BP	3.5804e-41
ABI3BP	1.4299e-42
ABI3BP	1.5912e-41
ABI3BP	3.8206e-41
ABI3BP	2.4097e-40
ABI3BP	4.3865e-38
ABI3BP	1.3263e-36
ABI3BP	8.3752e-43
ABI3BP	1.4533e-41
ABI3BP	1.1855e-40
ABI3BP	3.2407e-42
ABI3BP	7.7526e-43
ABI3BP	1.4962e-41
ABI3BP	3.0526e-43
ABI3BP	5.6080e-42
ABI3BP	5.5028e-42
ABI3BP	4.5348e-40
ABI3BP	1.9479e-42
ABI3BP	3.5804e-41
ABI3BP	1.3214e-41
ABI3BP	6.2757e-42
ABI3BP	1.5137e-41
ABI3BP	9.0762e-40
ABI3BP	5.4452e-41
ABI3BP	3.2407e-42
ABI3BP	6.0204e-41
ABI3BP	1.0459e-40
ABI3BP	4.9548e-42
ABI3BP	2.7807e-43
ABI3BP	9.4313e-42
ABI3BP	1.5220e-42
ABI3BP	1.3336e-42
ABI3BP	1.1351e-21
ABI3BP	2.3450e-01
ABI3BP	1.7427e-02
ABI3BP	9.7143e-43
ABI3BP	5.5526e-05
ABI3BP	3.1556e-03
ABI3BP	4.3768e-04
ABI3BP	5.4924e-07
ABI3BP	9.9989e-27
ABI3BP	4.8967e-29
ABI3BP	1.3475e-28
ABI3BP	2.1522e-02
ABI3BP	5.2698e-04
ABI3BP	2.2946e-02
ABI3BP	1.9238e-03
ABI3BP	2.9816e-04
ABI3BP	1.9408e-02
ABI3BP	1.8609e-05
ABI3BP	3.9432e-11
ABI3BP	5.9509e-05
ABITRAM	8.0601e-05
ABITRAM	1.2395e-04
ABITRAM	8.0601e-05
ABITRAM	1.2395e-04
ABITRAM	1.1763e-03
ABL1	1.0000e+00
ABL1	1.0000e+00
ABL1	1.0000e+00
ABL1	1.0000e+00
ABL1	4.6861e-01
ABL2	2.2435e-02
ABL2	5.8005e-02
ABL2	1.6936e-04
ABL2	7.9373e-03
ABL2	1.3474e-03
ABL2	4.0800e-03
ABL2	2.8731e-03
ABL2	1.0035e-03
ABL2	5.1406e-04
ABL2	2.6709e-04
ABL2	2.2435e-02
ABL2	1.6936e-04
ABL2	5.8005e-02
ABL2	1.0035e-03
ABL2	4.0800e-03
ABL2	1.3474e-03
ABL2	7.9373e-03
ABL2	2.8731e-03
ABLIM1	9.9749e-01
ABLIM1	9.5849e-01
ABLIM1	9.8074e-01
ABLIM1	9.3230e-01
ABLIM1	9.3388e-01
ABLIM1	8.7403e-01
ABLIM1	7.6246e-01
ABLIM1	6.5467e-01
ABLIM1	1.9631e-01
ABLIM1	8.9037e-01
ABLIM1	8.9037e-01
ABLIM1	8.9281e-01
ABLIM1	8.9281e-01
ABLIM1	8.0360e-01
ABLIM1	8.0360e-01
ABLIM1	9.1137e-01
ABLIM1	8.3475e-01
ABLIM1	3.4432e-01
ABLIM1	3.4432e-01
ABLIM1	3.9331e-01
ABLIM1	8.7403e-01
ABLIM1	4.7104e-01
ABLIM1	8.6748e-01
ABLIM1	9.8444e-01
ABLIM1	6.9623e-01
ABLIM1	3.3210e-01
ABLIM1	6.3640e-01
ABLIM1	9.6702e-01
ABLIM1	9.1451e-01
ABLIM1	6.3640e-01
ABLIM1	9.6702e-01
ABLIM1	5.7904e-01
ABLIM1	7.4798e-01
ABLIM1	5.7904e-01
ABLIM1	7.4798e-01
ABLIM1	2.8098e-01
ABLIM1	5.9838e-01
ABLIM1	9.8028e-01
ABLIM1	9.9077e-01
ABLIM1	9.3230e-01
ABLIM1	9.8444e-01
ABLIM1	5.8518e-01
ABLIM1	7.5277e-01
ABLIM1	8.1679e-02
ABLIM1	9.5841e-01
ABLIM1	7.4798e-01
ABLIM1	1.6106e-01
ABLIM1	9.8028e-01
ABLIM1	2.4046e-02
ABLIM1	4.5120e-01
ABLIM1	1.0297e-01
ABLIM1	7.6279e-01
ABLIM1	2.9215e-01
ABLIM1	9.8482e-01
ABLIM1	9.1137e-01
ABLIM1	9.5849e-01
ABLIM1	3.3210e-01
ABLIM1	9.9749e-01
ABLIM1	4.2023e-01
ABLIM1	4.8245e-01
ABLIM1	6.9623e-01
ABLIM1	5.1501e-01
ABLIM1	9.9002e-01
ABLIM1	9.7871e-01
ABLIM2	7.7590e-10
ABLIM2	7.6695e-11
ABLIM2	7.3902e-08
ABLIM2	6.5660e-11
ABLIM2	9.4595e-09
ABLIM2	2.9353e-07
ABLIM2	1.5808e-06
ABLIM2	2.6008e-07
ABLIM2	7.7440e-11
ABLIM2	7.4608e-08
ABLIM2	6.3379e-11
ABLIM2	4.2409e-10
ABLIM2	1.0323e-10
ABLIM2	6.1063e-08
ABLIM2	4.1920e-11
ABLIM2	9.9464e-08
ABLIM2	4.0393e-08
ABLIM2	3.5889e-11
ABLIM2	2.1244e-08
ABLIM2	1.4215e-07
ABLIM2	3.4597e-08
ABLIM2	1.6044e-07
ABLIM2	1.8162e-08
ABLIM2	1.5428e-11
ABLIM2	1.4864e-08
ABLIM2	5.1704e-09
ABLIM2	4.4614e-11
ABLIM2	1.8851e-11
ABLIM2	1.3650e-07
ABLIM2	4.9923e-07
ABLIM2	7.3761e-09
ABLIM2	6.2648e-12
ABLIM2	2.0276e-07
ABLIM2	4.0859e-07
ABLIM2	7.4754e-07
ABLIM2	1.7142e-07
ABLIM2	2.4799e-08
ABLIM2	6.0366e-09
ABLIM2	1.1044e-08
ABLIM2	1.6594e-07
ABLIM2	5.3636e-12
ABLIM2	1.4750e-10
ABLIM2	6.9610e-08
ABLIM2	8.4466e-07
ABLIM2	3.8867e-08
ABLIM2	1.9641e-06
ABLIM2	1.9083e-06
ABLIM2	1.8356e-03
ABLIM2	7.4983e-03
ABLIM2	7.6695e-11
ABLIM2	7.3902e-08
ABLIM2	9.4595e-09
ABLIM2	2.6008e-07
ABLIM2	2.9353e-07
ABLIM2	7.7590e-10
ABLIM2	6.5660e-11
ABLIM2	5.7383e-03
ABLIM2	1.5808e-06
ABLIM2	4.2409e-10
ABLIM2	6.2648e-12
ABLIM3	7.7214e-10
ABLIM3	7.5384e-11
ABLIM3	4.7688e-07
ABLIM3	4.8560e-10
ABLIM3	7.9700e-08
ABLIM3	5.1341e-07
ABLIM3	7.9700e-08
ABLIM3	7.5384e-11
ABLIM3	5.1341e-07
ABLIM3	7.7214e-10
ABLIM3	8.1635e-07
ABLIM3	2.5524e-05
ABLIM3	4.8560e-10
ABLIM3	1.6078e-03
ABLIM3	7.7214e-10
ABLIM3	7.9700e-08
ABLIM3	3.1230e-03
ABLIM3	4.7688e-07
ABLIM3	7.7214e-10
ABLIM3	7.5384e-11
ABLIM3	1.2804e-02
ABO	2.3242e-06
ABO	1.5196e-11
ABO	2.3242e-06
ABO	1.2467e-01
ABR	9.9949e-01
ABR	9.9993e-01
ABR	3.5575e-02
ABR	9.8382e-01
ABR	9.9993e-01
ABR	9.9997e-01
ABR	9.9996e-01
ABR	9.9996e-01
ABR	9.9989e-01
ABR	9.9991e-01
ABR	9.9954e-01
ABR	9.9993e-01
ABR	9.9993e-01
ABR	9.9997e-01
ABR	9.9998e-01
ABR	9.9991e-01
ABR	9.9570e-01
ABR	9.8540e-01
ABR	9.9949e-01
ABR	9.9996e-01
ABR	9.8382e-01
ABR	3.5575e-02
ABR	9.9993e-01
ABR	8.5099e-01
ABR	6.3615e-01
ABR	8.7882e-01
ABR	9.7569e-01
ABR	7.1838e-05
ABR	9.9997e-01
ABR	5.9369e-01
ABR	9.9972e-01
ABR	2.3712e-01
ABR	9.6890e-01
ABRA	9.4717e-07
ABRA	9.4717e-07
ABRA	9.4717e-07
ABRACL	1.1384e-01
ABRACL	1.1384e-01
ABRACL	1.1384e-01
ABRACL	3.0903e-01
ABRAXAS1	2.6123e-04
ABRAXAS1	4.4645e-05
ABRAXAS1	6.5222e-04
ABRAXAS1	4.4645e-05
ABRAXAS1	3.3053e-02
ABRAXAS1	1.1402e-03
ABRAXAS1	6.5222e-04
ABRAXAS1	3.9661e-04
ABRAXAS2	4.3358e-01
ABRAXAS2	5.7784e-02
ABRAXAS2	5.7784e-02
ABRAXAS2	4.3358e-01
ABT1	1.3440e-04
ABT1	1.3440e-04
ABTB1	2.9259e-07
ABTB1	1.4524e-12
ABTB1	1.5697e-12
ABTB1	2.9259e-07
ABTB1	1.3759e-10
ABTB1	7.8858e-10
ABTB1	2.9259e-07
ABTB1	2.7489e-05
ABTB1	7.2635e-11
ABTB1	6.8263e-09
ABTB1	1.4524e-12
ABTB1	2.9259e-07
ABTB1	2.9259e-07
ABTB2	3.5697e-10
ABTB2	3.5697e-10
ACAA1	5.3528e-11
ACAA1	1.4146e-14
ACAA1	7.3760e-13
ACAA1	4.9854e-07
ACAA1	5.1041e-08
ACAA1	5.3528e-11
ACAA1	1.4146e-14
ACAA1	8.5714e-10
ACAA1	7.4780e-12
ACAA1	7.0775e-08
ACAA2	1.9640e-09
ACAA2	1.9640e-09
ACAA2	6.9126e-02
ACAA2	6.9126e-02
ACAA2	6.2937e-04
ACAA2	1.1078e-08
ACAA2	1.9056e-07
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.0000e+00
ACACA	1.2455e-02
ACACA	1.9414e-01
ACACA	1.0000e+00
ACACA	1.6057e-03
ACACA	1.0000e+00
ACACA	6.2194e-03
ACACA	1.0000e+00
ACACA	7.7825e-01
ACACB	2.7387e-49
ACACB	2.4814e-48
ACACB	2.7387e-49
ACACB	1.7974e-48
ACACB	2.4814e-48
ACACB	4.9168e-24
ACACB	1.6284e-47
ACACB	2.7387e-49
ACACB	2.7387e-49
ACACB	3.8331e-19
ACACB	1.0203e-01
ACACB	3.1453e-02
ACAD10	6.9671e-34
ACAD10	6.9671e-34
ACAD10	6.9671e-34
ACAD10	6.9671e-34
ACAD10	3.0508e-03
ACAD10	1.6965e-07
ACAD10	2.1861e-05
ACAD10	5.6030e-19
ACAD10	9.8387e-06
ACAD10	4.3321e-02
ACAD11	1.1192e-17
ACAD11	1.1192e-17
ACAD11	4.6112e-15
ACAD8	6.9510e-14
ACAD8	2.8635e-09
ACAD8	1.6615e-12
ACAD8	7.4421e-14
ACAD8	1.3412e-15
ACAD8	2.4914e-13
ACAD8	2.4914e-13
ACAD8	1.5523e-09
ACAD8	1.4601e-09
ACAD8	2.3478e-09
ACAD8	2.8635e-09
ACAD8	5.7309e-12
ACAD8	3.0416e-07
ACAD8	6.9510e-14
ACAD8	9.8513e-08
ACAD9	1.1413e-12
ACAD9	1.1074e-10
ACAD9	1.1074e-10
ACAD9	1.1413e-12
ACAD9	5.4967e-04
ACAD9	1.1074e-10
ACAD9	1.3160e-15
ACAD9	4.2871e-13
ACAD9	1.2617e-04
ACADL	3.5387e-14
ACADL	1.5180e-12
ACADL	3.4068e-07
ACADL	3.5387e-14
ACADM	6.8458e-12
ACADM	2.4770e-10
ACADM	8.2364e-09
ACADM	4.7353e-12
ACADM	9.6193e-06
ACADM	4.7353e-12
ACADM	6.8458e-12
ACADM	2.4770e-10
ACADM	4.4666e-12
ACADM	6.4132e-08
ACADM	1.4178e-10
ACADM	1.8836e-06
ACADS	3.5192e-06
ACADS	2.6188e-08
ACADS	3.5192e-06
ACADS	2.6188e-08
ACADSB	1.9855e-03
ACADSB	7.2450e-07
ACADSB	7.2450e-07
ACADSB	1.9855e-03
ACADVL	2.4250e-22
ACADVL	5.1881e-22
ACADVL	1.9710e-22
ACADVL	3.6851e-20
ACADVL	1.1158e-22
ACADVL	5.8350e-20
ACADVL	1.1337e-19
ACADVL	9.8324e-20
ACADVL	5.1881e-22
ACADVL	2.4250e-22
ACADVL	4.7893e-10
ACADVL	1.9710e-22
ACADVL	2.7231e-06
ACADVL	1.6932e-09
ACADVL	4.1241e-08
ACADVL	1.0761e-06
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	9.9999e-01
ACAN	1.4548e-03
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAN	1.0000e+00
ACAP1	2.0255e-03
ACAP1	6.8830e-04
ACAP1	2.0255e-03
ACAP1	3.5812e-01
ACAP1	9.6751e-01
ACAP2	9.9673e-01
ACAP2	9.9673e-01
ACAP2	9.9842e-01
ACAP2	9.9842e-01
ACAP2	9.9995e-01
ACAP2	9.9995e-01
ACAP2	9.9995e-01
ACAP2	9.9842e-01
ACAP2	9.9842e-01
ACAP2	9.9673e-01
ACAP2	9.9673e-01
ACAP2	9.9673e-01
ACAP2	4.5055e-02
ACAP2	6.3614e-01
ACAP2	9.8381e-01
ACAP2	9.7268e-01
ACAP2	6.1344e-01
ACAP3	1.6380e-12
ACAP3	8.8130e-13
ACAP3	9.7033e-11
ACAP3	2.1879e-12
ACAP3	2.0065e-11
ACAP3	6.9158e-12
ACAP3	1.1773e-12
ACAP3	7.2472e-10
ACAP3	1.5022e-11
ACAP3	7.5781e-13
ACAP3	1.6380e-12
ACAT1	3.1856e-04
ACAT1	1.0442e-04
ACAT1	6.3165e-03
ACAT1	2.2772e-04
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	1.4268e-02
ACAT1	6.6827e-04
ACAT1	1.4268e-02
ACAT1	3.1856e-04
ACAT1	4.5889e-02
ACAT1	4.5584e-02
ACAT1	1.4268e-02
ACAT1	1.0442e-04
ACAT1	6.3165e-03
ACAT1	6.3165e-03
ACAT1	1.4268e-02
ACAT2	3.3537e-08
ACAT2	1.9103e-06
ACAT2	1.9103e-06
ACBD3	5.9197e-03
ACBD3	5.9197e-03
ACBD4	2.1826e-12
ACBD4	2.0477e-10
ACBD4	1.8388e-08
ACBD4	2.0477e-10
ACBD4	2.0477e-10
ACBD4	3.2191e-08
ACBD4	1.2125e-05
ACBD4	2.1826e-12
ACBD4	2.6342e-12
ACBD4	3.6385e-06
ACBD4	1.0099e-06
ACBD4	4.8280e-10
ACBD4	4.8280e-10
ACBD4	4.8280e-10
ACBD4	4.9863e-10
ACBD4	2.0477e-10
ACBD4	1.2777e-08
ACBD4	2.6692e-13
ACBD4	2.1826e-12
ACBD4	2.1826e-12
ACBD4	7.2491e-08
ACBD4	9.0020e-10
ACBD4	1.8030e-09
ACBD4	3.7868e-10
ACBD4	3.7868e-10
ACBD4	1.3948e-08
ACBD4	8.5633e-06
ACBD4	1.3313e-07
ACBD4	1.0737e-08
ACBD4	2.1826e-12
ACBD4	1.8388e-08
ACBD4	2.1826e-12
ACBD4	2.0477e-10
ACBD4	2.0477e-10
ACBD4	2.0477e-10
ACBD4	1.3948e-08
ACBD4	1.8388e-08
ACBD5	2.2310e-05
ACBD5	2.2970e-06
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	1.2295e-05
ACBD5	6.9202e-07
ACBD5	2.2882e-06
ACBD5	2.2882e-06
ACBD5	2.2970e-06
ACBD5	6.9202e-07
ACBD5	2.3080e-06
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	2.2503e-05
ACBD5	1.2692e-05
ACBD5	1.2372e-04
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	1.2740e-05
ACBD5	1.2740e-05
ACBD5	1.2692e-05
ACBD5	2.2882e-06
ACBD5	2.9697e-07
ACBD5	2.9697e-07
ACBD5	6.9202e-07
ACBD5	2.2882e-06
ACBD5	6.9202e-07
ACBD5	1.6468e-06
ACBD5	1.6468e-06
ACBD5	1.6468e-06
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	1.2692e-05
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	2.2261e-06
ACBD5	1.2692e-05
ACBD5	3.8382e-06
ACBD5	2.2970e-06
ACBD5	2.2970e-06
ACBD5	2.2261e-06
ACBD5	2.2310e-05
ACBD5	2.2882e-06
ACBD5	2.5373e-02
ACBD5	3.0119e-02
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	1.2372e-04
ACBD5	2.2882e-06
ACBD5	2.2310e-05
ACBD5	6.4403e-04
ACBD5	1.2372e-04
ACBD5	5.5590e-07
ACBD5	1.4779e-06
ACBD5	2.2310e-05
ACBD5	2.2310e-05
ACBD5	1.2372e-04
ACBD5	2.4152e-05
ACBD5	1.2372e-04
ACBD5	1.7546e-04
ACBD5	1.2372e-04
ACBD5	2.2503e-05
ACBD5	2.2310e-05
ACBD6	1.2278e-05
ACBD6	1.2278e-05
ACBD6	1.2278e-05
ACBD7	1.9634e-04
ACBD7	1.9634e-04
ACCS	7.8032e-11
ACCS	7.8032e-11
ACCS	1.0862e-11
ACCS	2.6301e-09
ACCS	5.1156e-10
ACCS	4.2863e-10
ACCS	5.5208e-10
ACCS	6.8601e-06
ACCS	1.3612e-05
ACCS	3.0806e-09
ACCS	3.0806e-09
ACCS	5.5208e-10
ACCS	5.1156e-10
ACCS	6.8601e-06
ACCS	7.8032e-11
ACCS	4.6855e-02
ACCS	7.7486e-02
ACCSL	4.2141e-15
ACCSL	2.1151e-12
ACCSL	4.2141e-15
ACD	4.3134e-10
ACD	2.5977e-10
ACD	5.2648e-13
ACD	2.5977e-10
ACD	2.3029e-09
ACD	4.4362e-06
ACD	1.8685e-12
ACD	4.3134e-10
ACE	6.2381e-32
ACE	2.6018e-15
ACE	3.1749e-31
ACE	4.8294e-26
ACE	1.4846e-12
ACE	1.3890e-17
ACE	5.4014e-18
ACE	1.3890e-17
ACE	6.2381e-32
ACE	2.6018e-15
ACE	5.0303e-28
ACE	7.5115e-03
ACE	7.2633e-08
ACER1	1.3147e-11
ACER1	3.5209e-07
ACER1	1.3147e-11
ACER2	1.4586e-07
ACER2	2.9196e-05
ACER2	1.0113e-07
ACER2	1.5378e-04
ACER2	2.9196e-05
ACER2	1.4586e-07
ACER3	1.8794e-01
ACER3	7.5704e-01
ACER3	7.5704e-01
ACER3	3.0464e-01
ACER3	3.0464e-01
ACER3	8.2827e-01
ACER3	5.7145e-02
ACER3	5.7145e-02
ACER3	5.7145e-02
ACER3	7.5704e-01
ACER3	3.0464e-01
ACER3	1.8794e-01
ACER3	3.9296e-01
ACER3	3.0464e-01
ACER3	7.5704e-01
ACHE	8.1412e-01
ACHE	1.3295e-01
ACHE	2.8664e-01
ACHE	8.1412e-01
ACHE	8.1412e-01
ACHE	8.1412e-01
ACHE	3.7243e-01
ACHE	8.7701e-01
ACHE	8.1412e-01
ACHE	2.8664e-01
ACHE	2.8664e-01
ACHE	8.1412e-01
ACHE	1.3295e-01
ACHE	9.0529e-01
ACHE	8.1412e-01
ACHE	9.8687e-01
ACHE	2.4104e-01
ACHE	1.2371e-01
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACIN1	8.0933e-01
ACIN1	1.0000e+00
ACIN1	1.0000e+00
ACKR1	1.8365e-01
ACKR1	1.9360e-02
ACKR1	1.8365e-01
ACKR1	1.9360e-02
ACKR1	1.9360e-02
ACKR2	1.1759e-01
ACKR2	1.1759e-01
ACKR2	1.1759e-01
ACKR2	7.3109e-03
ACKR2	4.8993e-02
ACKR2	4.3086e-02
ACKR2	2.0137e-02
ACKR3	9.8139e-01
ACKR3	9.8139e-01
ACKR3	9.8139e-01
ACKR3	9.8139e-01
ACKR3	9.8139e-01
ACKR3	8.2912e-01
ACKR4	1.2264e-01
ACKR4	1.2264e-01
ACKR4	1.2264e-01
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	1.0000e+00
ACLY	9.9986e-01
ACLY	1.0000e+00
ACLY	3.5280e-01
ACLY	7.1240e-01
ACMSD	1.7246e-07
ACMSD	1.8164e-08
ACMSD	2.7489e-05
ACMSD	1.7246e-07
ACMSD	1.6098e-08
ACMSD	6.6031e-06
ACMSD	1.7246e-07
ACMSD	1.7246e-07
ACMSD	1.7246e-07
ACMSD	1.6098e-08
ACMSD	1.6098e-08
ACMSD	1.8164e-08
ACMSD	1.7246e-07
ACO1	1.5512e-14
ACO1	1.5512e-14
ACO1	1.5512e-14
ACO1	1.5512e-14
ACO1	1.5512e-14
ACO1	1.5512e-14
ACO1	1.5512e-14
ACO2	9.8113e-01
ACO2	9.3436e-01
ACO2	9.8113e-01
ACO2	9.8113e-01
ACO2	8.2285e-01
ACO2	9.9281e-01
ACO2	9.3436e-01
ACO2	8.8049e-01
ACO2	9.3436e-01
ACO2	8.6232e-01
ACO2	9.9795e-01
ACO2	8.2285e-01
ACO2	8.1523e-01
ACOD1	2.2454e-03
ACOD1	2.2454e-03
ACOD1	5.1939e-03
ACOT1	2.0157e-01
ACOT1	2.0157e-01
ACOT1	3.7069e-02
ACOT1	3.3848e-01
ACOT1	3.3848e-01
ACOT1	2.0157e-01
ACOT1	2.1975e-01
ACOT11	7.5177e-21
ACOT11	5.9289e-21
ACOT11	5.9289e-21
ACOT11	7.5177e-21
ACOT12	4.8476e-13
ACOT12	7.0559e-13
ACOT12	4.2344e-09
ACOT12	7.8033e-14
ACOT12	1.1314e-13
ACOT12	2.0227e-14
ACOT12	7.2191e-09
ACOT12	4.3492e-10
ACOT12	4.8476e-13
ACOT12	1.7249e-06
ACOT13	3.5449e-02
ACOT13	6.1171e-04
ACOT13	6.1171e-04
ACOT13	3.5449e-02
ACOT2	1.2140e-01
ACOT2	1.6168e-05
ACOT2	6.9664e-05
ACOT2	6.9664e-05
ACOT2	1.8580e-04
ACOT4	9.9825e-06
ACOT4	9.9825e-06
ACOT6	1.1214e-04
ACOT6	6.8000e-08
ACOT6	1.1214e-04
ACOT6	1.1214e-04
ACOT6	1.3837e-03
ACOT6	6.8000e-08
ACOT7	9.9457e-01
ACOT7	9.8946e-01
ACOT7	9.9979e-01
ACOT7	9.8618e-01
ACOT7	9.9457e-01
ACOT7	9.8618e-01
ACOT7	9.9979e-01
ACOT7	9.8946e-01
ACOT7	9.9959e-01
ACOT7	9.9457e-01
ACOT7	9.9809e-01
ACOT8	5.8302e-10
ACOT8	1.1340e-09
ACOT8	1.5879e-06
ACOT8	5.8302e-10
ACOT8	1.5873e-03
ACOT8	3.3891e-02
ACOT8	3.2390e-07
ACOT8	1.5879e-06
ACOX1	2.4345e-04
ACOX1	1.7103e-05
ACOX1	4.3838e-07
ACOX1	1.6002e-03
ACOX1	1.1707e-03
ACOX1	1.7103e-05
ACOX1	4.3838e-07
ACOX1	8.6473e-03
