CellID,X,Y,vimentin,CD4,CD20,CD8a,pcna,ck5,ck8,CD206
229,2221.359956,931.1199853,160.9683474,225.6562385,122.3106367,149.923445,140.2009569,99.70150902,123.72212,500.23629
230,1869.221222,934.4690664,195.0854893,194.91976,130.9883765,160.511811,162.3828271,99.95088114,125.3059618,217.8706412
231,3213.661487,931.152037,246.5296094,255.6850063,135.1822764,193.5350693,146.798404,103.4346913,109.5275094,209.7093658
232,2186.683429,966.0228179,190.6007975,220.792202,127.493354,153.7871068,138.9155959,101.023261,121.4034116,319.2142224
233,2121.783886,952.0011295,163.2326807,315.3987199,140.2462349,159.0704066,149.965738,100.4239458,119.341491,367.9145331
234,401.7908522,944.8631744,160.522283,211.2224394,115.5613761,163.3752932,147.7763878,101.3272088,119.2748241,197.0035184
235,898.3915264,945.5417668,168.7905649,175.9197716,118.6192909,150.9822716,136.1971154,99.86478365,117.8491587,219.7740385
236,1840.987581,957.8769959,174.4784151,189.2495565,134.7421644,154.0999409,171.1448847,99.94500296,122.6386753,189.0094619
237,1474.643796,947.3916524,167.1595197,236.7181246,126.2658662,156.7821612,145.626072,99.9245283,127.1772441,221.1795312
238,2930.454118,950.9664706,184.3864706,293.5382353,138.7594118,147.3564706,140.5794118,103.1052941,118.5823529,676.6588235
239,1908.142526,964.2004635,153.608343,181.8725377,128.8076477,153.9942063,139.0417149,99.30938586,120.0695249,187.3974508
240,2897.74583,968.1199365,221.9857029,255.0436855,142.6473392,152.4646545,139.9880858,103.1199365,118.1858618,226.4765687
241,1788.723257,985.030303,222.6254107,271.4092735,145.9116466,151.8890106,152.9116466,101.7594012,122.3369843,506.3647317
242,2001.022797,985.9706269,159.3459009,231.5786936,132.4366506,162.3507234,167.8092942,101.3967558,117.1657168,254.226655
243,2074.464848,986.5393494,164.7824414,440.5124169,147.4004897,151.7229801,153.181532,101.5274572,144.455404,501.4917803
244,2262.714385,990.0618949,172.6400415,201.4125173,119.0134855,155.0795297,135.1625173,101.335408,125.7254495,644.2033195
245,1960.251001,986.3377837,161.7730307,223.4739653,130.0460614,149.7676903,144.4225634,101.7970628,123.7790387,207.8951936
246,203.3280318,991.7978794,147.7236581,180.2200133,119.5168986,149.1033797,143.5222001,101.6587144,106.9854208,142.5354539
247,2877.33089,993.8942408,222.3429319,214.8424084,144.0481675,152.304712,143.4931937,104.2633508,125.6287958,210.4717277
248,725.9016194,991.1672065,152.5591093,259.7165992,120.3740891,151.0591093,134.502834,100.8825911,118.9465587,231.7623482
249,2983.6625,986.2319444,157.9611111,198.5666667,127.4138889,152.6777778,137.1388889,102.8638889,117.3402778,207.4638889
250,1900.07461,1000.175824,159.2348178,212.7958357,125.7686524,142.4991324,140.8860613,100.5106998,114.6304222,180.0242915
251,2229.731944,1019.53287,196.5333333,274.6842593,119.887037,158.7833333,144.7328704,101.5837963,124.9157407,539.2074074
252,945.218296,1015.044366,177.912446,160.5692972,117.4444444,152.2155477,133.5072634,100.6403612,116.0581076,178.8708284
253,2165.305259,1036.609583,181.544825,225.0400524,126.222347,155.745087,136.9620064,101.0585813,123.7029759,461.5852517
254,1177.207985,1017.181058,163.273909,242.2070566,122.5747447,151.3082637,135.7418756,100.9777159,115.4168988,162.7548747
255,1981.766455,1029.092387,176.8766852,197.573751,131.7521808,151.3655829,212.1003172,100.8461538,122.6538462,212.7418715
256,409.6822194,1031.502732,151.443884,192.1286255,119.2038672,157.1761244,139.2105927,101.4787726,114.0386717,175.5851198
257,1783.5192,1028.736981,180.8156234,236.4752762,136.5384008,152.9118885,147.4484482,100.7551289,118.3335087,200.1070489
258,3147.679983,1033.084622,172.2680412,195.2250859,124.4243986,146.104811,149.2878007,101.7800687,110.3114261,169.3079897
259,355.2053771,1033.255414,139.1971621,182.4585512,115.2337565,140.2890217,125.0067214,101.2053771,110.592233,143.6728902
260,1192.665148,1048.585675,179.8494052,181.4616553,117.8681346,157.8878765,145.8220704,100.7284232,117.3345988,174.0599848
261,2504.825097,1037.828984,172.2259856,339.5541366,133.3203776,144.8478623,139.5963354,101.4081066,110.8711827,243.6363132
262,163.8648528,1044.580285,157.6150758,203.3960749,114.2591436,158.1583408,133.7114184,101.029884,112.2087422,172.2564674
263,1910.24741,1057.077911,176.0592623,192.0509739,128.511811,157.904683,144.4778284,100.904683,115.2080398,213.5466225
264,1456.588542,1052.286458,144.3216146,148.4205729,112.046875,143.3111979,127.6197917,99.79166667,109.5260417,137.4804688
265,2562.1094,1064.759426,155.4577801,436.5443441,136.4126394,139.0993096,137.1035582,101.8412108,110.5167286,200.0950611
266,2084.012355,1084.474763,157.542061,201.2210831,123.6908517,143.8843323,181.5399579,99.94768665,121.6448475,295.9747634
267,2008.718299,1078.665266,191.3092675,291.3911788,141.3355211,150.7923339,150.9091625,101.2016277,123.0790234,335.1155159
268,2778.279326,1097.544718,175.67628,195.4073234,136.7465975,147.2410888,146.6769281,102.7777058,118.117628,207.9426442
269,1602.358644,1078.498305,164.5349153,321.8488136,130.960678,136.9430508,128.4711864,100.2711864,109.2935593,161.0359322
270,1191.943089,1083.546194,168.9068736,161.4316334,111.390983,143.3584627,133.7827051,100.1847746,113.7354028,146.6481892
271,1862.296822,1087.87335,212.3330073,204.797555,129.5139364,156.0552567,143.8841076,100.7418093,110.8151589,202.4757946
272,2166.408727,1105.000516,168.7642654,235.885102,124.4149238,154.693261,144.69197,100.4513297,122.1735089,433.1254841
273,2742.491094,1100.221374,142.9751908,184.3861323,129.5801527,143.3867684,135.9930025,101.9561069,111.0553435,183.8536896
274,1898.270246,1097.742493,284.4313012,209.2120109,141.3575978,157.0118289,166.0100091,101.2729754,108.2474977,222.9290264
275,2551.08803,1108.50095,169.9607346,245.3008233,122.8898037,132.5326156,124.7986067,100.7213426,106.5870804,163.9689677
276,2845.867435,1103.492219,156.3268012,189.5106628,132.1556196,147.4755043,135.2628242,102.0783862,117.1348703,228.8334294
277,1607.707134,1115.269504,206.1627034,314.337088,132.113058,147.3299958,129.9937422,100.7909887,114.2845223,314.2599082
278,1676.166819,1103.610757,144.704649,249.3345488,128.6289881,143.6672744,140.7566089,101.9179581,123.7256153,236.7474932
279,1163.781726,1114.448085,183.8384864,223.7185048,117.702815,156.5394555,139.9695431,100.7341947,118.1481311,207.38994
280,528.3735207,1112.400888,188.3402367,182.6087278,124.1686391,146.2914201,138.8276627,100.8809172,116.9733728,186.9674556
281,1815.251646,1118.889114,186.6962025,200.8167089,133.5483544,162.5281013,147.0121519,101.7427848,111.5103797,223.2293671
282,635.8719885,1117.058252,164.1362819,226.8338727,129.188781,155.0733549,142.5875584,100.8586839,122.4214311,221.9453434
283,1767.003513,1124.488801,192.7105841,201.8752745,135.4707949,146.8985507,150.3548529,101.5744401,112.9363197,205.5498463
284,960.561828,1122.446774,170.3064516,233.705914,122.2725806,162.2795699,150.0629032,100.1575269,117.833871,168.1591398
285,1918.22042,1133.869369,196.5249249,290.0591592,139.9288288,146.9924925,150.2294294,101.3765766,119.4165165,273.327027
286,2025.561934,1122.710473,188.6117825,378.4949648,133.1807654,141.5005035,143.3952669,100.6268882,120.8554884,290.3731118
287,2383.107587,1123.452736,164.3059701,211.4452736,115.9502488,140.1996269,128.925995,100.3221393,113.7164179,256.2997512
288,2124.989805,1130.133457,169.0630213,214.3883225,127.6478221,160.5125116,140.3141798,100.4578313,118.4476367,207.8748842
289,154.176335,1150.586631,161.6822897,192.3488283,120.093738,158.1636573,151.6657703,100.5478294,111.0161352,173.5835574
290,993.7355372,1143.72562,171.592562,217.8586777,117.231405,154.4710744,135.6297521,100.3347107,118.9801653,213.538843
291,1563.994901,1152.329745,207.3280453,152.4685552,121.4436261,141.6322946,129.0447592,99.78583569,114.4917847,180.2674221
292,2520.66653,1159.551272,183.7986054,218.2366694,128.4626743,143.100082,138.1177194,101.2912223,106.8388023,202.3511075
293,1852.194987,1161.484282,181.0216653,195.904418,136.2735769,234.6168224,144.6028037,101.1571793,119.9847069,205.8704333
294,3600.570991,1160.466803,146.3861083,207.9417773,120.174668,144.2216547,118.8396323,100.5842697,107.7191011,172.9090909
295,285.1958188,1178.924042,148.6933798,241.1749129,118.6229965,153.8850174,136.7477352,100.6146341,115.0843206,183.5630662
296,316.0115197,1185.352237,153.4519273,178.4111653,115.576872,155.8980948,137.7820115,100.4505981,115.2959681,168.3912273
297,895.6354582,1175.697875,156.2616202,206.0730412,123.998008,156.689907,133.1912351,100.2310757,117.0351926,244.5863214
298,391.4531462,1186.231779,153.8370303,182.3060208,117.1281123,151.9076505,132.0774106,100.4228158,114.0488909,168.6487098
299,1808.142114,1190.479584,164.4835869,189.2946357,136.2902322,152.2225781,339.5292234,101.5956765,126.0872698,193.5004003
300,3654.342203,1183.296378,159.8684405,249.1441242,114.3547672,157.7827051,134.9283075,99.58462676,111.1241685,234.2904656
301,483.6666667,1183.37437,147.1648668,193.3462923,113.4154068,151.1382289,126.9740821,100.2822174,114.8711303,194.1007919
302,830.6393338,1185.4164,148.5592569,213.8340807,123.6495836,145.9519539,139.796925,100.0967329,121.6169122,169.4452274
303,1932.041838,1187.794914,156.0086136,189.707137,134.7239541,146.8703856,313.0541427,101.5734208,125.633306,204.8092699
304,2043.140529,1193.751542,168.1013216,201.4229075,140.0052863,153.1409692,144.0189427,101.6515419,124.7268722,218.4581498
305,218.9409836,1196.35082,152.544918,180.2727869,122.8498361,158.7678689,142.1147541,101.2321311,111.8413115,172.544918
306,1662.170846,1201.509987,204.1937952,322.6077348,136.9107522,158.8695283,131.4169146,101.839354,120.2184445,442.2473438
307,3455.014147,1194.996649,151.3369322,245.9039464,115.6854058,155.9508563,131.9553239,100.1258377,110.5256888,241.0986597
308,3685.672577,1198.420804,150.2943262,201.070922,111.7304965,145.2612293,125.712766,100.1111111,107.6997636,233.4846336
309,590.7962907,1211.488294,157.7643661,196.500152,132.7880815,158.8300395,185.3536029,101.2411067,146.6272423,208.7993311
310,795.5873694,1205.331434,149.4677113,176.5740741,115.2440646,149.5655271,143.5,99.9354226,114.7507123,162.0754986
311,950.7551821,1209.587115,163.9232493,179.9170868,122.870028,142.5669468,141.2464986,100.0364146,113.3983193,176.1871148
312,1981.573529,1204.488235,161.6992647,186.4022059,139.1867647,143.8095588,148.0558824,101.3169118,122.9757353,221.2132353
313,485.4406913,1208.570306,155.4163394,239.9473684,120.6252946,166.1272584,131.7360566,100.5341712,126.6009427,363.8161822
314,94.85970382,1215.176929,180.858145,178.5093531,117.6250974,153.0066251,151.2396726,100.8717849,110.3682775,177.9099766
315,1904.061995,1219.00077,158.303042,187.2052368,134.6942626,153.2175587,174.8756257,101.5336927,125.8425106,225.3858298
316,2764.789493,1219.8277,156.2402645,196.5440852,135.7696547,146.038942,150.3258633,102.5811903,119.6506245,207.0139603
317,434.8112211,1210.333993,155.0105611,187.2026403,116.559736,149.8607261,129.5683168,100.3273927,111.2666667,160.2633663
318,1697.76607,1219.539515,149.0600632,391.8482613,151.9789252,160.7081138,147.9631191,104.3003161,115.0094837,223.0442571
319,3206.344406,1229.443182,179.8208042,186.7368881,120.5301573,141.0843531,129.8789336,100.8413462,106.5651224,152.9925699
320,921.8203642,1222.490066,165.6407285,194.1970199,136.259106,151.9751656,174.2665563,101.1746689,126.1490066,206.8625828
321,2834.29174,1230.315905,144.7029877,206.059754,129.0311951,138.1203866,143.4182777,102.2012302,114.8905975,180.508348
322,3554.302569,1231.35763,147.9570005,203.1987415,107.2532774,147.2108023,126.2496067,99.93078133,104.4845307,148.7042475
323,1793.516031,1240.517557,156.4759542,188.160687,142.1408397,153.3790076,175.5824427,101.9236641,121.3732824,193.6312977
324,2370.670721,1232.607298,134.6481321,276.621199,119.5516942,131.4022589,124.981755,100.2901825,106.9070374,150.8609904
325,275.6084263,1245.840562,155.6026435,207.5303594,120.4580752,162.771995,154.7831475,100.4692276,113.7513424,187.6856671
326,896.5344913,1249.793548,160.4034739,181.8565757,130.2545906,154.8818859,148.4377171,101.0426799,121.8456576,181.4967742
327,312.4818038,1249.97231,159.818038,261.869462,122.068038,153.8560127,138.6558544,100.4636076,117.0648734,243.1068038
328,2523.271829,1244.932455,150.7578254,294.3179572,138.693575,148.5815486,131.3783635,101.4426139,120.8220758,321.2202087
329,865.2629888,1255.34601,165.3186931,182.516872,124.3936797,158.4054633,146.2731655,100.9271559,121.9137654,189.9126942
330,1311.791787,1243.600865,150.4884726,220.657781,115.6570605,150.9783862,130.1700288,99.72118156,118.9913545,225.2110951
331,2716.495575,1258.259761,228.0171786,217.7100469,129.2743363,145.1801145,167.0400833,101.7605414,111.5726184,186.209266
332,2805.099134,1257.509625,137.9504331,199.5519731,135.153513,138.6458133,140.5481232,102.5211742,117.4985563,185.4080847
333,977.4689394,1252.65947,161.2772727,196.3166667,128.5954545,155.1416667,154.469697,101.7511364,121.0087121,202.2003788
334,1058.506415,1262.906977,175.968324,216.3055333,129.3440257,154.4607057,138.2562149,101.0348837,124.3111468,236.2293504
335,818.8682137,1258.471979,145.8323117,184.4176883,126.3104203,153.864711,150.5871278,101.0218914,120.9724168,165.3147986
336,2088.849498,1259.432692,225.3030936,485.7968227,143.333612,137.2826087,142.8089465,101.3984114,111.7964047,187.3223244
337,767.9443288,1269.908429,149.3980229,186.7531217,130.6633715,158.4719043,159.9672216,101.7991675,118.3272633,182.0156087
338,196.8128152,1289.185702,150.799466,188.3986947,122.142391,149.7347968,141.436369,100.967962,107.9291012,185.3693266
339,2283.914849,1262.973258,139.2477129,428.5080929,131.947924,135.9704433,125.0942998,101.5228712,106.6157635,178.2427868
340,939.803491,1273.814189,187.3795045,201.6390766,133.4594595,163.4341216,164.5557432,102.0315315,132.0157658,217.6480856
341,1110.506938,1295.342276,171.7432932,191.913506,131.4287697,149.352914,131.9949121,100.879741,115.1947271,200.4898242
342,124.2149856,1319.612488,181.6872238,208.2526417,122.9137368,163.4607109,139.1173871,100.8689721,117.467243,246.7208453
343,3784.481419,1281.587838,149.5101351,220.6942568,115.3091216,141.0692568,125.3631757,99.88513514,106.7567568,153.3293919
344,3296.118064,1294.478749,200.2077922,207.2579693,131.8264463,142.7007084,154.8866588,101.4899646,105.5118064,178.0005903
345,974.6245919,1295.919478,183.1926007,193.6338411,134.7752992,161.9004353,152.5163221,101.5631121,122.8215452,207.4483134
346,1023.203324,1301.311357,188.0520776,234.7756233,133.3595568,165.3778393,152.2930748,101.7518006,131.6216066,242.1235457
347,857.4254796,1311.148057,149.5705853,178.4921299,136.8743237,150.5334481,150.15273,101.4520413,121.9552386,176.7651254
348,2722.268969,1314.756929,215.054975,235.1662881,138.1590186,143.8055429,142.4202635,102.355293,107.7373921,176.2635166
349,1276.274487,1330.224374,159.3992027,211.5216401,112.868451,156.2773349,130.5028474,100.1503417,114.8963554,198.5296128
350,1182.853925,1329.502389,166.1774744,218.2716724,120.9767918,146.6511945,132.2819113,100.7686007,115.0511945,220.0293515
351,3102.984916,1333.065634,166.5050958,184.1487974,120.7957603,140.5699144,135.6257644,100.8915614,108.0880554,156.5030575
352,3334.71467,1336.286943,177.7103708,191.9344438,294.7119828,147.337453,128.4922085,101.3901128,109.6974745,187.0849006
353,964.48157,1342.731741,172.3740614,197.2726962,129.6423208,156.3047782,160.8460751,101.8433447,129.5682594,259.3559727
354,1694.788751,1337.836138,153.4880425,190.3565102,117.3892826,150.7714792,134.2936227,100.0854739,113.6682905,166.7728078
355,3267.689444,1346.286667,185.8038889,208.6961111,128.6066667,159.1622222,139.2855556,101.3505556,121.9233333,205.5838889
356,1017.81567,1343.844656,166.6657609,205.1313406,131.7192029,160.669837,152.8582428,101.973279,125.1884058,303.5262681
357,908.1799486,1349.834619,160.52485,183.108826,126.9014567,150.6842331,138.8590403,100.6062554,121.3727506,189.5029991
358,2816.61748,1348.195233,143.5505108,184.5482406,126.4438138,150.3961407,129.892168,101.8251986,120.7775255,204.2440409
359,1122.78706,1372.317018,194.1344585,259.0742616,139.0753868,164.6298172,142.5533052,102.0919831,122.4337553,385.8272855
360,2868.609524,1359.232804,153.2814815,184.7179894,125.2037037,153.7703704,134.3984127,101.6846561,117.8142857,207.078836
361,3443.219711,1370.513497,321.0100439,322.4061519,132.9610797,253.4350282,175.8870056,105.6327684,130.0094162,236.5555556
362,2775.916732,1375.398579,160.8385951,203.7158642,134.0509077,152.2667719,144.1033938,102.4980268,122.461326,205.1906077
363,1213.537509,1374.055058,161.1403992,193.5918789,123.6187199,150.9208534,152.0247763,100.8300069,115.4163799,183.181693
364,1301.179258,1391.439428,178.4152883,205.0952168,121.6267322,155.4787662,135.4331694,100.4121591,113.935181,184.6951274
365,2729.667022,1389.922216,153.9611082,204.5412893,132.7916889,152.4374001,147.2205647,102.1038892,125.5418221,203.5604688
