gene_id	gene_name	SRX11780879	SRX11780880	SRX11780882	SRX11780883	SRX11780885	SRX11780886	SRX11780888	SRX11780889
ENSG00000275048	BSNDP1	0	0	0	0	0	0	0	0
ENSG00000275069	ENSG00000275069	0	0	0	0	0	0	0	0
ENSG00000275222	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000275223	ENSG00000275223	3.357915533	0	3.389899016	2.261395303	0	0	0	0
ENSG00000275285	ENSG00000275285	0	0	0	0	0	0	0	0
ENSG00000275305	RNA5SP528	0	0	0	0	36.45364921	38.55248777	22.34687064	8.916762685
ENSG00000275337	RN7SL680P	0	0	0	0	0.857414659	0.840354883	0	0
ENSG00000275358	ENSG00000275358	0	1.144006941	0	0	0	0	0	0
ENSG00000275401	ENSG00000275401	1.119297314	0	1.129983798	3.392062322	0	0	0	0
ENSG00000275437	ENSG00000275437	21.29172428	70.58190754	55.26282469	54.35038165	0	0.842118523	0	0
ENSG00000275453	MIR548O2	0	0	0	0	15.4352752	18.48997444	5.264014108	1.608385198
ENSG00000275457	ENSG00000275457	38.02151477	24.5485842	23.67873598	18.07631572	1.728573049	0	3.100161816	0.818710271
ENSG00000275491	LINC01730	0	2.225762424	2.261362376	3.396803544	0.868152782	0	1.522662975	0
ENSG00000275576	ENSG00000275576	0	1.069610811	2.289906558	0	0	0.877020067	0	0
ENSG00000275582	ENSG00000275582	2.253449722	3.319253394	4.551890705	3.414332115	0	0	0	0
ENSG00000275620	FLJ16779	0	0	0	0	0	0.840359268	0	0
ENSG00000275632	ENSG00000275632	56.00774366	23.73549754	22.67370949	31.67551483	0	0	0.771811845	0
ENSG00000275728	ENSG00000275728	0	0	0	0	0	0	0	0
ENSG00000275812	ENSG00000275812	0	0	0	0	0	0	0	0
ENSG00000275842	MIR941-5	0	0	0	0	0	0	0	0
ENSG00000275852	LINC01742	0	0	0	0	0	0	0	0
ENSG00000275877	5_8S_rRNA	0	0	0	0	36.8763609	26.92635334	12.03088184	10.45350422
ENSG00000275894	ENSG00000275894	2.252412506	6.657196392	3.411165951	4.550510622	0	0	0	0
ENSG00000275923	ENSG00000275923	0	0	0	0	0	0	0	0
ENSG00000275958	ENSG00000275958	0	0	0	0	0	0	0	0
ENSG00000276031	RN7SL197P	0	0	0	0	4.287073874	0	0.751913837	5.628688491
ENSG00000276093	ENSG00000276093	0	0	0	0	0	0	0	0
ENSG00000276169	MIR6871	0	0	0	0	0	0	0	0
ENSG00000276223	ENSG00000276223	0	0	0	0	0	0	0	0
ENSG00000276317	ENSG00000276317	0	0	0	0	0	0	0	0
ENSG00000276385	ENSG00000276385	0	0	0	0	0	0	0	0
ENSG00000276525	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000276603	ENSG00000276603	0	4.266329592	1.161113882	2.307725394	0	0	0	0
ENSG00000276627	ENSG00000276627	0	0	0	0	0	0	0	0
ENSG00000276638	ENSG00000276638	0	0	0	0	0	0	0	0
ENSG00000276649	ENSG00000276649	0.781880876	0	2.588517311	2.874285813	0	0	0.874786544	0.935497839
ENSG00000276688	ENSG00000276688	0	0	0	0	0	0	0	0
ENSG00000276722	ENSG00000276722	0	0	0	0	0	0	0	0
ENSG00000276768	ENSG00000276768	0	0	0	0	0	0	0	0
ENSG00000276786	ENSG00000276786	0	1.125618772	1.137319613	0	0	0	0	0
ENSG00000276859	ENSG00000276859	0	0	0	0	0	0	0	0
ENSG00000276915	ENSG00000276915	0	0	0	0	0	0	0	0
ENSG00000276923	LINC03079	0	0	0	0	0	0	0	0
ENSG00000276952	ENSG00000276952	1.11566946	0	2.253508423	3.380844899	0	0.851121633	0	0
ENSG00000277022	ENSG00000277022	0	0	1.166779848	0	0	0	0	0
ENSG00000277034	SNORA71	0	0	0	0	0	0	0	0
ENSG00000277051	Metazoa_SRP	0	0	0	0	0.857411199	0	0	0
ENSG00000277087	ENSG00000277087	0	0	0	0	0	0	0	0
ENSG00000277112	ANKRD20A21P	0	0	0	0	0.930423404	0	0	0
ENSG00000277235	ENSG00000277235	0	0	0	0	0	0	0	0
ENSG00000277270	ENSG00000277270	0.974563481	2.916928478	1.454857205	2.919258354	0	1.311136847	0	0.701572311
ENSG00000277287	ENSG00000277287	4.4824983	3.421337595	3.382854933	4.529307323	0	0.841464543	0	0
ENSG00000277301	ENSG00000277301	0	0	0	1.129603436	0	0.844480593	0	0
ENSG00000277315	ENSG00000277315	0	0	0	0	0	0	0	0
ENSG00000277373	ENSG00000277373	0	1.144008391	0	0	0	0	0	0
ENSG00000277425	ENSG00000277425	0	0	0	1.13237467	0	0	0	0
ENSG00000277449	CEBPB-AS1	4.484543923	3.407183379	1.127863175	5.659743733	0	0	0.753935379	3.225050772
ENSG00000277496	SLCO4A1-AS2	0	3.398178853	3.388374358	0	0	0	0	0
ENSG00000277508	BSNDP3	0	1.144009873	0	0	0	0	0	0
ENSG00000277550	ENSG00000277550	0	0	0	0	0	0	0	0
ENSG00000277558	ENSG00000277558	0	0	1.129059776	0	0	0	0	0
ENSG00000277581	ENSG00000277581	0	0	0	0	0	0.840356034	0	0
ENSG00000277611	ENSG00000277611	0	0	1.127277248	0	0	0	0	0
ENSG00000277692	ENSG00000277692	2.266765705	1.114211394	1.144560552	0	0	0	0	0
ENSG00000277708	PGBD4P2	0	0	0	0	0	0	0	0
ENSG00000277829	ENSG00000277829	0	0	0	0	0	0	0	0
ENSG00000277830	ENSG00000277830	0	0	0	0	0	0	0	0
ENSG00000277901	ENSG00000277901	0	0	0	0	0	0	0	0
ENSG00000277938	ENSG00000277938	28.02664013	7.95815099	9.027716382	9.061867017	0.860212199	0	0	0
ENSG00000277965	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000277967	ENSG00000277967	0	0	0	0	0	0	0	0
ENSG00000277975	CSTP2	0	0	0	0	0	0	0	0
ENSG00000278012	ENSG00000278012	0	0	0	0	0	0	0	0
ENSG00000278035	ENSG00000278035	1.149511452	1.084721121	0	0	0	0	0	0
ENSG00000278041	ENSG00000278041	0	0	0	0	0	0	0	0
ENSG00000278153	ENSG00000278153	0	0	0	0	0	0	0	0
ENSG00000278159	MIR8062	0	0	0	0	0	0	0	0
ENSG00000278171	ENSG00000278171	0	0	0	0	0	0	0	0
ENSG00000278192	ENSG00000278192	0	0	1.124780702	0	0	0	0	0.804990302
ENSG00000278231	ENSG00000278231	2.235346727	0	0	0	0	0	0	0
ENSG00000278276	ENSG00000278276	0	0	0	0	0	0	0	0
ENSG00000278367	ENSG00000278367	0	0	0	0	0	0	0	0
ENSG00000278383	ENSG00000278383	0	1.071803753	2.288805603	0	1.787110892	0	0	0
ENSG00000278410	ENSG00000278410	0	0	0	0	0	0	0	0
ENSG00000278525	RN7SL607P	0	0	0	0	0	0	0	0
ENSG00000278595	ENSG00000278595	0	0	0	0	0	0	0	0
ENSG00000278709	NKILA	2.243486662	1.137064272	4.516788764	7.933892347	0	0	0	0
ENSG00000278719	MCM8-AS1	0	0	0	0	0	0	0	0
ENSG00000278816	ENSG00000278816	1.111519613	0	2.273088415	0	0	0	0	0
ENSG00000279082	LINC01727	0	0	0	0	0	0	0	0
ENSG00000279164	ENSG00000279164	0	0	0	0	0	0	0	0
ENSG00000279253	ENSG00000279253	22.41151419	15.79594678	12.41672521	15.8502226	0	0	0.756411645	0.808906837
ENSG00000279322	ENSG00000279322	2.782939112	0	0	0	0	0	0	0
ENSG00000279447	ENSG00000279447	0	0	0	0	0	0	0	0
ENSG00000279610	C20orf181	0	0	0	0	0	0	0	1.608199241
ENSG00000279835	ENSG00000279835	0	0	0	0	0	0	0	0
ENSG00000280162	ENSG00000280162	0	0	0	0	1.714840231	0	0	0
ENSG00000280213	UCKL1-AS1	9.774501559	62.35441056	41.77575766	34.71365043	0	0	0	0
ENSG00000280220	ENSG00000280220	0	0	0	0	0	0	0	0
ENSG00000280229	ENSG00000280229	0	0	0	0	0	0.840362701	0	0
ENSG00000280350	LINC01726	0	0	0	0	0	0	0	0
ENSG00000280387	ENSG00000280387	1.126664059	1.131130808	0	0	0	0	0	0
ENSG00000280936	ENSG00000280936	0	0	0	0	0	0	0	0
ENSG00000281365	ENSG00000281365	0	0	0	0	0	0	0	0
ENSG00000281376	ABALON	6.758539283	29.22368806	38.42230394	43.39383273	0	0	3.648454696	0
ENSG00000281460	ENSG00000281460	0	0	0	0	0	0	0	0
ENSG00000282478	ENSG00000282478	0	0	0	0	0	1.680726332	0	0
ENSG00000282826	FRG1CP	0	17.51853529	0	0	0	17.50404316	7.8648045	0
ENSG00000282842	FRG2EP	0	0	0	0	0	0	0	0
ENSG00000282870	FRG1DP	1.108942461	0	0	0	3.674941127	2.102642116	0	0
ENSG00000282876	ENSG00000282876	1.124472199	1.094440569	1.136779115	3.407199887	1.7581059	0	0	0
ENSG00000282894	DUX4L33	0	0	0	0	0	1.680712694	0	0
ENSG00000282911	DUX4L35	0	0	0	0	0	0.840357286	0	0
ENSG00000282921	CFTRP2	0	0	0	0	0	0	0	0
ENSG00000282935	DUX4L34	0	0	0	0	0	0	0	0
ENSG00000282949	PCMTD1P7	0	0	0	0	0.857416804	4.201783351	1.503830897	0
ENSG00000282968	AGGF1P10	0	0	0	0	0	0	0.75191635	0
ENSG00000282995	FRG1EP	0	0	0	0	0	0	0	0
ENSG00000283005	CDC27P3	0	0	0	0	2.572247598	0	4.511489452	8.040998339
ENSG00000283020	DUX4L37	1.112132726	0	0	0	0.863979959	0	0	0
ENSG00000283069	DUX4L32	0	0	0	0	0.857415584	0	0	0
ENSG00000283072	ENSG00000283072	0	0	0	0	0.857416808	0	0	0
ENSG00000283078	ENSG00000283078	2.242863207	3.392432316	2.25897058	3.399120199	0.862641845	0	0	0
ENSG00000283123	RARRES2P11	0	0	0	0	0	0	0	0
ENSG00000283142	ENSG00000283142	0	0	0	0	0	0	0	0
ENSG00000283206	MIR941-1	0	0	0	0	0	0	0	0
ENSG00000283291	5_8S_rRNA	0	0	0	0	848.4309446	952.8841313	80.45652229	89.14353534
ENSG00000283320	MIR103B2	0	0	0	0	350.4144582	381.5644048	141.5491708	116.0423535
ENSG00000283405	ENSG00000283405	0	0	0	0	0	0	0	0
ENSG00000283433	RNA5SP532	0	0	0	0	7.417122216	8.128955661	11.00053966	20.39619609
ENSG00000283440	LINC01260	0	1.131593951	0	1.144819162	0	0	0	0
ENSG00000283441	MIR499B	0	0	0	0	6.858363557	1.680475827	0	1.607972848
ENSG00000283443	ZNF285DP	0	0	0	0	0	0	0	0
ENSG00000283513	MIR941-3	0	0	0	0	0	0	0	0
ENSG00000283527	U6	0	0	0	0	0	0	0	0
ENSG00000283529	ENSG00000283529	0	0	0	0	0	0	0	0
ENSG00000283568	5_8S_rRNA	0	0	0	0	54.43959155	326.9695712	6.767371027	2.525655467
ENSG00000283592	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000283757	ENSG00000283757	0	1.138582223	0	1.137774179	0	0	0	0
ENSG00000284040	MIR296	0	0	0	0	0	0	0	0
ENSG00000284074	MIR4758	0	0	0	0	0.857395481	0	0	0
ENSG00000284125	MIR1825	0	0	0	0	0	0	0	0
ENSG00000284193	MIR1257	0	0	0	0	0	0	0	0
ENSG00000284419	MIR663A	0	0	0	0	0	0	0	0
ENSG00000284433	MIR1914	0	0	0	0	0	0	0	3.216355468
ENSG00000284436	MIR6869	0	0	0	0	0	0	0	1.60846149
ENSG00000284481	MIR1292	0	0	0	0	2.57244605	6.723366182	0	0
ENSG00000284508	MIR133A2	0	0	0	0	91.7409459	86.55425422	134.5890103	138.3012429
ENSG00000284776	ENSG00000284776	236.3438234	175.6037786	184.6169665	166.4818175	11.22084317	3.969993408	45.12069414	20.75761773
ENSG00000284985	ENSG00000284985	0	0	0	0	0	0	1.503919711	0
ENSG00000285091	ENSG00000285091	0	0	0	0	0	0	0	0
ENSG00000285100	ENSG00000285100	0	0	0	0	0	0	0	0
ENSG00000285144	ENSG00000285144	0	0	0	0	0	0	0	0
ENSG00000285230	RALY-AS1	19.79275767	16.38172608	14.77117713	16.48909843	10.0360992	4.918206869	0	2.713456344
ENSG00000285347	ENSG00000285347	0	0	0	0	0	0	0	0
ENSG00000285382	ENSG00000285382	10.71266772	18.90884718	25.4473385	25.63638489	3.965756288	0	0	0
ENSG00000285508	ENSG00000285508	178.4328257	119.2336475	122.6797455	145.8694916	0	1.991265317	0	0
ENSG00000285723	ENSG00000285723	198.492106	120.4311972	111.4371114	146.6602232	7.141599547	1.970456846	16.73966394	17.46341222
ENSG00000285796	ENSG00000285796	56.01514477	66.1976653	57.48580605	56.60068049	3.898985852	3.36336561	0.752350234	8.918008448
ENSG00000286006	ENSG00000286006	0	0	0	0	0.85741627	0	0	0
ENSG00000286022	ENSG00000286022	0	0	0	0	0	0	0	0
ENSG00000286052	ENSG00000286052	0	0	0	0	0	0	0	0
ENSG00000286063	ENSG00000286063	0	0	0	0	0	0	0	0
ENSG00000286083	ENSG00000286083	0	0	0	0	0	0	0	0
ENSG00000286087	ENSG00000286087	0	0	0	0	0	0	0	0
ENSG00000286100	ENSG00000286100	0	0	0	0	0	0.840357808	0	0
ENSG00000286108	ENSG00000286108	2.24082993	0	0	0	0	0	0	0
ENSG00000286117	ENSG00000286117	0	0	0	0	0	0	0	0
ENSG00000286158	ENSG00000286158	2.219878129	0	0	0	0	0	0	0
ENSG00000286159	ENSG00000286159	0	2.276366025	0	2.276347707	0	0	0	0
ENSG00000286179	ENSG00000286179	0	0	0	0	0	0	0	0
ENSG00000286229	ENSG00000286229	0	0	0	0	0	0	0	0
ENSG00000286232	ENSG00000286232	0	2.277449488	1.128358462	2.265646395	0	0	0	0
ENSG00000286235	ENSG00000286235	0	5.305499787	0	0	0	0	28.53166312	0
ENSG00000286240	ENSG00000286240	0	0	0	1.132373988	0	0	0	0
ENSG00000286250	ENSG00000286250	0	0	0	0	0	0	0	0
ENSG00000286270	ENSG00000286270	0	0	0	0	0	0	0	0
ENSG00000286288	ENSG00000286288	1.474697729	2.404142995	0	0.740193536	0	0	3.917729232	0
ENSG00000286309	ENSG00000286309	0	0	0	0	0	0	0	0
ENSG00000286311	ENSG00000286311	1.120637097	0	0	0	0	0	0	0
ENSG00000286444	ENSG00000286444	0	0	0	0	0	0	3.785640186	0
ENSG00000286470	ENSG00000286470	0	0	0	0	0	0	0	0
ENSG00000286472	ENSG00000286472	0	0	2.247905548	0	0.858258874	1.682369164	0	4.829353928
ENSG00000286483	ENSG00000286483	0	0	0	0	0.857416333	0	0	0
ENSG00000286546	ENSG00000286546	0	0	0	0	0	0	1.503832154	0
ENSG00000286571	ENSG00000286571	0	0	0	0	0	0	0	0
ENSG00000286587	ENSG00000286587	0	0	0	0	0	0	0	0
ENSG00000286628	ENSG00000286628	0	0	0	0	0	0	0	0
ENSG00000286740	ENSG00000286740	0	0	0	0	0	0	0	0
ENSG00000286787	ENSG00000286787	1.018075284	0	0	1.028610228	0	0	0	0
ENSG00000286803	ENSG00000286803	0	0	0	0	0	0	0	0
ENSG00000286865	ENSG00000286865	0	0	0	0	0	0	0	0
ENSG00000286936	ENSG00000286936	0	0	0	0	0	0	0	0
ENSG00000286972	ENSG00000286972	0	0	0	0	0	0	0	0
ENSG00000286999	ENSG00000286999	2.242767178	5.696572006	3.779819045	1.474853891	0	0	0	0
ENSG00000287062	ENSG00000287062	0	0	0	0	0	0	0	0
ENSG00000287079	ENSG00000287079	0	0	0	0	0	0	0	0
ENSG00000287107	ENSG00000287107	0	0	0	0	0	0	0	0
ENSG00000287211	ENSG00000287211	0	0	0	0	0	0	0	0.804100809
ENSG00000287213	ENSG00000287213	1.123743771	1.119834941	2.266445429	0	0	0	0	0
ENSG00000287241	ENSG00000287241	0	0	0	0	0	0	0	0
ENSG00000287288	ENSG00000287288	0	0	0	0	0	0	0	0
ENSG00000287324	ENSG00000287324	0	0	0	0	0	0	0	0
ENSG00000287335	ENSG00000287335	6.211033624	6.11539546	9.145503975	11.10836237	0	3.236054413	0	2.748333712
ENSG00000287410	ENSG00000287410	0	0	0	0	0	0	0	0
ENSG00000287430	ENSG00000287430	0	0	0	0	0	0	0	0
ENSG00000287443	ENSG00000287443	0	0	0	0	0	0	0	0
ENSG00000287478	ENSG00000287478	0	0	0	0	0	0	0	0
ENSG00000287511	ENSG00000287511	0	0	0	0	0	0	0	0
ENSG00000287561	ENSG00000287561	0	0	1.127278699	0	0	0	0	0
ENSG00000287569	ENSG00000287569	0	0	0	0	0	0	0	0
ENSG00000287570	ENSG00000287570	1.122917044	3.389302863	4.524964125	2.269031459	0	0	0	0
ENSG00000287752	ENSG00000287752	0	0	0	0	0	3.361425388	0	0
ENSG00000287754	ENSG00000287754	0	0	0	0	0	0	0	0
ENSG00000287850	ENSG00000287850	0	0	0	0	0	0	0	0
ENSG00000287853	ENSG00000287853	8.973896288	3.377302446	12.43375183	1.133295479	0	0	3.033153289	0
ENSG00000287886	ENSG00000287886	0	0	0	0	0	0	0	0
ENSG00000287889	FAM242B	0	0	0	0	0	0	0	0
ENSG00000287954	ENSG00000287954	0	0	0	0	0	0	0	0.804097609
ENSG00000287983	ENSG00000287983	0	0	0	1.132374195	0	0	0	0
ENSG00000288000	ENSG00000288000	0	0	0	0	0	2.039121235	0	3.3333959
ENSG00000288083	ENSG00000288083	0	0	0	0	0	0	0	0
ENSG00000288086	ENSG00000288086	0	0	0	0	0	0	0	0
ENSG00000288577	ENSG00000288577	0	0	1.126227354	0	0	0.842486231	0	0
ENSG00000288649	ACTL10	7.85820086	4.526922848	14.6989498	20.41592503	0	0	0	0
ENSG00000288843	ENSG00000288843	0	0	0	0	0	0	0	0
ENSG00000288878	ENSG00000288878	0	0	0	1.121071184	0	0	0	0
ENSG00000288946	ENSG00000288946	0	0	0	0	0	0	0	0
ENSG00000288974	ENSG00000288974	0	0	0	0	0	0	0	0
ENSG00000289012	ENSG00000289012	0	0	0	0	0	0	0	0
ENSG00000289072	ENSG00000289072	0	0	0	0	0	0	0	0
ENSG00000289172	ENSG00000289172	0	0	0	0	0	0	0	0
ENSG00000289183	ENSG00000289183	2.244676478	7.933492751	7.911626906	4.535888699	0	0	0	0
ENSG00000289199	ENSG00000289199	0	0	0	0	1.714831059	6.722850082	0	0
ENSG00000289236	ENSG00000289236	0	0	1.126322102	1.12998128	0.85996543	0	0	0
ENSG00000289329	ENSG00000289329	0	0	1.130204662	0	0	0	0	0
ENSG00000289373	ENSG00000289373	0	0	2.254547853	0	0	0	0	0
ENSG00000289431	ENSG00000289431	0	0	0	0	0	0.840356071	0	0.804099575
ENSG00000289492	ENSG00000289492	2.314383405	3.324172108	0	0	0	0	0	0
ENSG00000289494	ENSG00000289494	0	3.384713151	5.644378887	1.132228698	0	0	0.756491978	2.426984577
ENSG00000289505	ENSG00000289505	0	0	0	0	0	0	0	0
ENSG00000289537	ENSG00000289537	33.03133833	14.05673444	10.20913858	18.41566995	0	0	0	0
ENSG00000289548	ENSG00000289548	0	0	0	0	0.857417203	0	0	0
ENSG00000289572	ENSG00000289572	0	0	0	0	0	0	0	0
ENSG00000289577	ENSG00000289577	0	0	0	0	0.851833788	0	1.513697357	0
ENSG00000289590	ENSG00000289590	0	0	0	0	0	0	0	0
ENSG00000289634	ENSG00000289634	0	2.250166813	0	0	4.34069651	0	0	0
ENSG00000289720	ENSG00000289720	6.732008775	103.4008063	171.6502742	212.0964746	39.09746635	24.10416356	23.17449468	24.96703369
ENSG00000289837	ENSG00000289837	2.298163407	0	1.187031622	4.069584015	0	0	0	0
ENSG00000289848	ENSG00000289848	0	0	0	0	0	0	0	0
ENSG00000289872	ENSG00000289872	0	0	0	0	0	0	0.755420754	0
ENSG00000289875	ENSG00000289875	1.118711564	2.212990709	2.258091651	1.130127802	2.604230702	0.850805111	3.045055111	0
ENSG00000289895	ENSG00000289895	0	0	0	0	0	0	0	0
ENSG00000289955	ENSG00000289955	0	0	0	0	0	0	0.751915265	0
ENSG00000290004	ENSG00000290004	0	0	0	0	0	0	0	0
ENSG00000290226	ENSG00000290226	0	0	0	0	4.756942947	8.829435939	11.59256369	0
ENSG00000290388	CST13P	0	0	0	0	0	0	0	0
ENSG00000290390	ENSG00000290390	0	0	0	0	0	0	0	0
ENSG00000290409	NCOR1P1	0	0	0	0	0	0	0	0
ENSG00000290421	ENSG00000290421	0	4.425723525	1.123348763	0	0	0	0	0
ENSG00000290777	ENSG00000290777	0	0	0	0	0	0	0	0
ENSG00000290900	ENSG00000290900	0	0	0	0	1.641822316	0	0	0
ENSG00000290901	ENSG00000290901	0	0	0	0	0	1.242758969	0	0
ENSG00000290934	ENSG00000290934	0	0	0	0	0	0.84035883	0	0
ENSG00000290942	BPIFA4P	0	0	0	0	0	0	0	0
ENSG00000290996	DEFB122	0	0	0	0	0	0	0	0
ENSG00000291000	ENSG00000291000	0	0	0	0	0	0	0	0
ENSG00000291067	ENSG00000291067	106.6556894	109.6543391	111.7342683	85.42608531	20.83117692	11.00795335	32.82812747	52.83736615
ENSG00000291100	ENSG00000291100	150.8622299	135.4679364	188.4986796	138.5476834	47.25487239	22.57036229	8.725731906	19.38097694
ENSG00000291238	ENSG00000291238	0	0	0	0	0	0	0	0
ENSG00000293164	ENSG00000293164	6.722222655	7.9691316	11.27536545	12.45258503	0	0	0	1.117284051
ENSG00000293214	ENSG00000293214	0	0	0	0	0	0	0	0
ENSG00000293255	ENSG00000293255	2.241274189	0	0	0	0	0	0	0
ENSG00000293374	ENSG00000293374	0	0	0	0	0	0	0	0
ENSG00000293413	ENSG00000293413	55.03301672	112.5617315	24.58848202	43.64172696	18.52330994	5.32819756	12.04307713	0
ENSG00000293461	ENSG00000293461	0	0	0	0	0	0	0	0
ENSG00000293474	ENSG00000293474	0	0	0	1.132373201	0	0	0	0
ENSG00000293528	ENSG00000293528	1.218369508	0	0	0	2.318007943	0	1.584555801	0
