geneID	ARID5A(MA0602.1)	ATF3(MA0605.1)	ESRRG(MA0643.1)	GLI2(MA0734.3)	NPAS2(MA0626.1)	NR5A2(MA0505.2)	SOX17(MA0078.2)	STAT4(MA0518.1)	TFCP2L1(MA0145.2)	TWIST2(MA0633.2)
ATP6V1H	0.0043071767	0.0020299323	0.0001557681	3.2161e-06	0.0009323485999999999	1.85874e-05	1.9900699999999997e-05	5.3588800000000004e-05	0.0103631314	0.0050043202000000005
AXDND1	0.0033658559000000004	0.0011493959	0.0002741143	2.05792e-05	6.7821000000000015e-06	3.5179200000000004e-05	3.7213000000000004e-05	0.0002695846	7.69116e-05	5.4951400000000004e-05
B230369F24RIK	0.0774022657	0.0036703346999999997	0.09005283540000002	0.0005237771	0.0047403155	0.0898864131	0.0036413632	0.004316650700000001	0.0075841742	0.0300875396
B3GALT2	0.0150351133	0.0030944854000000003	0.008651307300000001	0.0043527826	0.0056965888	0.0007677503	0.0002488802	0.0002690322	0.0006627813	0.09723037109999999
B3GAT2	0.0002304341	7.68655e-05	1.59683e-05	3.70814e-05	0.0004198086	1.5483299999999998e-05	0.0003335525	0.014288376	0.0143197547	0.1302472994
B3GNT7	0.0090506546	0.0004150502	0.0179280072	0.0002812655	0.0574960712	0.009157199	0.0002106282	0.0324998477	0.0019462729999999999	0.031996735299999995
B4GALT3	0.0067916137	0.0530809659	0.00023628069999999998	0.001927845	0.0010744592000000001	0.012408036899999999	0.0010379313999999999	0.021598414	0.0234241356	0.14800289380000003
B930036N10RIK	0.031878295	0.0022483901	0.00020982070000000002	0.0004803399000000001	0.0025404446	0.0001189985	0.0015671438	0.058865968399999996	0.005461367799999999	0.1315476993
BAG2	0.025532057999999996	0.053366391299999996	0.0005345669	3.33777e-05	0.054137650999999995	0.0054098556	0.0088783149	0.0003462785	0.0008202431	0.0660173774
BATF3	0.0060686531999999994	0.0013410226	0.0007164324	0.0052464096	0.0351459901	0.0042427687999999995	3.93354e-05	0.0025670475000000004	0.0051117328	0.0001119439
BC003331	0.0243960695	0.0043237302	0.0015598725	0.0001309971	0.0348615731	0.0327475421	0.0008682678	0.0035133824	0.0313868937	0.026831943500000004
BC026585	4.53437e-05	7.473520000000001e-05	0.0035581965	1.55169e-05	0.0002371952	0.0007599133	2.78801e-05	0.0021399306	0.005851476600000001	0.0328045181
BC034090	2.41158e-05	3.91951e-05	3.4320999999999997e-06	1.0455699999999999e-05	0.00045892510000000004	3.1425e-06	2.684e-05	0.0005338593	7.09903e-05	0.0029701458000000003
BC035947	0.000263625	0.0003969373	2.76448e-05	0.00020764200000000002	0.0005280864999999999	1.20938e-05	3.17487e-05	1.27586e-05	0.0005918274	0.0350339566
BC055308	0.00033570750000000004	0.00011165100000000002	2.9472000000000003e-06	3.7146e-06	2.4851399999999997e-05	2.3721699999999993e-05	1.05683e-05	0.00047158940000000004	4.9153900000000004e-05	1.9745500000000003e-05
BC055324	0.0015270199	0.0005399618999999999	9.22064e-05	1.30901e-05	0.0003580257	9.73182e-05	0.00019045620000000002	0.0002838096	0.0005729742	0.0656076361
BCL2	0.0009171418	0.0002796098	7.20297e-05	2.22624e-05	4.813270000000002e-05	0.015173436100000003	6.67995e-05	0.0473112551	0.0011270094	0.0255397411
BCS1L	0.0018389909999999999	0.0253363963	0.0014308837	7.35698e-05	0.0007736146	0.011762687	0.0008390257	0.0362001321	0.0039639141	0.1100677913
BEND6	0.011636375	0.0515001684	0.0445000407	0.0005009014	0.0222517872	0.0445002163	5.45795e-05	0.0003712945	0.0024213433	0.00031364669999999997
BIVM	0.1031042754	0.0012693863	0.0007569401	0.000364328	0.06115611010000001	0.0017191933999999999	0.0135562905	9.47799e-05	0.0245164501	0.0002285305
BLZF1	0.0029406991	0.0020061659	0.0005506912	0.0003049885	0.0019411894	0.0178736192	0.0021177772	0.0489199082	0.0002233487	0.00022307529999999998
BMPR2	0.12631335080000003	0.0031667293999999998	0.0457451044	0.0013616256	0.0441579248	0.0644796722	0.0010617717	0.045743741899999996	0.0008292004	0.1316812088
BOK	0.0045374160999999994	0.00041136769999999996	0.0002084602	0.008732479	0.0324191898	0.0002240584	0.0001077114	0.0006789917999999999	0.0124196925	0.0330736332
BPNT1	0.0029770826	0.0009019033	0.0002187332	0.0007855901999999999	0.016605642	7.618500000000002e-05	7.70233e-05	0.0037354801	0.0035662264999999998	0.0326244801
BRINP3	0.0004110742	0.000543756	7.281e-06	0.0011912315	1.62378e-05	1.12481e-05	2.75106e-05	9.427360000000001e-05	0.001005515	3.9379200000000004e-05
BROX	0.0008293761	0.0035566443	0.0010516484000000002	0.0004272022	0.028211040700000002	0.0049498833	0.0004404976	4.13631e-05	0.0036115642000000003	0.2159683986
BTG2	0.0446641805	0.0053080674	0.0013266596	0.005358248100000001	0.0170306778	0.0033424761	0.0050184488	0.0114242902	0.0094041742	0.3366289567
BZW1	0.037419428899999996	0.0245960651	0.001456744	0.00010697509999999999	0.0655189413	0.0047618655	5.02239e-05	0.0001672857	0.0173319081	0.0006369276
C130036L24RIK	0.0028262771	0.0206853038	0.0007806858000000001	0.0161584299	0.2557918165	0.0361914792	0.0002076924	0.0070165951	0.012421048300000001	0.0551736584
C130074G19RIK	0.0004170014	0.0001748071	0.0009971682000000002	0.0001320736	3.05125e-05	0.0009609746000000001	0.00024544080000000004	0.0005521558	0.0004775699	1.9073e-06
C1QL2	0.00045452	9.110639999999999e-05	5.631000000000001e-07	5.0706e-06	0.00044742889999999997	1.48965e-05	2.4418e-06	2.7e-09	3.9346e-05	0.029063574900000007
C230024C17RIK	0.016057267099999998	0.0036989349000000004	0.0065029143999999995	0.0010238903	0.0187455999	0.0046504193	0.0026699901999999998	0.017308137799999998	0.0024282719	0.0565138694
C430014B12RIK	0.0452351414	0.0009244849	0.0897691435	0.0004138134	0.000105502	0.0892253539	0.00017625220000000002	0.0469540854	0.0002041811	6.5627e-06
CAB39	0.030531688600000002	0.0452109319	0.0005595567	7.05672e-05	2.29455e-05	0.0001510385	0.0020882438000000003	0.0005708523	0.058822409900000004	0.1271873238
CACNA1E	0.0014618489	0.00038523230000000016	0.0002850829	0.0003769952	0.0009783416	0.0005530741999999999	3.52787e-05	1.19025e-05	9.66269e-05	0.0984518941
CACNA1S	1.6403e-06	0.0001417674	2.0799e-06	0.00010213770000000001	1.83337e-05	1.95636e-05	0.0007057253	2.7e-09	0.0002446026	1.08096e-05
CACYBP	0.0188667545	0.0257914417	0.0015327952	0.0015856516000000002	0.045552596300000005	0.0006717719	0.1179105959	0.0059774724	0.0332548989	0.000445661
CAPN10	0.002652471	0.0011876968	0.0008391317	0.0001291596	0.000381703	0.0002824207	0.00011216819999999999	0.0032421381	0.0020797502	0.09892642239999999
CAPN2	4.3099999999999996e-08	4.0199999999999996e-08	9.4e-09	9e-10	1.2e-09	2.672e-07	8.310000000000001e-08	1.8410000000000001e-07	1.25e-07	4.4800000000000004e-08
CAPN8	0.0031991801000000003	0.0194107538	6.10909e-05	0.0001212476	4.0122e-06	0.0009032247	9.611e-06	0.0039367402	0.0012569467	0.0439429178
CARF	0.004819147500000001	0.002887296	7.4477e-06	1.83181e-05	0.0050538192	1.58109e-05	0.0010748787	0.0014799554999999998	0.0023055528	7.15138e-05
CASP8	0.004638543300000001	0.0013921104	0.005042181200000001	0.0006688732999999999	0.00050264	0.0046548401	0.0004491723	0.0359563774	0.09129017980000001	0.036861978
CASQ1	0.0018003226999999998	0.0019968715999999997	0.0018552617000000002	0.0001889597	0.0001292178	0.00047832180000000003	0.0003858712	0.015458769899999999	0.0009891444	0.015439789899999997
CATIP	1.71018e-05	0.0037923735999999997	0.0034124015000000004	0.0002515322	0.0016389456	0.0047172639	8.687e-07	0.0002180898	0.0010457275	0.007426653
CBX3-PS7	0.0006896844	0.0089755676	5.666e-07	6.29014e-05	0.00046631010000000003	0.00013310889999999998	0.0001813254	0.0003937329	6.71565e-05	0.0096767356
CCDC108	3.99305e-05	0.0001100956	5.03867e-05	5.661850000000003e-05	0.0019530514999999999	0.00041107629999999996	5.940700000000001e-06	0.00044485980000000003	0.0042819729	0.005724303199999999
CCDC115	0.0144640243	0.0087096404	0.0011948527	0.0030912612	0.0066338108	0.0024301818	0.0003981785	0.0024607457	0.015531903	0.0779310683
CCDC150	0.0046096619	0.0012247597	1.22488e-05	0.0003720191	0.0029471774999999998	0.0011247394	0.0017903837	0.013403657400000001	0.0018192393	0.0321404956
CCDC181	0.0266101675	9.2018e-05	0.0003841768	3.9957e-06	0.0002403169	0.0005800148	0.0004761396	0.0006537848	0.00020629079999999998	0.0003956408
CCDC185	2.7564e-06	4.9546e-06	7.10086e-05	4.2961e-06	1.8377e-06	1.47252e-05	2.2488e-06	0.00011191120000000001	0.00033683	0.0015735954
CCDC93	0.0003877473	0.0007423715000000001	0.0442930106	0.0007302113	0.0007564897	0.006999730099999999	0.0001335194	0.0007844838	0.016070271599999998	0.06363967690000001
CCNT2	0.0062694639	0.0022836578	0.043547908600000004	0.0002640802	0.0042955864	0.0417895497	0.00023238	0.0061791145	0.0580409231	0.06572090459999999
CCNYL1	0.0124345119	0.051874251499999996	0.0027934777999999998	4.66515e-05	0.0058547987	0.0013442465	0.0010167693	0.0028107214	0.0415617332	0.0004874275
CD247	0.0005791537	0.0011479396	4.18822e-05	4.3894e-05	0.021888880799999996	0.0006216592000000001	1.34974e-05	8.682879999999999e-05	0.0012630663	0.0397811382
CD28	0.0014433604999999998	0.0002753671	2.093e-06	6.95528e-05	0.0001252033	1.0600299999999999e-05	0.0060557933	8.32755e-05	6.656e-07	3.39044e-05
CD34	0.0042924821999999994	0.0018408723999999998	0.0001261775	6.98923e-05	0.0001763517	9.3333e-05	0.019178186399999998	0.0010779952	0.0047836721000000006	0.09840966279999999
CD48	0.000631686	0.0007935527	0.0014745201999999998	3.76718e-05	0.0013579367000000001	0.0001317073	0.0011445384	2.17329e-05	0.0027306288	0.0329030036
CD55	0.0014536658999999997	0.0010223004	3.77256e-05	0.0003358528	1.05918e-05	0.00017057569999999998	0.0001192144	6.19251e-05	0.0752482364	0.1318301886
CD84	0.0119639355	0.0021664415	3.2499e-06	0.00011881629999999999	0.0010681263999999999	1.09459e-05	0.0006922858999999999	3.63378e-05	0.0008356892999999999	1.95909e-05
CDC42BPA	0.0476447347	0.0039067291	0.0433518319	0.0024383892	0.000198089	0.0014810715	0.0006366286	0.00096666	0.0214179805	0.06674858040000001
CDK15	0.0002771197	0.0257691842	0.0001195482	2.2466e-06	1.35526e-05	0.0002267774000000001	1.9783599999999998e-05	0.0347923312	6.631289999999999e-05	0.032850958300000004
CDK18	0.0028361467999999997	0.0018196592	0.0006216588	0.0013647335	0.003945076299999999	0.0037206241	0.0002520601	0.0036345064999999998	0.006495374599999999	0.0657132881
CDK5R2	1.15862e-05	9.614620000000001e-05	1.57738e-05	5.43561e-05	2.5420000000000004e-07	9.6194e-06	4.8523199999999996e-05	9.018000000000001e-07	0.000852283	0.0329523151
CENPF	0.006224111	0.00017101919999999994	2.0514299999999998e-05	0.00015928549999999998	0.0009930788	9.79687e-05	0.0001393949	2.56398e-05	0.0055956986	6.28202e-05
CENPL	0.05105061729999999	0.0014471074000000001	9.42181e-05	0.0003550216	0.0020339468000000003	0.0013883918999999998	0.0024783710999999996	0.0002564296	0.0011808149	0.0002225517
CEP170	0.004347796	0.0012096748999999999	0.0001353513	0.0004146549	0.0014067246	7.3938e-05	0.0164879743	0.0002598762	0.0026070861	0.1920028701
CEP350	0.0493203356	0.0010612594	0.0182184009	0.0023254292	0.0002579747	0.0007909127999999999	0.0001218184	0.0009387752	0.00035954110000000004	0.0003413544
CFAP126	0.0015468657000000002	0.0257946166	0.0002730517	1.48075e-05	0.0002822127	0.006676317199999999	0.0001235529	0.0002548851	0.0022283422	9.6614e-06
CFAP221	5.6381499999999995e-05	2.306510000000001e-05	0.00043258150000000003	2.2699999999999998e-07	0.0003859196	4.4836700000000004e-05	5.25185e-05	0.0009316051	0.0003639575	2.1973099999999998e-05
CFAP45	0.0007681127	0.0017917489	0.0003800998	0.0005736853	0.0027264597000000003	0.000774383	0.0009540665999999999	0.0007709497	0.1337255369	0.097627831
CFH	0.0060676365	0.0001646969	1.5569e-06	0.0004165319	5.600600000000001e-05	2.8503200000000002e-05	2.70257e-05	5.3562e-06	2.4215e-06	6.375e-07
CFLAR	0.020087773	0.012566602	0.0398554015	0.0011966967	0.0032205510000000003	0.0458652308	0.0017563339	0.033178778199999995	0.018119531199999997	0.2630158679
CHIT1	0.0026389264	0.0050119309	2.39733e-05	0.0026873953	0.0003066348	0.0039120173	0.0006153482	0.0011459833	0.0046507389000000005	0.033717414700000004
CHPF	0.0005733101	0.0240712809	5.22545e-05	0.0001615852	0.0071704058	0.0002867482	2.39995e-05	0.0327704373	0.0131512001	0.0076277916
CHRND	2.77449e-05	2.2494400000000003e-05	0.0001846144	1.8194899999999998e-05	1.4091e-06	0.0002037373	7.9315e-06	4.61387e-05	9.66234e-05	0.0008957352
CHRNG	0.0004608408	0.00037363010000000005	0.0030664286999999998	0.000302216	2.3405399999999998e-05	0.0033840611	0.0001317413	0.0007663589000000001	0.0016049074000000002	0.014878087299999999
CLASP1	0.0036451179	0.0024073397	7.739969999999999e-05	0.0010768264	0.0005447133	0.0006043457000000001	0.0066537691	0.0019158053000000001	0.0564352838	0.0005625952
CLK1	0.0105494586	0.0036902399000000004	0.0020355398	2.2753399999999998e-05	0.000276692	0.0021304552	9.05151e-05	0.038987368300000005	0.0002462179	0.0005796171
CNIH3	0.0005241007	0.0022616627	0.022045323500000002	9.209100000000001e-05	0.0248175428	0.003537636	2.41009e-05	0.00037618910000000017	0.0177482536	0.032959313500000004
CNIH4	0.0090913577	0.008333390199999999	0.00015946230000000002	0.0001359203	0.0034047789	0.043105375700000004	0.0008201457	0.0035420187	0.0016224005000000001	0.0629789848
CNNM3	0.0066925131	0.0005311447	0.0079410087	0.0005894652	0.0015161435000000001	0.0012332985	0.0008430752000000001	0.0105832836	0.0024912826000000002	0.081004265
CNNM4	0.06713692760000002	0.0269696537	0.12886381630000002	0.0020253497	0.0032968539	0.147989986	0.0048174750999999995	0.0008509314	0.0281947016	0.033768691700000006
CNOT11	0.051074157099999996	0.0002723864	2.8193200000000013e-05	2.3266700000000002e-05	4.14133e-05	0.00010618110000000001	9.319700000000001e-05	0.0023013042	0.0041733008	0.026988981000000002
CNPPD1	0.0043785737	0.004649777700000001	0.0030075138999999997	0.0001869989	0.0087084538	0.00014136660000000002	0.00042790669999999995	0.007939528	0.001463953	0.013416516600000001
CNST	0.0298977724	0.0020141411999999997	9.48206e-05	0.0001786474	0.0720968612	0.0015151902	0.0006699491	0.05556874220000001	0.0029209209	0.0005376275
COA5	0.0020743111	0.0245071499	0.042443561000000005	0.0002209438	0.0006234073	0.0420770977	0.0004938099000000001	3.6878699999999996e-05	0.0021087447	0.062453536100000005
COL3A1	0.0801527432	0.10307229470000001	0.0015016426999999999	0.0016654215	0.00020230379999999998	0.0002632122	0.0011339664999999999	0.0008793825000000001	0.0001231458	0.00013540809999999998
COL4A3	3.09681e-05	9.5625e-05	3.70569e-05	6.495e-06	5.1247e-06	0.0002670257	2.7681000000000002e-06	3.194e-07	0.0001943884	6.260220000000001e-05
COL4A4	3.09681e-05	9.5625e-05	3.70569e-05	6.495e-06	5.1247e-06	0.0002670257	2.7681000000000002e-06	3.194e-07	0.0001943884	6.260220000000001e-05
COL9A1	0.0006839029	0.00044415739999999996	2.9968000000000003e-06	2.6399999999999997e-06	2.30105e-05	5.53479e-05	0.0026389287000000003	0.0017686874	2.3785e-05	0.0046057444
COLGALT2	0.0002499311	0.026194881899999998	5.94126e-05	0.0003214315	4.1063e-05	0.006674709	0.0001844296	0.0020953879	0.0184371577	0.0330776231
COPA	0.0200378703	0.0255153054	0.00030935800000000003	0.000528451	0.0010786932	0.0003209398	0.00045711080000000005	0.0017328971000000002	0.0008023346	0.0002789727
COPS5	0.0153090444	0.001521995	0.0001674802	0.0008262009999999999	0.0012610692	0.000266588	0.00039153519999999994	0.0331121558	0.0096111024	0.05120799150000001
COPS7B	0.018068792000000004	0.0007327837	0.008275054200000001	0.000409278	0.0003378377	0.0008821252	0.0002049672	0.017738285299999997	0.013171713	0.0003358262
COPS8	0.0014124499	0.0244847221	0.0031650358000000003	0.0002527863	0.0319892729	5.440810000000001e-05	5.31221e-05	6.18715e-05	0.0003941906	6.05785e-05
COQ10B	0.0078752444	0.0734561509	0.041676898700000006	0.0001714983	0.0731500664	0.0208209626	0.0002400344	2.85739e-05	0.0263432419	0.06582260979999999
COX20	0.0788906494	0.0037699121000000003	0.0900735311	0.0005258505	0.0049632996	0.08988897430000001	0.0037316184	0.0044506237	0.007680816300000001	0.0337797274
COX5B	0.0005446965000000001	0.00124364	0.024250255699999997	0.0014160945999999999	0.0005692275	0.0038460907	0.00021739619999999998	0.0160917693	0.0120896677	0.0330901112
CR1L	0.0460245115	0.0043019940999999996	6.41821e-05	0.0001012961	0.0007610452	0.00017187270000000002	0.0060260409	0.0089791329	0.0074223236	0.06583901680000001
CREB1	0.031980694999999996	0.0408050296	0.0010382842	0.0009194483000000001	0.0406523614	0.0005371360999999999	0.0039372687	0.017424793100000002	0.0412008091	0.0664143011
CREG1	0.0010112642	0.052495366300000006	0.016213756000000003	0.0005601145	0.0141554685	0.0015530061	0.0003509233	0.0003015423	0.0344953134	0.0014990607000000002
CREG2	5.81634e-05	6.84494e-05	2.6899099999999998e-05	4.22055e-05	0.0004935514	3.3877999999999996e-06	7.67085e-05	1.81093e-05	0.0020080313	0.062255457
CRISPLD1	0.0009633194	0.0005183359	0.0006953167999999999	1.33099e-05	0.0032649542000000005	0.00016944399999999999	0.0002089348	2.26464e-05	0.014654462900000002	0.06560513089999999
CRYBA2	0.0036957837	0.0055836264000000005	5.2084e-06	0.00015382580000000001	0.0002499269	3.68519e-05	7.2427e-06	0.0005129602	0.0009148959000000001	4.2402800000000014e-05
CSPP1	0.015313026399999999	0.0015449303	0.00016361510000000002	0.0007972678	0.0012190983	0.00026783359999999997	0.0003833997	0.0327610768	0.009301414000000001	0.05142495999999999
CSRP1	0.000595588	0.010019375300000001	0.0009674652999999999	0.0014516516000000002	0.0061679132	0.00027743879999999997	0.00010259700000000001	0.0027731189	0.0011905809	0.0940254482
CTDSP1	0.0113662757	0.0053610289	0.0062414142	0.0025524944	0.0760153512	0.006562539199999999	0.00043633729999999996	0.0625009183	0.13582065459999998	0.09259514980000001
CTSE	0.0026825406	0.0010090813	1.78316e-05	0.0011228025	0.000244919	2.1560599999999998e-05	3.4996399999999996e-05	0.0416275141	9.020299999999999e-06	8.018e-06
CXCR4	0.00012438	0.0005846225	4.25887e-05	6.65517e-05	2.03879e-05	0.0001038877	0.0001773069	0.0002076716	0.0138510793	0.0001903453
CYB5R1	0.0017817497	0.0005847442	0.0009527921	0.0027182185	0.0001385041	0.0008181556999999999	0.00019998340000000001	0.0015193384999999998	0.0012055826	0.0787419046
CYP20A1	0.0031687796	0.0033725412000000002	7.9479e-06	0.0003048024	0.0434743224	9.59366e-05	7.09733e-05	0.0173604761	0.0021437277	0.06560983100000001
CYP27A1	0.0010261773	0.0517903562	0.00021962040000000002	0.00036239519999999996	0.0359419822	0.0013424917000000001	0.00042752269999999997	7.42672e-05	0.0023935848	0.0328074313
D030040B21RIK	0.005403623400000001	0.0016839308	0.000931743	0.0013318087	0.0052821857	0.006648357799999999	7.48371e-05	0.0937210029	0.0071666777000000004	0.0877999478
D130019J16RIK	0.0191775433	0.0003689308	0.0131108936	3.70866e-05	0.0011139036	0.0131054881	0.0006416527	0.0071148565	0.00011650759999999999	0.0179512959
D130058E05RIK	0.0002146724	0.0001051692	2.91582e-05	7.239500000000003e-06	0.0026819983	0.00011040030000000001	1.3062e-06	0.0082163172	0.0004710667	0.0331475913
D230017M19RIK	0.04969490569999999	0.0010275328	1.94833e-05	9.585460000000001e-05	0.0117364024	4.67161e-05	0.0005720580000000002	0.0007642797	0.0004431966	0.0056542984000000004
D2HGDH	0.0042797591	0.0021040857	0.0008083768	0.000164666	0.0018683628	0.0007765853999999999	0.0318427532	0.0008711567999999999	0.0020429179000000003	0.0004787719
D430013B06RIK	3.3885000000000005e-05	1.8879900000000002e-05	9.201640000000001e-05	1.169e-07	5.0669000000000006e-06	6.475699999999997e-06	5.1055000000000005e-06	4.103000000000001e-07	5.9901e-06	3.3776000000000005e-06
D430040D24RIK	0.0014987134999999998	0.030805138899999997	0.0014560126	0.001288855	0.0031754011999999996	0.008287024	0.0021242241	0.0200458675	0.0194663825	0.151926588
D630036G22RIK	0.0906627252	0.0039598733	0.0013494741999999999	0.00043710829999999996	0.002702317	0.00024362589999999998	0.003993596699999999	0.0329355265	0.0088652735	0.2302849227
D730003I15RIK	0.0022432878	0.0516769648	0.0001535081	0.0001456482	0.007347095200000001	0.0007323964	0.0029432648	0.0050595187	0.00011322739999999999	0.06561756170000001
D930019O06RIK	6.14397e-05	7.23051e-05	2.84143e-05	4.4582899999999996e-05	0.0005213527999999999	3.5786000000000008e-06	8.10295e-05	1.91294e-05	0.0021211423	0.065762265
