Channel State,Experiment Time (minutes),State Time (samples)
adapter,1496,373539
adapter,1497,369344
adapter,1498,441920
adapter,1499,477036
adapter,1500,413558
adapter,1501,394737
adapter,1502,407151
adapter,1503,379629
adapter,1504,305736
adapter,1505,350906
adapter,1506,330375
adapter,1507,338972
adapter,1508,314571
adapter,1509,348605
adapter,1510,327926
adapter,1511,315661
adapter,1512,387523
adapter,1513,389480
adapter,1514,345720
adapter,1515,416764
adapter,1516,382050
adapter,1517,369062
adapter,1518,288391
adapter,1519,88091
adapter,1520,0
adapter,1521,555314
adapter,1522,488916
adapter,1523,545150
adapter,1524,508022
adapter,1525,404030
adapter,1526,470880
adapter,1527,469906
adapter,1528,375763
adapter,1529,367899
adapter,1530,390282
adapter,1531,359576
adapter,1532,375031
adapter,1533,397305
adapter,1534,402829
adapter,1535,350112
adapter,1536,342192
adapter,1537,316815
adapter,1538,336815
adapter,1539,342000
adapter,1540,323693
adapter,1541,345007
adapter,1542,329198
adapter,1543,356056
adapter,1544,390007
adapter,1545,379788
adapter,1546,380939
adapter,1547,364432
adapter,1548,316126
adapter,1549,369015
adapter,1550,354783
adapter,1551,386556
adapter,1552,348717
adapter,1553,374339
adapter,1554,341777
adapter,1555,357304
adapter,1556,327835
adapter,1557,401953
adapter,1558,371799
adapter,1559,374067
adapter,1560,369144
adapter,1561,370104
adapter,1562,378530
adapter,1563,356374
adapter,1564,352595
adapter,1565,383120
adapter,1566,388690
adapter,1567,319161
adapter,1568,360151
adapter,1569,372546
adapter,1570,387838
adapter,1571,332700
adapter,1572,334233
adapter,1573,335731
adapter,1574,344309
adapter,1575,337673
adapter,1576,333061
adapter,1577,343288
adapter,1578,322128
adapter,1579,339314
adapter,1580,350394
adapter,1581,356535
adapter,1582,342541
adapter,1583,323534
adapter,1584,403059
adapter,1585,339792
adapter,1586,349494
adapter,1587,326930
adapter,1588,369481
adapter,1589,307541
adapter,1590,310045
adapter,1591,329321
adapter,1592,358584
adapter,1593,340156
adapter,1594,370842
adapter,1595,340856
adapter,1596,339182
adapter,1597,328467
adapter,1598,387652
adapter,1599,341150
adapter,1600,332282
adapter,1601,344440
adapter,1602,332467
adapter,1603,303093
adapter,1604,297109
adapter,1605,388431
adapter,1606,333988
adapter,1607,332931
adapter,1608,309594
adapter,1609,340257
adapter,1610,368696
adapter,1611,317935
adapter,1612,284755
adapter,1613,266513
adapter,1614,63092
adapter,1615,0
adapter,1616,511689
adapter,1617,480098
adapter,1618,532295
adapter,1619,620814
adapter,1620,625510
adapter,1621,602804
adapter,1622,498129
adapter,1623,410601
adapter,1624,426511
adapter,1625,400587
adapter,1626,392174
adapter,1627,434080
adapter,1628,510324
adapter,1629,436161
adapter,1630,451021
adapter,1631,454735
adapter,1632,356645
adapter,1633,433377
adapter,1634,469533
adapter,1635,424444
adapter,1636,472774
adapter,1637,447856
adapter,1638,419858
adapter,1639,422557
adapter,1640,457968
adapter,1641,379963
adapter,1642,449123
adapter,1643,452615
adapter,1644,399425
adapter,1645,411884
adapter,1646,440313
adapter,1647,406573
adapter,1648,458041
adapter,1649,438585
adapter,1650,411869
adapter,1651,408129
adapter,1652,337472
adapter,1653,375535
adapter,1654,410656
adapter,1655,370517
adapter,1656,437507
adapter,1657,409953
adapter,1658,409735
adapter,1659,406500
adapter,1660,405268
adapter,1661,396902
adapter,1662,391780
adapter,1663,403331
adapter,1664,403022
adapter,1665,368174
adapter,1666,378046
adapter,1667,439674
adapter,1668,426665
adapter,1669,385113
adapter,1670,406073
adapter,1671,362201
adapter,1672,390526
adapter,1673,423496
adapter,1674,422085
adapter,1675,347043
adapter,1676,415514
adapter,1677,371381
adapter,1678,339912
adapter,1679,395408
adapter,1680,382507
adapter,1681,361371
adapter,1682,340032
adapter,1683,342849
adapter,1684,359420
adapter,1685,367481
adapter,1686,327475
adapter,1687,333649
adapter,1688,369794
adapter,1689,383136
adapter,1690,355500
adapter,1691,348218
adapter,1692,391500
adapter,1693,362663
adapter,1694,345578
adapter,1695,334804
adapter,1696,332882
adapter,1697,298311
adapter,1698,337929
adapter,1699,403378
adapter,1700,439821
adapter,1701,382821
adapter,1702,406321
adapter,1703,363903
adapter,1704,362919
adapter,1705,350269
adapter,1706,396358
adapter,1707,360617
adapter,1708,254579
adapter,1709,53213
adapter,1710,0
adapter,1711,489223
adapter,1712,500709
adapter,1713,736027
adapter,1714,681196
adapter,1715,614218
adapter,1716,594703
adapter,1717,473985
adapter,1718,491293
adapter,1719,575372
adapter,1720,578488
adapter,1721,522798
adapter,1722,472188
adapter,1723,470969
adapter,1724,500127
adapter,1725,503532
adapter,1726,515689
adapter,1727,416407
adapter,1728,473788
adapter,1729,468498
adapter,1730,457683
adapter,1731,502479
adapter,1732,467284
adapter,1733,419375
adapter,1734,456958
adapter,1735,447364
adapter,1736,401627
adapter,1737,402041
adapter,1738,389380
adapter,1739,420729
adapter,1740,429019
adapter,1741,390501
adapter,1742,394087
adapter,1743,383715
adapter,1744,398673
adapter,1745,373176
adapter,1746,363110
adapter,1747,387224
adapter,1748,361910
adapter,1749,416522
adapter,1750,402890
adapter,1751,392407
adapter,1752,356586
adapter,1753,385456
adapter,1754,364351
adapter,1755,351231
adapter,1756,362542
adapter,1757,344753
adapter,1758,369851
adapter,1759,367176
adapter,1760,306948
adapter,1761,374695
adapter,1762,405071
adapter,1763,413013
adapter,1764,364185
adapter,1765,397691
adapter,1766,377593
adapter,1767,318808
adapter,1768,373957
adapter,1769,368839
adapter,1770,384133
adapter,1771,350316
adapter,1772,315986
adapter,1773,339225
adapter,1774,320991
adapter,1775,365712
adapter,1776,365571
adapter,1777,297140
adapter,1778,310391
adapter,1779,348877
adapter,1780,287833
adapter,1781,350529
adapter,1782,311167
adapter,1783,337546
adapter,1784,357350
adapter,1785,361375
adapter,1786,317483
adapter,1787,296439
adapter,1788,339840
adapter,1789,265527
adapter,1790,298379
adapter,1791,299562
adapter,1792,283291
adapter,1793,298333
adapter,1794,287423
adapter,1795,314354
adapter,1796,321279
adapter,1797,280524
adapter,1798,311703
adapter,1799,269087
adapter,1800,270359
adapter,1801,335841
adapter,1802,328164
adapter,1803,223751
adapter,1804,63531
adapter,1805,0
adapter,1806,479245
adapter,1807,465444
adapter,1808,445966
adapter,1809,451549
adapter,1810,445276
adapter,1811,441706
adapter,1812,413289
adapter,1813,449583
adapter,1814,404406
adapter,1815,351397
adapter,1816,444035
adapter,1817,390409
adapter,1818,427947
adapter,1819,380498
adapter,1820,430058
adapter,1821,357064
adapter,1822,374451
adapter,1823,396887
adapter,1824,421388
adapter,1825,394450
adapter,1826,407918
adapter,1827,403381
adapter,1828,445850
adapter,1829,367172
adapter,1830,413116
adapter,1831,418214
adapter,1832,421892
adapter,1833,464901
adapter,1834,415384
adapter,1835,462137
adapter,1836,497711
adapter,1837,389959
adapter,1838,371054
adapter,1839,416831
adapter,1840,435690
adapter,1841,427965
adapter,1842,402276
adapter,1843,449053
adapter,1844,448073
adapter,1845,437879
adapter,1846,405206
adapter,1847,430366
adapter,1848,447366
adapter,1849,444843
adapter,1850,442484
adapter,1851,451721
adapter,1852,388412
adapter,1853,390576
adapter,1854,432903
adapter,1855,403766
adapter,1856,376102
adapter,1857,386826
adapter,1858,324845
adapter,1859,367001
adapter,1860,298593
adapter,1861,349849
adapter,1862,423198
adapter,1863,386745
adapter,1864,387129
adapter,1865,398770
adapter,1866,351014
adapter,1867,326788
adapter,1868,349425
adapter,1869,353797
adapter,1870,342607
adapter,1871,335070
adapter,1872,327220
adapter,1873,332440
adapter,1874,332983
adapter,1875,318160
adapter,1876,322239
adapter,1877,326507
adapter,1878,319004
adapter,1879,317353
adapter,1880,332229
adapter,1881,323600
adapter,1882,294124
adapter,1883,310269
adapter,1884,319229
adapter,1885,318565
adapter,1886,328351
adapter,1887,335264
adapter,1888,369261
adapter,1889,319250
adapter,1890,329118
adapter,1891,340886
adapter,1892,310908
adapter,1893,316109
adapter,1894,294388
adapter,1895,312129
adapter,1896,317748
adapter,1897,280343
adapter,1898,203049
adapter,1899,26461
adapter,1900,0
adapter,1901,391717
adapter,1902,460757
adapter,1903,630004
adapter,1904,698487
adapter,1905,651764
adapter,1906,622283
adapter,1907,790087
adapter,1908,689986
adapter,1909,631484
adapter,1910,612429
adapter,1911,593991
adapter,1912,558867
adapter,1913,679095
adapter,1914,718710
adapter,1915,577517
adapter,1916,626638
adapter,1917,643472
adapter,1918,627420
adapter,1919,579721
adapter,1920,565455
adapter,1921,602592
adapter,1922,679133
adapter,1923,615441
adapter,1924,586844
adapter,1925,634040
adapter,1926,639401
adapter,1927,629883
adapter,1928,570731
adapter,1929,558921
adapter,1930,568447
adapter,1931,610460
adapter,1932,524487
adapter,1933,542254
adapter,1934,488614
adapter,1935,471544
adapter,1936,504385
adapter,1937,467324
adapter,1938,527870
adapter,1939,462488
adapter,1940,441336
adapter,1941,486903
adapter,1942,488024
adapter,1943,432148
adapter,1944,491033
adapter,1945,447039
adapter,1946,468002
adapter,1947,438184
adapter,1948,404023
adapter,1949,438011
adapter,1950,469953
adapter,1951,452889
adapter,1952,457305
adapter,1953,460822
adapter,1954,553862
adapter,1955,651111
adapter,1956,491150
adapter,1957,461027
adapter,1958,492808
adapter,1959,422292
adapter,1960,467215
adapter,1961,472369
adapter,1962,371138
adapter,1963,411718
adapter,1964,432022
adapter,1965,468695
adapter,1966,476083
adapter,1967,448953
adapter,1968,448191
adapter,1969,505259
adapter,1970,472223
adapter,1971,437786
adapter,1972,406296
adapter,1973,462436
adapter,1974,446027
adapter,1975,453415
adapter,1976,423862
adapter,1977,478567
adapter,1978,418840
adapter,1979,434520
adapter,1980,466350
adapter,1981,436098
adapter,1982,484680
adapter,1983,443249
adapter,1984,434375
adapter,1985,432408
adapter,1986,378800
adapter,1987,337427
adapter,1988,403474
adapter,1989,382073
adapter,1990,361758
adapter,1991,395357
adapter,1992,340749
adapter,1993,237751
adapter,1994,34705
adapter,1995,0
adapter,1996,394950
adapter,1997,385119
adapter,1998,715664
adapter,1999,724451
adapter,2000,733516
adapter,2001,744161
adapter,2002,709070
adapter,2003,729501
adapter,2004,597493
adapter,2005,644843
adapter,2006,646987
adapter,2007,674241
adapter,2008,692678
adapter,2009,604633
adapter,2010,586269
adapter,2011,600500
adapter,2012,584120
adapter,2013,560779
adapter,2014,554880
adapter,2015,535876
adapter,2016,506190
adapter,2017,553603
adapter,2018,496324
adapter,2019,506835
adapter,2020,501697
adapter,2021,495158
adapter,2022,482257
adapter,2023,487371
adapter,2024,480278
adapter,2025,476561
adapter,2026,546590
adapter,2027,461155
adapter,2028,467025
adapter,2029,473278
adapter,2030,468241
adapter,2031,453203
adapter,2032,410698
adapter,2033,498119
adapter,2034,424768
adapter,2035,415825
adapter,2036,461935
adapter,2037,370338
adapter,2038,468530
adapter,2039,467760
adapter,2040,416728
adapter,2041,365656
adapter,2042,397879
adapter,2043,443501
adapter,2044,413666
adapter,2045,359299
adapter,2046,405049
adapter,2047,417578
adapter,2048,420027
adapter,2049,379343
adapter,2050,368574
adapter,2051,428544
adapter,2052,376826
adapter,2053,404924
adapter,2054,405570
adapter,2055,402935
adapter,2056,389349
adapter,2057,429190
adapter,2058,394191
adapter,2059,406327
adapter,2060,415499
adapter,2061,385598
adapter,2062,426414
adapter,2063,369411
adapter,2064,398125
adapter,2065,370764
adapter,2066,380509
adapter,2067,385727
adapter,2068,424339
adapter,2069,349031
adapter,2070,351507
adapter,2071,363525
adapter,2072,341275
adapter,2073,368239
adapter,2074,354690
adapter,2075,379890
adapter,2076,306010
adapter,2077,344559
adapter,2078,346442
adapter,2079,367670
adapter,2080,340870
adapter,2081,353951
adapter,2082,323741
adapter,2083,328236
adapter,2084,349019
adapter,2085,326473
adapter,2086,397043
adapter,2087,385024
adapter,2088,232274
adapter,2089,34228
adapter,2090,0
adapter,2091,420646
adapter,2092,406070
adapter,2093,935329
adapter,2094,947996
adapter,2095,931893
adapter,2096,912428
adapter,2097,799175
adapter,2098,790545
adapter,2099,683444
adapter,2100,632301
adapter,2101,624378
adapter,2102,695630
adapter,2103,709776
adapter,2104,579227
adapter,2105,610953
adapter,2106,491161
adapter,2107,520818
adapter,2108,422542
adapter,2109,510809
adapter,2110,488531
adapter,2111,441024
adapter,2112,414510
adapter,2113,424951
adapter,2114,398745
adapter,2115,391662
adapter,2116,422460
adapter,2117,444691
adapter,2118,446922
adapter,2119,398388
adapter,2120,408611
adapter,2121,325211
adapter,2122,384570
adapter,2123,380135
adapter,2124,356600
adapter,2125,319066
adapter,2126,388300
adapter,2127,357795
adapter,2128,431186
adapter,2129,387233
adapter,2130,402426
adapter,2131,408415
adapter,2132,447915
adapter,2133,420045
adapter,2134,393373
adapter,2135,387539
adapter,2136,354055
adapter,2137,415007
adapter,2138,400075
adapter,2139,345547
adapter,2140,363740
adapter,2141,320632
adapter,2142,356025
adapter,2143,314842
adapter,2144,329791
adapter,2145,333299
adapter,2146,355902
adapter,2147,298952
adapter,2148,316149
adapter,2149,306724
adapter,2150,286175
adapter,2151,269538
adapter,2152,282110
adapter,2153,269015
adapter,2154,317827
adapter,2155,282715
adapter,2156,305252
adapter,2157,310550
adapter,2158,267596
adapter,2159,263268
adapter,2160,276543
adapter,2161,292674
adapter,2162,304998
adapter,2163,268828
adapter,2164,240566
adapter,2165,322813
adapter,2166,301582
adapter,2167,345573
adapter,2168,294530
adapter,2169,284787
adapter,2170,307369
adapter,2171,267558
adapter,2172,283507
adapter,2173,274977
adapter,2174,253156
adapter,2175,253987
adapter,2176,249242
adapter,2177,270587
adapter,2178,295320
adapter,2179,363864
adapter,2180,360049
adapter,2181,275681
adapter,2182,315189
adapter,2183,195401
adapter,2184,40936
adapter,2185,0
adapter,2186,415554
adapter,2187,424583
adapter,2188,986644
adapter,2189,1332327
adapter,2190,1100009
adapter,2191,1129628
adapter,2192,1320517
adapter,2193,1086078
adapter,2194,893254
adapter,2195,789891
adapter,2196,789441
adapter,2197,740593
adapter,2198,662404
adapter,2199,709788
adapter,2200,781478
adapter,2201,707274
adapter,2202,614496
adapter,2203,698301
adapter,2204,554402
adapter,2205,619491
adapter,2206,593729
adapter,2207,519170
adapter,2208,464367
adapter,2209,590111
adapter,2210,466183
adapter,2211,492433
adapter,2212,462756
adapter,2213,493452
adapter,2214,523363
adapter,2215,491180
adapter,2216,562057
adapter,2217,453565
adapter,2218,480250
adapter,2219,510036
adapter,2220,551220
adapter,2221,514100
adapter,2222,455027
adapter,2223,581546
adapter,2224,492624
adapter,2225,470427
adapter,2226,497506
adapter,2227,436620
adapter,2228,406438
adapter,2229,523146
adapter,2230,499621
adapter,2231,490680
adapter,2232,434059
adapter,2233,469515
adapter,2234,432858
adapter,2235,496884
adapter,2236,491278
adapter,2237,464884
adapter,2238,421382
adapter,2239,451456
adapter,2240,410781
adapter,2241,397870
adapter,2242,405118
adapter,2243,320509
adapter,2244,431540
adapter,2245,363910
adapter,2246,350464
adapter,2247,424874
adapter,2248,392867
adapter,2249,356954
adapter,2250,388862
adapter,2251,388766
adapter,2252,372432
adapter,2253,394383
adapter,2254,430361
adapter,2255,439194
adapter,2256,411965
adapter,2257,374927
adapter,2258,372943
adapter,2259,387487
adapter,2260,408933
adapter,2261,400240
adapter,2262,436611
adapter,2263,423815
adapter,2264,353789
adapter,2265,350602
adapter,2266,464660
adapter,2267,398376
adapter,2268,307794
adapter,2269,409729
adapter,2270,404184
adapter,2271,338923
adapter,2272,363452
adapter,2273,364049
adapter,2274,368266
adapter,2275,336831
adapter,2276,386750
adapter,2277,274474
adapter,2278,189581
adapter,2279,33380
adapter,2280,0
adapter,2281,492038
adapter,2282,421821
adapter,2283,1420122
adapter,2284,681040
adapter,2285,0
adapter,2286,0
adapter,2287,0
adapter,2288,0
adapter,2289,0
adapter,2290,0
adapter,2291,0
adapter,2292,0
adapter,2293,0
adapter,2294,0
adapter,2295,0
adapter,2296,0
adapter,2297,0
adapter,2298,0
adapter,2299,0
adapter,2300,0
adapter,2301,0
adapter,2302,0
adapter,2303,0
adapter,2304,0
adapter,2305,0
adapter,2306,0
adapter,2307,0
adapter,2308,0
adapter,2309,0
adapter,2310,0
adapter,2311,0
adapter,2312,0
adapter,2313,0
adapter,2314,0
adapter,2315,0
adapter,2316,0
adapter,2317,0
